# scripts/wind_driver.py -- APPLIED wind wrench log (world-side disturbance; gt side of the honesty boundary, scoring/audit only)
# world=apriltag entity=x500_mono_cam_0::base_link topic=/world/apriltag/wrench/persistent
# label=gate0 mean_mps=5.0 dir_from_deg=270.0 height_m=6.0 sigma_mps=0.0 tau_s=8.629200809773325 seed=7 rate_hz=20.0
# conditions_provenance=Gate-0 physics probe: synthetic steady wind, NOT a field reading (docs/wind_gate0_prereg.md)
# drag: mass_kg=2.114307692307692 mcoef_per_s=0.15 bcoef=100.0 rho=1.225
# drag_provenance=PX4 defaults + SDF mass, SITL ONLY: EKF2_MCOEF=0.15 1/s and EKF2_BCOEF_X/Y=100 kg/m^2 from src/modules/ekf2/params_drag.yaml; mass 2.114308 kg = x500_base/model.sdf (2.0 + 4*0.016076923) + mono_cam/model.sdf (0.050); rho 1.225 ISA. NOT measured on the real airframe -- do not quote a field number off these.
# columns applied_f_* are what was PUT ON THE WIRE; `published` is whether gz-transport accepted it (ADR-0090 pattern: log what was applied, not what was intended)
t_sim,grid_index,wind_n,wind_e,wind_d,steady_n,steady_e,gust_u,gust_v,v_veh_n,v_veh_e,v_rel_n,v_rel_e,v_rel_mps,a_drag_m_s2,applied_f_n,applied_f_e,applied_f_d,applied_f_world_x,applied_f_world_y,applied_f_world_z,published,publish_error
46.4240,928,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
46.4760,929,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
46.5240,930,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
46.5760,931,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
46.6240,932,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
46.6760,933,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
46.7240,934,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
46.7760,935,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
46.8240,936,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
46.8760,937,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
46.9240,938,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
46.9760,939,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
47.0240,940,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
47.0760,941,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
47.1240,942,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
47.1760,943,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
47.2240,944,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
47.2760,945,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
47.3240,946,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
47.3760,947,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
47.4240,948,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
47.4760,949,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
47.5240,950,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
47.5760,951,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
47.6240,952,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
47.6760,953,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
47.7240,954,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
47.7760,955,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
47.8240,956,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
47.8760,957,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
47.9240,958,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
47.9760,959,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
48.0240,960,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
48.0760,961,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
48.1240,962,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
48.1760,963,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
48.2240,964,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
48.2760,965,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
48.3240,966,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
48.3760,967,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
48.4240,968,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
48.4760,969,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
48.5240,970,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
48.5760,971,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
48.6240,972,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
48.6760,973,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
48.7240,974,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
48.7760,975,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
48.8240,976,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
48.8760,977,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
48.9240,978,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
48.9760,979,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
49.0240,980,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
49.0760,981,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
49.1240,982,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
49.1760,983,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
49.2240,984,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
49.2760,985,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
49.3240,986,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
49.3760,987,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
49.4240,988,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
49.4760,989,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
49.5240,990,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
49.5760,991,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
49.6240,992,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
49.6760,993,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
49.7240,994,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
49.7760,995,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
49.8240,996,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
49.8760,997,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
49.9240,998,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
49.9760,999,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
50.0240,1000,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
50.0760,1001,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
50.1240,1002,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
50.1760,1003,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
50.2240,1004,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
50.2760,1005,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
50.3240,1006,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
50.3760,1007,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
50.4240,1008,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
50.4760,1009,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
50.5240,1010,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
50.5760,1011,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
50.6240,1012,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
50.6760,1013,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
50.7240,1014,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
50.7760,1015,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
50.8240,1016,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
50.8760,1017,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
50.9280,1018,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
50.9760,1019,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
51.0240,1020,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
51.0760,1021,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
51.1240,1022,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
51.1760,1023,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
51.2240,1024,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
51.2760,1025,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
51.3240,1026,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
51.3760,1027,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
51.4240,1028,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
51.4760,1029,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
51.5240,1030,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
51.5760,1031,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
51.6240,1032,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
51.6760,1033,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
51.7240,1034,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
51.7760,1035,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
51.8240,1036,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
51.8760,1037,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
51.9240,1038,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
51.9760,1039,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
52.0240,1040,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
52.0760,1041,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
52.1240,1042,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
52.1760,1043,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
52.2240,1044,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
52.2760,1045,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
52.3240,1046,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
52.3760,1047,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
52.4240,1048,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
52.4760,1049,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
52.5240,1050,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
52.5760,1051,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
52.6240,1052,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.00000,5.00000,0.90312,0.00000,1.90948,0.00000,1.90948,0.00000,-0.00000,1,
