t,phase,law,detected,meas_x,meas_y,meas_z,meas_range,bearing_rad,psi_deg,lambda_deg,lambda_dot_deg_s,r_hat_m,rdot_hat_m_s,vc_m_s,a_cmd_m_s2,v_perp_m_s,cmd_vn,cmd_ve,cmd_vd,cmd_yaw_deg,alt_m,gt_cam_x,gt_cam_y,gt_cam_z,gt_tag_x,gt_tag_y,gt_tag_z,gt_range
27.884,BREAKOFF,pursuit,0,,,,,,-2.294,-44.155,-29.536,2.3007,-0.0769,1.5000,-3.0930,0.0000,0.0000,0.0000,-1.0000,5.8070,0.5820,7.2101,1.3443,0.8606,6.5000,3.2880,0.5000,2.1005
27.936,BREAKOFF,pursuit,0,,,,,,-1.841,-45.632,-29.536,2.2969,-0.0769,1.5000,-3.0930,0.0000,0.0000,0.0000,-1.0000,5.8070,0.6190,7.2409,1.4279,0.8943,6.5000,3.3360,0.5000,2.0845
27.988,BREAKOFF,pursuit,0,,,,,,-1.223,-47.109,-29.536,2.2930,-0.0769,1.5000,-3.0930,0.0000,0.0000,0.0000,-1.0000,5.8070,0.6440,7.2573,1.4724,0.9140,6.5000,3.3840,0.5000,2.0974
28.038,BREAKOFF,pursuit,0,,,,,,-0.620,-48.586,-29.536,2.2892,-0.0769,1.5000,-3.0930,0.0000,0.0000,0.0000,-1.0000,5.8070,0.6880,7.2826,1.5409,0.9465,6.5000,3.4320,0.5000,2.0948
28.088,BREAKOFF,pursuit,0,,,,,,0.126,-50.062,-29.536,2.2853,-0.0769,1.5000,-3.0930,0.0000,0.0000,0.0000,-1.0000,5.8070,0.7070,7.3066,1.6060,0.9795,6.5000,3.4800,0.5000,2.0958
28.139,BREAKOFF,pursuit,0,,,,,,1.108,-51.539,-29.536,2.2815,-0.0769,1.5000,-3.0930,0.0000,0.0000,0.0000,-1.0000,5.8070,0.7550,7.3295,1.6678,1.0128,6.5000,3.5760,0.5000,2.1430
28.191,BREAKOFF,pursuit,0,,,,,,1.805,-53.016,-29.536,2.2776,-0.0769,1.5000,-3.0930,0.0000,0.0000,0.0000,-1.0000,5.8070,0.8040,7.3538,1.7335,1.0503,6.5000,3.6240,0.5000,2.1461
28.240,BREAKOFF,pursuit,0,,,,,,2.301,-54.493,-29.536,2.2738,-0.0769,1.5000,-3.0930,0.0000,0.0000,0.0000,-1.0000,5.8070,0.8330,7.3742,1.7886,1.0834,6.5000,3.7200,0.5000,2.1989
28.290,BREAKOFF,pursuit,0,,,,,,3.082,-55.970,-29.536,2.2700,-0.0769,1.5000,-3.0930,0.0000,0.0000,0.0000,-1.0000,5.8070,0.8530,7.3815,1.8084,1.0957,6.5000,3.7200,0.5000,2.1877
28.342,BREAKOFF,pursuit,0,,,,,,3.558,-57.446,-29.536,2.2661,-0.0769,1.5000,-3.0930,0.0000,0.0000,0.0000,-1.0000,5.8070,0.8820,7.4003,1.8594,1.1284,6.5000,3.8160,0.5000,2.2436
28.393,BREAKOFF,pursuit,0,,,,,,4.202,-58.923,-29.536,2.2623,-0.0769,1.5000,-3.0930,0.0000,0.0000,0.0000,-1.0000,5.8070,0.9310,7.4114,1.8897,1.1486,6.5000,3.8160,0.5000,2.2275
28.444,BREAKOFF,pursuit,0,,,,,,4.900,-60.400,-29.536,2.2584,-0.0769,1.5000,-3.0930,0.0000,0.0000,0.0000,-1.0000,5.8070,0.9500,7.4303,1.9416,1.1846,6.5000,3.9040,0.5000,2.2771
28.495,BREAKOFF,pursuit,0,,,,,,5.474,-61.877,-29.536,2.2546,-0.0769,1.5000,-3.0930,0.0000,0.0000,0.0000,-1.0000,5.8070,0.9980,7.4458,1.9848,1.2162,6.5000,4.0000,0.5000,2.3385
28.546,BREAKOFF,pursuit,0,,,,,,6.225,-63.353,-29.536,2.2507,-0.0769,1.5000,-3.0930,0.0000,0.0000,0.0000,-1.0000,5.8070,1.0440,7.4603,2.0254,1.2474,6.5000,4.0000,0.5000,2.3194
28.597,BREAKOFF,pursuit,0,,,,,,6.767,-64.830,-29.536,2.2469,-0.0769,1.5000,-3.0930,0.0000,0.0000,0.0000,-1.0000,5.8070,1.0720,7.4736,2.0636,1.2782,6.5000,4.0960,0.5000,2.3842
28.648,BREAKOFF,pursuit,0,,,,,,7.195,-66.307,-29.536,2.2430,-0.0769,1.5000,-3.0930,0.0000,0.0000,0.0000,-1.0000,5.8070,1.1170,7.4873,2.1037,1.3126,6.5000,4.1440,0.5000,2.4079
28.699,BREAKOFF,pursuit,0,,,,,,7.474,-67.784,-29.536,2.2392,-0.0769,1.5000,-3.0930,0.0000,0.0000,0.0000,-1.0000,5.8070,1.1350,7.4916,2.1164,1.3240,6.5000,4.1920,0.5000,2.4434
28.749,BREAKOFF,pursuit,0,,,,,,7.876,-69.261,-29.536,2.2353,-0.0769,1.5000,-3.0930,0.0000,0.0000,0.0000,0.0000,5.8070,1.1610,7.5023,2.1489,1.3541,6.5000,4.2880,0.5000,2.5119
28.799,BREAKOFF,pursuit,0,,,,,,8.181,-70.737,-29.536,2.2315,-0.0769,1.5000,-3.0930,0.0000,0.0000,0.0000,0.0000,5.8070,1.2050,7.5120,2.1794,1.3841,6.5000,4.3360,0.5000,2.5410
28.850,BREAKOFF,pursuit,0,,,,,,8.375,-72.214,-29.536,2.2277,-0.0769,1.5000,-3.0930,0.0000,0.0000,0.0000,0.0000,5.8070,1.2220,7.5176,2.1976,1.4023,6.5000,4.3840,0.5000,2.5749
28.900,BREAKOFF,pursuit,0,,,,,,8.708,-73.691,-29.536,2.2238,-0.0769,1.5000,-3.0930,0.0000,0.0000,0.0000,0.0000,5.8070,1.2600,7.5270,2.2290,1.4317,6.5000,4.4320,0.5000,2.6031
28.951,BREAKOFF,pursuit,0,,,,,,8.928,-75.168,-29.536,2.2200,-0.0769,1.5000,-3.0930,0.0000,0.0000,0.0000,0.0000,5.8070,1.2800,7.5348,2.2558,1.4539,6.5000,4.4800,0.5000,2.6321
29.001,BREAKOFF,pursuit,0,,,,,,9.087,-76.645,-29.536,2.2161,-0.0769,1.5000,-3.0930,0.0000,0.0000,0.0000,0.0000,5.8070,1.3080,7.5421,2.2816,1.4723,6.5000,4.5760,0.5000,2.7011
29.052,BREAKOFF,pursuit,0,,,,,,9.146,-78.121,-29.536,2.2123,-0.0769,1.5000,-3.0930,0.0000,0.0000,0.0000,0.0000,5.8070,1.3080,7.5446,2.2910,1.4784,6.5000,4.5760,0.5000,2.6963
29.103,BREAKOFF,pursuit,0,,,,,,9.261,-79.598,-29.536,2.2084,-0.0769,1.5000,-3.0930,0.0000,0.0000,0.0000,0.0000,5.8070,1.3290,7.5487,2.3063,1.4876,6.5000,4.6240,0.5000,2.7289
29.154,BREAKOFF,pursuit,0,,,,,,9.357,-81.075,-29.536,2.2046,-0.0769,1.5000,-3.0930,0.0000,0.0000,0.0000,0.0000,5.8070,1.3360,7.5555,2.3329,1.5014,6.5000,4.6720,0.5000,2.7547
29.205,BREAKOFF,pursuit,0,,,,,,9.409,-82.552,-29.536,2.2007,-0.0769,1.5000,-3.0930,0.0000,0.0000,0.0000,0.0000,5.8070,1.3490,7.5610,2.3555,1.5111,6.5000,4.7680,0.5000,2.8228
29.257,BREAKOFF,pursuit,0,,,,,,9.423,-84.029,-29.536,2.1969,-0.0769,1.5000,-3.0930,0.0000,0.0000,0.0000,0.0000,5.8070,1.3490,7.5629,2.3637,1.5142,6.5000,4.8160,0.5000,2.8587
