background,attitude_axis,frame,gt_range,gcx,gcy,gbearing_deg,n_boxes,any_hit,top1_hit,target_hit_rank,top1_is_phantom
horizon,on,horizon_level_000263_r020.0_pos,20.0,638.1,479.3,-0.2,4,1,1,1,0
horizon,on,horizon_level_000264_r020.0_pos,20.0,638.1,478.9,-0.2,4,1,1,1,0
horizon,on,horizon_level_000265_r020.0_pos,20.0,638.2,478.4,-0.2,12,1,1,4,0
horizon,on,horizon_level_000266_r020.0_pos,20.0,638.2,478.0,-0.2,14,1,0,7,1
horizon,on,horizon_level_000267_r020.0_pos,20.0,638.3,477.6,-0.2,9,1,0,2,1
horizon,on,horizon_level_000268_r020.0_pos,20.0,638.3,477.4,-0.2,3,1,1,1,0
horizon,on,horizon_level_000269_r020.0_pos,20.0,638.4,477.3,-0.2,4,1,1,1,0
horizon,on,horizon_level_000270_r020.0_pos,20.0,638.5,477.4,-0.2,4,1,1,1,0
horizon,on,horizon_level_000271_r020.0_pos,20.0,638.6,477.3,-0.2,14,1,1,6,0
horizon,off,horizon_level_000272_r020.0_pos,20.0,485.2,480.0,-16.0,10,1,1,2,0
horizon,off,horizon_level_000273_r020.0_pos,20.0,485.2,479.9,-16.0,8,1,1,4,0
horizon,off,horizon_level_000274_r020.0_pos,20.0,485.1,480.0,-16.0,12,1,1,7,0
horizon,off,horizon_level_000275_r020.0_pos,20.0,485.0,480.2,-16.0,6,1,1,1,0
horizon,off,horizon_level_000276_r020.0_pos,20.0,484.9,480.3,-16.0,2,1,1,1,0
horizon,off,horizon_level_000277_r020.0_pos,20.0,484.9,480.7,-16.0,2,1,1,1,0
horizon,off,horizon_level_000278_r020.0_pos,20.0,484.9,481.1,-16.0,10,1,1,3,0
horizon,off,horizon_level_000279_r020.0_pos,20.0,484.9,481.3,-16.0,8,1,1,1,0
horizon,off,horizon_level_000280_r020.0_pos,20.0,485.0,481.5,-16.0,6,1,0,3,1
horizon,off,horizon_level_000281_r020.0_pos,20.0,485.0,481.5,-16.0,5,1,0,3,1
horizon,off,horizon_level_000282_r020.0_pos,20.0,485.0,481.4,-16.0,8,1,1,1,0
horizon,off,horizon_level_000283_r020.0_pos,20.0,484.9,481.1,-16.0,10,1,1,7,0
horizon,off,horizon_level_000284_r020.0_pos,20.0,484.9,481.0,-16.0,7,1,1,1,0
horizon,off,horizon_level_000285_r020.0_pos,20.0,484.8,481.0,-16.0,12,1,1,6,0
horizon,off,horizon_level_000286_r020.0_pos,20.0,484.8,481.1,-16.0,8,1,1,1,0
horizon,off,horizon_level_000287_r020.0_pos,20.0,484.7,481.2,-16.0,5,1,1,1,0
horizon,off,horizon_level_000288_r020.0_pos,20.0,484.6,481.5,-16.1,3,1,1,1,0
horizon,off,horizon_level_000289_r020.0_pos,20.0,484.5,481.7,-16.1,2,1,1,1,0
horizon,off,horizon_level_000290_r020.0_pos,20.0,484.4,481.8,-16.1,2,1,1,1,0
horizon,off,horizon_level_000291_r020.0_pos,20.0,484.3,481.6,-16.1,5,1,1,1,0
horizon,off,horizon_level_000292_r020.0_pos,20.0,484.4,481.4,-16.1,21,1,1,10,0
horizon,off,horizon_level_000293_r020.0_pos,20.0,484.5,481.0,-16.1,12,1,1,2,0
horizon,off,horizon_level_000294_r020.0_pos,20.0,484.7,480.4,-16.0,7,1,0,2,1
horizon,off,horizon_level_000295_r020.0_pos,20.0,484.8,479.9,-16.0,11,1,0,10,1
ground,on,ground_level_000013_r006.0_pos,6.0,640.8,699.8,+0.1,10,1,1,1,0
ground,on,ground_level_000014_r006.0_pos,6.0,641.5,701.0,+0.2,20,1,1,1,0
ground,on,ground_level_000015_r006.0_pos,6.0,642.1,702.6,+0.2,20,1,1,1,0
ground,on,ground_level_000016_r006.0_pos,6.0,642.4,703.8,+0.3,20,1,1,1,0
ground,on,ground_level_000017_r006.0_pos,6.0,642.3,704.8,+0.2,15,1,1,1,0
ground,on,ground_level_000018_r006.0_pos,6.0,642.0,705.6,+0.2,13,1,1,1,0
ground,on,ground_level_000019_r006.0_pos,6.0,641.5,706.1,+0.2,11,1,1,1,0
ground,on,ground_level_000020_r006.0_pos,6.0,641.1,706.4,+0.1,10,1,1,1,0
ground,on,ground_level_000021_r006.0_pos,6.0,641.2,706.5,+0.1,10,1,1,1,0
ground,on,ground_level_000022_r006.0_pos,6.0,641.6,706.7,+0.2,10,1,1,1,0
ground,on,ground_level_000023_r006.0_pos,6.0,642.1,707.4,+0.2,30,1,1,1,0
ground,on,ground_level_000024_r006.0_pos,6.0,642.5,708.0,+0.3,23,1,1,1,0
ground,on,ground_level_000025_r006.0_pos,6.0,642.8,708.6,+0.3,15,1,1,1,0
ground,on,ground_level_000026_r006.0_pos,6.0,643.1,709.2,+0.3,13,1,1,1,0
ground,on,ground_level_000027_r006.0_pos,6.0,643.5,709.7,+0.4,10,1,1,1,0
ground,on,ground_level_000028_r006.0_pos,6.0,643.9,710.0,+0.4,10,1,1,1,0
ground,on,ground_level_000029_r006.0_pos,6.0,644.0,710.3,+0.4,10,1,1,1,0
ground,on,ground_level_000030_r006.0_pos,6.0,643.6,710.3,+0.4,20,1,1,1,0
ground,on,ground_level_000031_r006.0_pos,6.0,643.1,710.3,+0.3,18,1,1,1,0
ground,on,ground_level_000032_r006.0_pos,6.0,642.4,710.7,+0.3,24,1,1,3,0
ground,on,ground_level_000033_r006.0_pos,6.0,641.7,711.9,+0.2,15,1,1,1,0
ground,on,ground_level_000034_r006.0_pos,6.0,641.0,713.5,+0.1,11,1,1,1,0
ground,on,ground_level_000035_r005.9_pos,5.9,640.3,715.0,+0.0,19,1,1,1,0
ground,on,ground_level_000036_r005.9_pos,5.9,639.4,716.2,-0.1,20,1,1,1,0
ground,on,ground_level_000037_r005.9_pos,5.9,638.5,716.7,-0.2,18,1,1,1,0
ground,off,ground_level_000038_r006.0_pos,6.0,484.8,706.7,-16.0,17,1,1,1,0
ground,off,ground_level_000039_r006.0_pos,6.0,484.4,706.0,-16.1,12,1,1,1,0
ground,off,ground_level_000040_r006.0_pos,6.0,484.3,705.2,-16.1,10,1,1,1,0
ground,off,ground_level_000041_r006.0_pos,6.0,484.5,704.4,-16.1,20,1,1,1,0
ground,off,ground_level_000042_r006.0_pos,6.0,484.8,703.8,-16.0,16,1,1,1,0
ground,off,ground_level_000043_r006.0_pos,6.0,485.2,703.3,-16.0,19,1,1,1,0
ground,off,ground_level_000044_r006.0_pos,6.0,485.7,703.1,-15.9,18,1,1,1,0
ground,off,ground_level_000045_r006.0_pos,6.0,486.4,703.1,-15.9,16,1,1,1,0
ground,off,ground_level_000046_r006.0_pos,6.0,486.8,703.2,-15.8,16,1,1,1,0
ground,off,ground_level_000047_r006.0_pos,6.0,486.8,703.2,-15.8,11,1,1,1,0
ground,off,ground_level_000048_r006.0_pos,6.0,486.6,703.0,-15.9,11,1,1,1,0
ground,off,ground_level_000049_r006.0_pos,6.0,486.2,702.9,-15.9,10,1,1,1,0
ground,off,ground_level_000050_r006.0_pos,6.0,485.9,702.6,-15.9,30,1,1,1,0
ground,off,ground_level_000051_r006.0_pos,6.0,485.6,702.2,-16.0,16,1,1,1,0
ground,off,ground_level_000052_r006.0_pos,6.0,485.5,701.8,-16.0,14,1,1,1,0
ground,off,ground_level_000053_r006.0_pos,6.0,485.6,701.7,-16.0,21,1,1,1,0
ground,off,ground_level_000054_r006.0_pos,6.0,485.9,701.5,-15.9,11,1,1,1,0
ground,off,ground_level_000055_r006.1_pos,6.1,486.4,701.4,-15.9,10,1,1,1,0
ground,off,ground_level_000056_r006.1_pos,6.1,487.0,701.4,-15.8,9,1,1,1,0
ground,off,ground_level_000057_r006.1_pos,6.1,487.6,701.3,-15.8,19,1,1,1,0
ground,off,ground_level_000058_r006.1_pos,6.1,487.9,700.9,-15.7,16,1,1,1,0
ground,off,ground_level_000059_r006.1_pos,6.1,488.3,700.2,-15.7,22,1,1,1,0
ground,off,ground_level_000060_r006.1_pos,6.1,488.4,699.7,-15.7,15,1,1,1,0
ground,on,ground_level_000061_r008.0_pos,8.0,640.0,698.2,-0.0,9,1,1,1,0
ground,on,ground_level_000062_r008.0_pos,8.0,639.7,698.8,-0.0,9,1,1,1,0
ground,on,ground_level_000063_r008.0_pos,8.0,639.4,699.7,-0.1,13,1,1,1,0
ground,on,ground_level_000064_r008.0_pos,8.0,639.1,700.2,-0.1,18,1,1,1,0
ground,on,ground_level_000065_r008.0_pos,8.0,639.1,700.5,-0.1,17,1,1,1,0
ground,on,ground_level_000066_r008.0_pos,8.0,639.3,700.6,-0.1,14,1,1,1,0
ground,on,ground_level_000067_r008.0_pos,8.0,639.7,699.8,-0.0,19,1,1,1,0
ground,on,ground_level_000068_r008.0_pos,8.0,640.2,698.7,+0.0,18,1,1,1,0
ground,on,ground_level_000069_r008.0_pos,8.0,640.6,697.7,+0.1,14,1,1,1,0
ground,on,ground_level_000070_r008.0_pos,8.0,640.7,697.2,+0.1,9,1,1,1,0
ground,on,ground_level_000071_r008.0_pos,8.0,640.6,697.1,+0.1,17,1,1,1,0
ground,on,ground_level_000072_r008.0_pos,8.0,640.4,697.5,+0.0,14,1,1,1,0
ground,on,ground_level_000073_r008.0_pos,8.0,640.2,697.9,+0.0,12,1,1,1,0
ground,on,ground_level_000074_r008.0_pos,8.0,640.0,698.2,+0.0,14,1,1,1,0
ground,on,ground_level_000075_r008.0_pos,8.0,640.0,698.8,-0.0,9,1,1,1,0
ground,on,ground_level_000076_r008.0_pos,8.0,639.9,699.1,-0.0,19,1,1,1,0
ground,on,ground_level_000077_r008.0_pos,8.0,639.7,699.3,-0.0,20,1,1,1,0
ground,on,ground_level_000078_r008.0_pos,8.0,639.4,699.5,-0.1,22,1,1,1,0
ground,on,ground_level_000079_r008.0_pos,8.0,639.1,700.0,-0.1,15,1,1,1,0
ground,on,ground_level_000080_r008.0_pos,8.0,638.8,700.7,-0.1,13,1,1,1,0
ground,on,ground_level_000081_r008.0_pos,8.0,638.6,701.4,-0.2,11,1,1,1,0
ground,on,ground_level_000082_r008.0_pos,8.0,638.4,702.1,-0.2,10,1,1,1,0
ground,on,ground_level_000083_r008.0_pos,8.0,638.3,702.7,-0.2,10,1,1,1,0
ground,on,ground_level_000084_r008.0_pos,8.0,638.1,702.6,-0.2,20,1,1,1,0
ground,on,ground_level_000085_r008.0_pos,8.0,637.7,702.1,-0.2,28,1,1,1,0
ground,off,ground_level_000086_r008.0_pos,8.0,484.7,706.0,-16.0,24,1,1,1,0
ground,off,ground_level_000087_r008.0_pos,8.0,484.2,704.9,-16.1,11,1,1,1,0
ground,off,ground_level_000088_r008.0_pos,8.0,483.7,703.9,-16.1,10,1,1,1,0
ground,off,ground_level_000089_r008.0_pos,8.0,483.3,703.5,-16.2,10,1,1,1,0
ground,off,ground_level_000090_r008.0_pos,8.0,483.1,703.7,-16.2,10,1,1,1,0
ground,off,ground_level_000091_r008.0_pos,8.0,482.9,703.9,-16.2,18,1,1,1,0
ground,off,ground_level_000092_r008.0_pos,8.0,482.8,703.8,-16.2,15,1,1,1,0
ground,off,ground_level_000093_r008.0_pos,8.0,482.7,703.7,-16.2,15,1,1,1,0
ground,off,ground_level_000094_r008.0_pos,8.0,482.7,703.5,-16.2,22,1,1,1,0
ground,off,ground_level_000095_r008.0_pos,8.0,482.5,703.4,-16.3,11,1,1,1,0
ground,off,ground_level_000096_r008.0_pos,8.0,482.3,703.3,-16.3,10,1,1,1,0
ground,off,ground_level_000097_r008.0_pos,8.0,482.1,703.4,-16.3,10,1,1,1,0
ground,off,ground_level_000098_r008.0_pos,8.0,482.1,703.8,-16.3,19,1,1,1,0
ground,off,ground_level_000099_r008.0_pos,8.0,482.2,704.3,-16.3,15,1,1,1,0
ground,off,ground_level_000100_r008.0_pos,8.0,482.7,704.7,-16.2,13,1,1,1,0
ground,off,ground_level_000101_r008.0_pos,8.0,483.2,704.9,-16.2,12,1,1,1,0
ground,off,ground_level_000102_r008.0_pos,8.0,483.5,704.5,-16.2,10,1,1,1,0
ground,off,ground_level_000103_r008.0_pos,8.0,483.4,703.6,-16.2,18,1,1,1,0
ground,off,ground_level_000104_r008.0_pos,8.0,483.2,702.7,-16.2,14,1,1,1,0
ground,off,ground_level_000105_r008.0_pos,8.0,483.0,702.4,-16.2,21,1,1,1,0
ground,off,ground_level_000106_r008.0_pos,8.0,483.0,702.8,-16.2,15,1,1,1,0
ground,off,ground_level_000107_r008.0_pos,8.0,483.3,703.6,-16.2,14,1,1,1,0
ground,off,ground_level_000108_r008.0_pos,8.0,483.8,703.9,-16.1,15,1,1,1,0
ground,on,ground_level_000109_r010.0_pos,10.0,640.1,698.1,+0.0,10,0,0,,1
ground,on,ground_level_000110_r010.0_pos,10.0,640.5,698.0,+0.1,8,1,1,1,0
ground,on,ground_level_000111_r010.0_pos,10.0,640.9,698.1,+0.1,24,1,1,1,0
ground,on,ground_level_000112_r010.0_pos,10.0,641.3,698.4,+0.1,26,1,1,1,0
ground,on,ground_level_000113_r010.0_pos,10.0,641.7,698.7,+0.2,18,1,1,1,0
ground,on,ground_level_000114_r010.0_pos,10.0,642.2,698.8,+0.2,12,1,1,1,0
ground,on,ground_level_000115_r010.0_pos,10.0,642.7,699.1,+0.3,9,1,1,1,0
ground,on,ground_level_000116_r010.0_pos,10.0,643.2,699.4,+0.3,9,1,1,1,0
ground,on,ground_level_000117_r010.0_pos,10.0,643.6,699.4,+0.4,9,1,1,1,0
ground,on,ground_level_000118_r010.0_pos,10.0,643.9,699.7,+0.4,9,1,1,1,0
ground,on,ground_level_000119_r010.0_pos,10.0,643.7,700.1,+0.4,15,1,1,1,0
ground,on,ground_level_000120_r010.0_pos,10.0,643.2,700.4,+0.3,25,1,1,1,0
ground,on,ground_level_000121_r010.0_pos,10.0,642.6,700.6,+0.3,20,1,1,1,0
ground,on,ground_level_000122_r010.0_pos,10.0,641.9,700.6,+0.2,7,1,1,1,0
ground,on,ground_level_000123_r010.0_pos,10.0,641.1,700.3,+0.1,14,1,1,1,0
ground,on,ground_level_000124_r010.0_pos,10.0,640.5,699.8,+0.1,8,1,1,1,0
ground,on,ground_level_000125_r010.0_pos,10.0,640.2,699.2,+0.0,17,1,1,1,0
ground,on,ground_level_000126_r010.0_pos,10.0,640.0,698.6,+0.0,17,1,1,1,0
ground,on,ground_level_000127_r010.0_pos,10.0,640.0,698.2,-0.0,11,1,1,1,0
ground,on,ground_level_000128_r010.0_pos,10.0,639.8,698.2,-0.0,10,1,1,1,0
ground,on,ground_level_000129_r010.0_pos,10.0,639.5,698.4,-0.1,18,1,1,1,0
ground,on,ground_level_000130_r010.0_pos,10.0,639.2,698.7,-0.1,14,1,1,1,0
ground,on,ground_level_000131_r010.0_pos,10.0,639.0,698.8,-0.1,8,1,1,1,0
ground,on,ground_level_000132_r010.0_pos,10.0,639.0,698.7,-0.1,26,1,1,1,0
ground,off,ground_level_000133_r010.0_pos,10.0,485.2,707.0,-16.0,15,1,1,1,0
ground,off,ground_level_000134_r010.0_pos,10.0,485.4,707.1,-16.0,15,1,1,1,0
ground,off,ground_level_000135_r010.0_pos,10.0,485.7,707.3,-16.0,17,1,1,1,0
ground,off,ground_level_000136_r010.0_pos,10.0,485.9,707.8,-15.9,9,1,1,1,0
ground,off,ground_level_000137_r010.0_pos,10.0,486.1,708.6,-15.9,9,1,1,1,0
ground,off,ground_level_000138_r010.0_pos,10.0,486.4,709.6,-15.9,19,1,1,1,0
ground,off,ground_level_000139_r010.0_pos,10.0,486.8,710.7,-15.8,22,1,1,1,0
ground,off,ground_level_000140_r010.0_pos,10.0,487.4,711.4,-15.8,15,1,1,1,0
ground,off,ground_level_000141_r010.0_pos,10.0,487.7,711.9,-15.8,15,1,1,1,0
ground,off,ground_level_000142_r010.0_pos,10.0,487.6,712.4,-15.8,14,1,1,1,0
ground,off,ground_level_000143_r010.0_pos,10.0,487.2,712.8,-15.8,9,1,1,1,0
ground,off,ground_level_000144_r010.0_pos,10.0,486.6,712.8,-15.9,9,1,1,1,0
ground,off,ground_level_000145_r010.0_pos,10.0,485.8,712.3,-15.9,9,1,1,1,0
ground,off,ground_level_000146_r010.0_pos,10.0,485.1,711.4,-16.0,18,1,1,1,0
ground,off,ground_level_000147_r010.0_pos,10.0,484.5,710.8,-16.1,22,1,1,2,0
ground,off,ground_level_000148_r010.0_pos,10.0,484.0,710.2,-16.1,16,1,1,1,0
ground,off,ground_level_000149_r010.0_pos,10.0,483.8,709.4,-16.1,11,1,1,1,0
ground,off,ground_level_000150_r010.0_pos,10.0,483.6,708.3,-16.2,9,1,1,1,0
ground,off,ground_level_000151_r010.0_pos,10.0,483.7,707.2,-16.1,9,1,1,1,0
ground,off,ground_level_000152_r010.0_pos,10.0,484.0,706.2,-16.1,9,1,1,1,0
ground,off,ground_level_000153_r010.0_pos,10.0,484.5,705.6,-16.1,17,1,1,1,0
ground,off,ground_level_000154_r010.0_pos,10.0,485.1,705.2,-16.0,14,1,1,1,0
ground,off,ground_level_000155_r010.0_pos,10.0,485.7,705.0,-16.0,22,1,1,1,0
ground,off,ground_level_000156_r010.0_pos,10.0,486.1,705.1,-15.9,18,1,1,1,0
ground,off,ground_level_000157_r010.0_pos,10.0,486.2,705.4,-15.9,14,1,1,1,0
ground,on,ground_level_000158_r012.0_pos,12.0,640.0,698.6,+0.0,6,1,1,1,0
ground,on,ground_level_000159_r012.0_pos,12.0,640.1,699.2,+0.0,15,1,1,5,0
ground,on,ground_level_000160_r012.0_pos,12.0,640.4,699.7,+0.0,12,1,1,1,0
ground,on,ground_level_000161_r012.0_pos,12.0,640.8,699.7,+0.1,12,1,1,1,0
ground,on,ground_level_000162_r012.0_pos,12.0,641.0,699.4,+0.1,10,1,1,1,0
ground,on,ground_level_000163_r012.0_pos,12.0,640.9,698.9,+0.1,6,1,1,1,0
ground,on,ground_level_000164_r012.0_pos,12.0,640.8,699.0,+0.1,16,1,1,5,0
ground,on,ground_level_000165_r012.0_pos,12.0,640.6,699.7,+0.1,13,1,1,3,0
ground,on,ground_level_000166_r012.0_pos,12.0,640.3,701.0,+0.0,13,1,1,1,0
ground,on,ground_level_000167_r012.0_pos,12.0,640.1,702.3,+0.0,11,1,1,1,0
ground,on,ground_level_000168_r012.0_pos,12.0,639.9,703.6,-0.0,10,1,1,1,0
ground,on,ground_level_000169_r012.0_pos,12.0,639.9,704.3,-0.0,8,1,1,1,0
ground,on,ground_level_000170_r012.0_pos,12.0,640.0,704.5,+0.0,4,1,1,1,0
ground,on,ground_level_000171_r012.0_pos,12.0,640.3,704.2,+0.0,4,1,1,1,0
ground,on,ground_level_000172_r012.0_pos,12.0,640.6,703.7,+0.1,4,1,1,1,0
ground,on,ground_level_000173_r012.0_pos,12.0,640.7,703.5,+0.1,23,1,1,4,0
ground,on,ground_level_000174_r012.0_pos,12.0,640.8,703.4,+0.1,20,1,1,3,0
ground,on,ground_level_000175_r012.0_pos,12.0,640.8,703.3,+0.1,7,1,1,1,0
ground,on,ground_level_000176_r012.0_pos,12.0,640.7,702.8,+0.1,6,1,1,1,0
ground,on,ground_level_000177_r012.0_pos,12.0,640.4,702.3,+0.0,4,1,1,1,0
ground,on,ground_level_000178_r012.0_pos,12.0,640.2,702.2,+0.0,4,1,1,1,0
ground,on,ground_level_000179_r012.0_pos,12.0,639.7,702.6,-0.0,4,1,1,1,0
ground,on,ground_level_000180_r012.0_pos,12.0,639.3,703.1,-0.1,13,1,1,2,0
ground,on,ground_level_000181_r012.0_pos,12.0,639.2,703.5,-0.1,11,1,1,1,0
ground,off,ground_level_000182_r012.0_pos,12.0,485.3,707.2,-16.0,23,1,1,1,0
ground,off,ground_level_000183_r012.0_pos,12.0,485.6,707.3,-16.0,21,1,0,2,1
ground,off,ground_level_000184_r012.0_pos,12.0,485.9,707.3,-15.9,9,1,1,1,0
ground,off,ground_level_000185_r012.0_pos,12.0,486.2,707.0,-15.9,9,1,1,1,0
ground,off,ground_level_000186_r012.0_pos,12.0,486.4,706.6,-15.9,9,1,1,1,0
ground,off,ground_level_000187_r012.0_pos,12.0,486.5,706.2,-15.9,19,1,1,1,0
ground,off,ground_level_000188_r012.0_pos,12.0,486.5,705.6,-15.9,15,1,1,1,0
ground,off,ground_level_000189_r012.0_pos,12.0,486.5,705.0,-15.9,11,1,1,1,0
ground,off,ground_level_000190_r012.0_pos,12.0,486.5,704.6,-15.9,8,1,1,1,0
ground,off,ground_level_000191_r012.0_pos,12.0,486.2,704.6,-15.9,13,1,1,4,0
ground,off,ground_level_000192_r012.0_pos,12.0,485.9,704.3,-15.9,10,1,1,1,0
ground,off,ground_level_000193_r012.0_pos,12.0,485.4,703.7,-16.0,6,1,1,1,0
ground,off,ground_level_000194_r012.0_pos,12.0,485.1,703.0,-16.0,17,1,1,1,0
ground,off,ground_level_000195_r012.0_pos,12.0,484.9,702.3,-16.0,12,1,1,1,0
ground,off,ground_level_000196_r012.0_pos,12.0,484.7,702.0,-16.0,10,1,1,1,0
ground,off,ground_level_000197_r012.0_pos,12.0,484.9,701.7,-16.0,13,1,1,1,0
ground,off,ground_level_000198_r012.0_pos,12.0,485.4,701.4,-16.0,7,1,1,1,0
ground,off,ground_level_000199_r012.0_pos,12.0,485.9,701.3,-15.9,13,1,1,1,0
ground,off,ground_level_000200_r012.0_pos,12.0,486.3,701.6,-15.9,20,1,1,3,0
ground,off,ground_level_000201_r012.0_pos,12.0,486.9,702.4,-15.8,19,1,1,1,0
ground,off,ground_level_000202_r012.0_pos,12.0,487.5,703.1,-15.8,12,1,1,1,0
ground,off,ground_level_000203_r012.0_pos,12.0,488.1,703.7,-15.7,9,1,1,1,0
ground,off,ground_level_000204_r012.0_pos,12.0,488.4,704.1,-15.7,6,1,1,1,0
ground,off,ground_level_000205_r012.0_pos,12.0,488.5,704.1,-15.7,6,1,1,1,0
ground,off,ground_level_000206_r012.0_pos,12.0,488.5,703.8,-15.7,6,1,1,1,0
ground,off,ground_level_000207_r012.0_pos,12.0,488.5,703.3,-15.7,15,1,1,3,0
ground,on,ground_level_000208_r016.0_pos,16.0,640.1,697.7,+0.0,18,1,1,4,0
ground,on,ground_level_000209_r016.0_pos,16.0,640.3,697.3,+0.0,17,1,0,6,1
ground,on,ground_level_000210_r016.0_pos,16.0,640.4,697.3,+0.0,13,1,0,2,1
ground,on,ground_level_000211_r016.0_pos,16.0,640.4,697.7,+0.0,3,1,1,1,0
ground,on,ground_level_000212_r016.0_pos,16.0,640.3,698.2,+0.0,3,1,1,1,0
ground,on,ground_level_000213_r016.0_pos,16.0,640.1,698.6,+0.0,3,1,1,1,0
ground,on,ground_level_000214_r016.0_pos,16.0,639.8,698.8,-0.0,12,1,1,6,0
ground,on,ground_level_000215_r016.0_pos,16.0,639.6,699.0,-0.0,10,1,1,2,0
ground,on,ground_level_000216_r016.0_pos,16.0,639.6,699.1,-0.0,7,1,0,2,1
ground,on,ground_level_000217_r016.0_pos,16.0,639.7,699.2,-0.0,14,1,1,5,0
ground,on,ground_level_000218_r016.0_pos,16.0,639.9,699.2,-0.0,11,1,1,6,0
ground,on,ground_level_000219_r016.0_pos,16.0,640.1,699.2,+0.0,4,1,1,1,0
ground,on,ground_level_000220_r016.0_pos,16.0,640.3,699.3,+0.0,4,1,1,1,0
ground,on,ground_level_000221_r016.0_pos,16.0,640.6,699.5,+0.1,14,1,1,6,0
ground,on,ground_level_000222_r016.0_pos,16.0,640.7,699.5,+0.1,9,1,1,1,0
ground,on,ground_level_000223_r016.0_pos,16.0,640.7,699.3,+0.1,7,1,1,1,0
ground,on,ground_level_000224_r016.0_pos,16.0,640.5,699.1,+0.1,8,1,1,1,0
ground,on,ground_level_000225_r016.0_pos,16.0,640.1,698.7,+0.0,3,1,1,1,0
ground,on,ground_level_000226_r016.0_pos,16.0,639.8,698.2,-0.0,9,1,1,1,0
ground,on,ground_level_000227_r016.0_pos,16.0,639.5,697.8,-0.0,11,1,1,1,0
ground,on,ground_level_000228_r016.0_pos,16.0,639.3,697.6,-0.1,12,1,1,4,0
ground,on,ground_level_000229_r016.0_pos,16.0,639.3,698.1,-0.1,9,1,1,1,0
ground,on,ground_level_000230_r016.0_pos,16.0,639.4,699.0,-0.1,18,1,0,5,1
ground,on,ground_level_000231_r016.0_pos,16.0,639.4,699.9,-0.1,3,1,1,1,0
ground,off,ground_level_000232_r016.0_pos,16.0,485.2,707.6,-16.0,3,1,1,1,0
ground,off,ground_level_000233_r016.0_pos,16.0,485.2,708.0,-16.0,3,1,1,1,0
ground,off,ground_level_000234_r016.0_pos,16.0,485.3,708.1,-16.0,3,1,1,1,0
ground,off,ground_level_000235_r016.0_pos,16.0,485.3,708.2,-16.0,19,1,1,3,0
ground,off,ground_level_000236_r016.0_pos,16.0,485.2,708.2,-16.0,13,1,1,1,0
ground,off,ground_level_000237_r016.0_pos,16.0,485.1,707.9,-16.0,7,1,1,1,0
ground,off,ground_level_000238_r016.0_pos,16.0,485.0,707.2,-16.0,7,1,1,1,0
ground,off,ground_level_000239_r016.0_pos,16.0,484.7,706.3,-16.0,3,1,1,1,0
ground,off,ground_level_000240_r016.0_pos,16.0,484.4,705.6,-16.1,3,1,1,1,0
ground,off,ground_level_000241_r016.0_pos,16.0,484.0,705.1,-16.1,5,1,1,1,0
ground,off,ground_level_000242_r016.0_pos,16.0,483.7,704.9,-16.1,12,1,1,2,0
ground,off,ground_level_000243_r016.0_pos,16.0,483.4,704.4,-16.2,18,1,1,1,0
ground,off,ground_level_000244_r016.0_pos,16.0,483.3,704.2,-16.2,15,1,1,5,0
ground,off,ground_level_000245_r016.0_pos,16.0,483.1,704.2,-16.2,7,1,1,1,0
ground,off,ground_level_000246_r016.0_pos,16.0,482.7,704.2,-16.2,4,1,1,1,0
ground,off,ground_level_000247_r016.0_pos,16.0,482.4,704.6,-16.3,4,1,1,1,0
ground,off,ground_level_000248_r016.0_pos,16.0,482.2,705.1,-16.3,12,1,1,6,0
ground,off,ground_level_000249_r016.0_pos,16.0,482.3,705.9,-16.3,11,1,1,1,0
ground,off,ground_level_000250_r016.0_pos,16.0,482.4,706.6,-16.3,10,1,1,1,0
ground,off,ground_level_000251_r016.0_pos,16.0,482.7,706.9,-16.2,5,1,1,1,0
ground,off,ground_level_000252_r016.0_pos,16.0,483.1,707.2,-16.2,9,1,1,1,0
ground,off,ground_level_000253_r016.0_pos,16.0,483.5,707.4,-16.2,11,1,1,6,0
ground,off,ground_level_000254_r016.0_pos,16.0,483.7,707.5,-16.1,7,1,1,1,0
ground,on,ground_level_000255_r020.0_pos,20.0,640.0,698.2,+0.0,11,1,1,6,0
ground,on,ground_level_000256_r020.0_pos,20.0,639.9,697.9,-0.0,10,1,1,2,0
ground,on,ground_level_000257_r020.0_pos,20.0,639.7,697.2,-0.0,8,1,0,2,1
ground,on,ground_level_000258_r020.0_pos,20.0,639.4,696.4,-0.1,5,1,1,1,0
ground,on,ground_level_000259_r020.0_pos,20.0,639.0,696.0,-0.1,2,1,1,1,0
ground,on,ground_level_000260_r020.0_pos,20.0,638.7,696.0,-0.1,2,1,1,1,0
ground,on,ground_level_000261_r020.0_pos,20.0,638.4,696.4,-0.2,12,1,1,6,0
ground,on,ground_level_000262_r020.0_pos,20.0,638.1,697.0,-0.2,19,1,1,12,0
ground,on,ground_level_000263_r020.0_pos,20.0,638.1,697.4,-0.2,9,1,1,2,0
ground,on,ground_level_000264_r020.0_pos,20.0,638.5,698.0,-0.2,6,1,1,1,0
ground,on,ground_level_000265_r020.0_pos,20.0,638.9,698.6,-0.1,4,1,1,1,0
ground,on,ground_level_000266_r020.0_pos,20.0,639.2,699.0,-0.1,3,1,1,1,0
ground,on,ground_level_000267_r020.0_pos,20.0,639.5,699.2,-0.0,3,1,1,1,0
