background,attitude_axis,frame,gt_range,gcx,gcy,gbearing_deg,n_boxes,any_hit,top1_hit,target_hit_rank,top1_is_phantom
ground,on,ground_banked_000209_r016.0_pos,16.0,639.7,697.0,-0.0,10,1,1,1,0
ground,on,ground_banked_000210_r016.0_pos,16.0,640.0,697.1,-0.0,15,1,1,2,0
ground,on,ground_banked_000211_r016.0_pos,16.0,640.5,697.7,+0.1,9,1,0,2,1
ground,on,ground_banked_000212_r016.0_pos,16.0,641.1,698.8,+0.1,15,1,1,1,0
ground,on,ground_banked_000213_r016.0_pos,16.0,641.7,700.0,+0.2,12,1,1,6,0
ground,on,ground_banked_000214_r016.0_pos,16.0,642.0,700.8,+0.2,8,1,1,1,0
ground,on,ground_banked_000215_r016.0_pos,16.0,642.0,701.4,+0.2,4,1,1,1,0
ground,on,ground_banked_000216_r016.0_pos,16.0,641.7,702.0,+0.2,13,1,1,5,0
ground,on,ground_banked_000217_r016.0_pos,16.0,641.3,702.7,+0.1,11,1,1,1,0
ground,on,ground_banked_000218_r015.9_pos,15.9,640.9,703.3,+0.1,10,1,1,1,0
ground,on,ground_banked_000219_r015.9_pos,15.9,640.3,703.7,+0.0,12,1,0,4,1
ground,on,ground_banked_000220_r015.9_pos,15.9,639.7,703.8,-0.0,4,1,1,1,0
ground,on,ground_banked_000221_r015.9_pos,15.9,639.1,703.7,-0.1,13,1,1,3,0
ground,on,ground_banked_000222_r015.9_pos,15.9,638.8,703.2,-0.1,11,1,1,6,0
ground,on,ground_banked_000223_r016.0_pos,16.0,638.8,702.4,-0.1,12,1,1,2,0
ground,on,ground_banked_000224_r016.0_pos,16.0,639.0,701.7,-0.1,10,1,1,1,0
ground,on,ground_banked_000225_r016.0_pos,16.0,639.1,701.0,-0.1,7,1,1,1,0
ground,on,ground_banked_000226_r016.0_pos,16.0,639.1,700.3,-0.1,5,1,1,1,0
ground,on,ground_banked_000227_r016.0_pos,16.0,638.7,699.8,-0.1,4,1,1,1,0
ground,on,ground_banked_000228_r016.0_pos,16.0,638.0,699.2,-0.2,4,1,1,1,0
ground,on,ground_banked_000229_r016.0_pos,16.0,637.2,699.1,-0.3,4,1,1,1,0
ground,on,ground_banked_000230_r016.0_pos,16.0,636.5,699.3,-0.4,22,1,1,8,0
ground,off,ground_banked_000231_r016.0_pos,16.0,484.8,707.0,-16.0,16,1,1,1,0
ground,off,ground_banked_000232_r016.0_pos,16.0,484.6,706.7,-16.1,8,1,1,1,0
ground,off,ground_banked_000233_r016.0_pos,16.0,484.6,706.4,-16.1,11,1,1,1,0
ground,off,ground_banked_000234_r016.0_pos,16.0,484.9,706.1,-16.0,3,1,1,1,0
ground,off,ground_banked_000235_r016.0_pos,16.0,485.3,705.8,-16.0,3,1,1,1,0
ground,off,ground_banked_000236_r016.0_pos,16.0,485.4,705.4,-16.0,9,1,1,1,0
ground,off,ground_banked_000237_r016.0_pos,16.0,485.5,705.4,-16.0,13,1,1,1,0
ground,off,ground_banked_000238_r016.0_pos,16.0,485.7,706.0,-16.0,10,1,1,1,0
ground,off,ground_banked_000239_r016.0_pos,16.0,485.7,707.0,-15.9,15,1,1,4,0
ground,off,ground_banked_000240_r016.0_pos,16.0,485.8,708.2,-15.9,9,1,1,1,0
ground,off,ground_banked_000241_r016.0_pos,16.0,485.9,709.4,-15.9,6,1,1,1,0
ground,off,ground_banked_000242_r016.0_pos,16.0,486.2,710.1,-15.9,7,1,1,1,0
ground,off,ground_banked_000243_r016.0_pos,16.0,486.4,710.1,-15.9,11,1,1,5,0
ground,off,ground_banked_000244_r016.0_pos,16.0,486.8,709.8,-15.8,14,1,1,1,0
ground,off,ground_banked_000245_r016.0_pos,16.0,487.2,709.3,-15.8,16,1,1,1,0
ground,off,ground_banked_000246_r016.0_pos,16.0,487.6,709.0,-15.8,12,1,1,1,0
ground,off,ground_banked_000247_r016.0_pos,16.0,487.8,708.6,-15.7,10,1,1,1,0
ground,off,ground_banked_000248_r016.0_pos,16.0,488.1,707.8,-15.7,15,1,1,6,0
ground,off,ground_banked_000249_r016.0_pos,16.0,488.2,706.9,-15.7,13,1,1,1,0
ground,off,ground_banked_000250_r016.0_pos,16.0,488.3,705.7,-15.7,6,1,1,1,0
ground,off,ground_banked_000251_r016.0_pos,16.0,488.3,704.9,-15.7,11,1,1,1,0
ground,off,ground_banked_000252_r016.0_pos,16.0,488.2,704.4,-15.7,11,1,1,1,0
ground,off,ground_banked_000253_r016.0_pos,16.0,488.0,703.9,-15.7,9,1,1,1,0
ground,off,ground_banked_000254_r016.0_pos,16.0,487.7,703.7,-15.8,5,1,1,1,0
ground,on,ground_banked_000255_r020.0_pos,20.0,639.9,698.1,-0.0,3,1,1,1,0
ground,on,ground_banked_000256_r020.0_pos,20.0,639.7,697.9,-0.0,7,1,1,1,0
ground,on,ground_banked_000257_r020.0_pos,20.0,639.7,697.9,-0.0,20,1,1,13,0
ground,on,ground_banked_000258_r020.0_pos,20.0,639.9,698.2,-0.0,17,1,1,2,0
ground,on,ground_banked_000259_r020.0_pos,20.0,640.1,699.1,+0.0,6,1,1,1,0
ground,on,ground_banked_000260_r020.0_pos,20.0,640.3,700.2,+0.0,5,1,1,1,0
ground,on,ground_banked_000261_r020.0_pos,20.0,640.7,701.4,+0.1,4,1,1,1,0
ground,on,ground_banked_000262_r020.0_pos,20.0,641.4,702.5,+0.2,4,1,1,1,0
ground,on,ground_banked_000263_r020.0_pos,20.0,642.6,703.3,+0.3,9,1,1,1,0
ground,on,ground_banked_000264_r020.0_pos,20.0,643.5,703.8,+0.4,12,1,1,4,0
ground,on,ground_banked_000265_r019.9_pos,19.9,644.0,703.8,+0.4,18,1,1,3,0
ground,on,ground_banked_000266_r019.9_pos,19.9,644.1,703.7,+0.4,16,1,0,7,1
ground,on,ground_banked_000267_r019.9_pos,19.9,644.1,703.2,+0.4,2,1,1,1,0
ground,on,ground_banked_000268_r019.9_pos,19.9,643.9,702.8,+0.4,2,1,1,1,0
ground,on,ground_banked_000269_r019.9_pos,19.9,643.7,702.3,+0.4,3,1,1,1,0
ground,on,ground_banked_000270_r019.9_pos,19.9,643.3,701.8,+0.3,3,1,1,1,0
ground,on,ground_banked_000271_r019.9_pos,19.9,642.8,701.7,+0.3,10,1,1,3,0
ground,on,ground_banked_000272_r019.9_pos,19.9,642.6,701.9,+0.3,10,1,1,2,0
ground,on,ground_banked_000273_r019.9_pos,19.9,642.3,702.3,+0.2,7,1,1,1,0
ground,on,ground_banked_000274_r019.9_pos,19.9,642.1,702.4,+0.2,14,1,1,1,0
ground,on,ground_banked_000275_r019.9_pos,19.9,641.7,702.5,+0.2,7,1,1,1,0
ground,on,ground_banked_000276_r019.9_pos,19.9,641.4,702.4,+0.1,4,1,1,1,0
ground,on,ground_banked_000277_r019.9_pos,19.9,641.2,702.6,+0.1,4,1,1,1,0
ground,off,ground_banked_000278_r020.0_pos,20.0,485.1,707.1,-16.0,10,1,1,3,0
ground,off,ground_banked_000279_r020.0_pos,20.0,484.8,707.3,-16.0,9,1,1,1,0
ground,off,ground_banked_000280_r020.0_pos,20.0,484.6,707.3,-16.1,8,1,1,1,0
ground,off,ground_banked_000281_r020.0_pos,20.0,484.4,706.9,-16.1,3,1,1,1,0
ground,off,ground_banked_000282_r020.0_pos,20.0,484.2,706.1,-16.1,3,1,1,1,0
ground,off,ground_banked_000283_r020.0_pos,20.0,484.1,705.4,-16.1,11,1,1,7,0
ground,off,ground_banked_000284_r020.0_pos,20.0,484.0,704.9,-16.1,16,1,1,4,0
ground,off,ground_banked_000285_r020.0_pos,20.0,483.9,704.7,-16.1,12,1,1,1,0
ground,off,ground_banked_000286_r020.0_pos,20.0,483.8,704.6,-16.1,11,1,1,1,0
ground,off,ground_banked_000287_r020.0_pos,20.0,483.9,704.4,-16.1,6,1,1,1,0
ground,off,ground_banked_000288_r020.0_pos,20.0,484.0,704.1,-16.1,3,1,1,1,0
ground,off,ground_banked_000289_r020.0_pos,20.0,484.0,704.0,-16.1,3,1,1,1,0
ground,off,ground_banked_000290_r020.0_pos,20.0,483.8,703.8,-16.1,3,1,1,1,0
ground,off,ground_banked_000291_r020.0_pos,20.0,483.7,703.7,-16.1,18,1,1,6,0
ground,off,ground_banked_000292_r020.0_pos,20.0,483.6,704.0,-16.2,17,1,1,7,0
ground,off,ground_banked_000293_r020.0_pos,20.0,483.6,704.5,-16.2,15,1,1,1,0
ground,off,ground_banked_000294_r020.0_pos,20.0,483.8,705.0,-16.1,9,1,1,1,0
ground,off,ground_banked_000295_r020.0_pos,20.0,484.0,705.5,-16.1,3,1,1,1,0
ground,off,ground_banked_000296_r020.0_pos,20.0,484.3,706.0,-16.1,3,1,1,1,0
ground,off,ground_banked_000297_r020.0_pos,20.0,484.4,706.6,-16.1,3,1,1,1,0
ground,off,ground_banked_000298_r020.0_pos,20.0,484.4,707.0,-16.1,13,1,1,6,0
ground,off,ground_banked_000299_r020.0_pos,20.0,484.0,707.2,-16.1,10,1,1,1,0
ground,off,ground_banked_000300_r020.0_pos,20.0,483.6,707.1,-16.2,14,1,1,1,0
ground,off,ground_banked_000301_r020.0_pos,20.0,483.6,706.7,-16.2,13,1,1,6,0
