t,phase,law,detected,meas_x,meas_y,meas_z,meas_range,bearing_rad,psi_deg,lambda_deg,lambda_dot_deg_s,r_hat_m,rdot_hat_m_s,vc_m_s,a_cmd_m_s2,v_perp_m_s,cmd_vn,cmd_ve,cmd_vd,cmd_yaw_deg,alt_m,gt_cam_x,gt_cam_y,gt_cam_z,gt_tag_x,gt_tag_y,gt_tag_z,gt_range
18.955,ACQUIRE,pursuit,1,-1.5834,0.1786,7.5125,7.6796,-0.20772,140.223,128.252,-0.582,7.6786,-0.0582,1.5000,-0.0609,0.0000,0.0000,0.0000,-0.0280,128.3214,0.4720,0.1284,-0.0783,0.6615,6.5000,-4.0000,0.5000,7.4835
19.005,ACQUIRE,pursuit,1,-1.6049,0.1796,7.5347,7.7058,-0.20987,140.295,128.247,-0.302,7.6907,0.0305,1.5000,-0.0316,0.0000,0.0000,0.0000,-0.0280,128.2704,0.4720,0.1288,-0.0776,0.6618,6.5000,-4.0000,0.5000,7.4835
19.058,ACQUIRE,pursuit,1,-1.6049,0.1796,7.5347,7.7058,-0.20987,140.322,128.232,-0.302,7.6923,0.0305,1.5000,-0.0316,0.0000,0.0000,0.0000,-0.0270,128.2973,0.4730,0.1295,-0.0766,0.6622,6.5000,-4.0000,0.5000,7.4835
19.109,ACQUIRE,pursuit,1,-1.6019,0.1789,7.5351,7.7056,-0.20947,140.274,128.245,-0.139,7.6997,0.0475,1.5000,-0.0146,0.0000,0.0000,0.0000,-0.0270,128.2726,0.4730,0.1306,-0.0748,0.6628,6.5000,-4.0000,0.5000,7.4835
19.160,ACQUIRE,pursuit,1,-1.5815,0.1791,7.5405,7.7066,-0.20674,140.129,128.261,0.134,7.7044,0.0610,1.5000,0.0140,0.0000,0.0000,0.0000,-0.0260,128.2839,0.4740,0.1320,-0.0726,0.6634,6.5000,-4.0000,0.5000,7.4835
19.211,ACQUIRE,pursuit,1,-1.5815,0.1791,7.5405,7.7066,-0.20674,140.043,128.267,0.134,7.7074,0.0610,1.5000,0.0140,0.0000,0.0000,0.0000,-0.0260,128.1978,0.4740,0.1325,-0.0717,0.6636,6.5000,-4.0000,0.5000,7.4836
19.262,ACQUIRE,pursuit,1,-1.5407,0.1778,7.5222,7.6804,-0.20203,139.787,128.243,-0.052,7.6954,0.0167,1.5000,-0.0054,0.0000,0.0000,0.0000,-0.0250,128.2113,0.4750,0.1334,-0.0701,0.6639,6.5000,-4.0000,0.5000,7.4836
19.314,ACQUIRE,pursuit,1,-1.4887,0.1778,7.5307,7.6785,-0.19517,139.396,128.227,-0.204,7.6874,-0.0344,1.5000,-0.0214,0.0000,0.0000,0.0000,-0.0250,128.2136,0.4750,0.1352,-0.0670,0.6644,6.5000,-4.0000,0.5000,7.4837
19.365,ACQUIRE,pursuit,1,-1.4172,0.1785,7.5478,7.6818,-0.18560,139.105,128.344,1.289,7.6837,-0.0458,1.5000,0.1350,0.0000,0.0000,0.0000,-0.0240,128.4713,0.4760,0.1358,-0.0659,0.6646,6.5000,-4.0000,0.5000,7.4837
19.417,ACQUIRE,pursuit,1,-1.4172,0.1785,7.5478,7.6818,-0.18560,138.979,128.408,1.289,7.6814,-0.0458,1.5000,0.1350,0.0000,0.0000,0.0000,-0.0240,128.3453,0.4760,0.1369,-0.0640,0.6648,6.5000,-4.0000,0.5000,7.4838
19.468,ACQUIRE,pursuit,1,-1.3408,0.1792,7.5628,7.6828,-0.17547,138.270,128.345,0.540,7.6810,-0.0405,1.5000,0.0566,0.0000,0.0000,0.0000,-0.0240,128.2170,0.4760,0.1387,-0.0609,0.6651,6.5000,-4.0000,0.5000,7.4840
19.518,ACQUIRE,pursuit,1,-1.2518,0.1800,7.5743,7.6792,-0.16378,137.872,128.430,1.230,7.6791,-0.0399,1.5000,0.1288,0.0000,0.0000,0.0000,-0.0230,128.4875,0.4770,0.1404,-0.0576,0.6652,6.5000,-4.0000,0.5000,7.4842
19.569,ACQUIRE,pursuit,1,-1.1555,0.1807,7.5894,7.6790,-0.15110,137.447,128.640,2.979,7.6780,-0.0342,1.5000,0.3119,0.0000,0.0000,0.0000,-0.0230,128.7896,0.4770,0.1413,-0.0559,0.6653,6.5000,-4.0000,0.5000,7.4844
19.622,ACQUIRE,pursuit,1,-1.1555,0.1807,7.5894,7.6790,-0.15110,136.998,128.789,2.979,7.6763,-0.0342,1.5000,0.3119,0.0000,0.0000,0.0000,-0.0230,128.3411,0.4770,0.1424,-0.0538,0.6653,6.5000,-4.0000,0.5000,7.4845
19.672,ACQUIRE,pursuit,1,-1.0376,0.1815,7.6023,7.6749,-0.13565,136.038,128.602,1.008,7.6748,-0.0337,1.5000,0.1056,0.0000,0.0000,0.0000,-0.0230,128.2661,0.4770,0.1442,-0.0503,0.6653,6.5000,-4.0000,0.5000,7.4849
19.723,ACQUIRE,pursuit,1,-0.9262,0.1820,7.6105,7.6688,-0.12110,135.535,128.625,0.679,7.6710,-0.0462,1.5000,0.0711,0.0000,0.0000,0.0000,-0.0220,128.5964,0.4780,0.1459,-0.0468,0.6652,6.5000,-4.0000,0.5000,7.4852
19.774,ACQUIRE,pursuit,1,-0.8119,0.1817,7.6333,7.6786,-0.10597,135.020,128.803,2.375,7.6736,-0.0172,1.5000,0.2487,0.0000,0.0000,0.0000,-0.0220,128.9485,0.4780,0.1466,-0.0455,0.6651,6.5000,-4.0000,0.5000,7.4854
19.825,ACQUIRE,pursuit,1,-0.8119,0.1817,7.6333,7.6786,-0.10597,134.491,128.922,2.375,7.6727,-0.0172,1.5000,0.2487,0.0000,0.0000,0.0000,-0.0220,128.4191,0.4780,0.1476,-0.0434,0.6649,6.5000,-4.0000,0.5000,7.4857
19.876,ACQUIRE,pursuit,1,-0.6928,0.1813,7.6364,7.6699,-0.09048,133.415,128.636,-0.012,7.6709,-0.0202,1.5000,-0.0012,0.0000,0.0000,0.0000,-0.0230,128.2303,0.4770,0.1494,-0.0395,0.6646,6.5000,-4.0000,0.5000,7.4862
19.926,ACQUIRE,pursuit,1,-0.5599,0.1806,7.6517,7.6743,-0.07304,132.546,128.498,-1.629,7.6721,-0.0072,1.5000,-0.1706,0.0000,0.0000,0.0000,-0.0230,128.3614,0.4770,0.1508,-0.0362,0.6642,6.5000,-4.0000,0.5000,7.4867
19.977,ACQUIRE,pursuit,1,-0.4403,0.1797,7.6598,7.6745,-0.05742,132.004,128.566,0.137,7.6731,0.0011,1.5000,0.0144,0.0000,0.0000,0.0000,-0.0230,128.7144,0.4770,0.1522,-0.0330,0.6638,6.5000,-4.0000,0.5000,7.4873
20.028,ACQUIRE,pursuit,1,-0.3230,0.1789,7.6751,7.6839,-0.04206,131.469,128.815,2.999,7.6785,0.0328,1.5000,0.3140,0.0000,0.0000,0.0000,-0.0240,129.0585,0.4760,0.1527,-0.0318,0.6636,6.5000,-4.0000,0.5000,7.4875
20.079,ACQUIRE,pursuit,1,-0.3230,0.1789,7.6751,7.6839,-0.04206,130.727,128.965,2.999,7.6802,0.0328,1.5000,0.3140,0.0000,0.0000,0.0000,-0.0240,128.3171,0.4760,0.1540,-0.0284,0.6630,6.5000,-4.0000,0.5000,7.4881
20.131,ACQUIRE,pursuit,1,-0.2081,0.1778,7.6836,7.6885,-0.02708,129.900,128.732,0.743,7.6851,0.0426,1.5000,0.0779,0.0000,0.0000,0.0000,-0.0250,128.3482,0.4750,0.1546,-0.0266,0.6627,6.5000,-4.0000,0.5000,7.4885
20.181,ACQUIRE,pursuit,1,-0.0833,0.1757,7.6910,7.6934,-0.01083,129.203,128.676,-0.366,7.6904,0.0609,1.5000,-0.0383,0.0000,0.0000,0.0000,-0.0260,128.5821,0.4740,0.1556,-0.0239,0.6621,6.5000,-4.0000,0.5000,7.4891
20.232,ENGAGE,pursuit,1,0.0237,0.1731,7.6976,7.6996,0.00307,128.438,128.636,-0.621,7.6965,0.0792,1.5000,-0.0650,0.0000,0.0000,0.0000,-0.0260,128.6140,0.4740,0.1564,-0.0214,0.6616,6.5000,-4.0000,0.5000,7.4897
20.282,ENGAGE,pursuit,1,0.1225,0.1710,7.6982,7.7010,0.01592,127.552,128.534,-1.458,7.7007,0.0809,1.5000,-0.1527,0.0000,-1.8690,2.3467,-0.0270,128.4644,0.4730,0.1571,-0.0191,0.6610,6.5000,-4.0000,0.5000,7.4903
20.332,ENGAGE,pursuit,1,0.2149,0.1670,7.6982,7.7030,0.02790,126.973,128.517,-0.804,7.7039,0.0754,1.5000,-0.0842,0.0000,-1.8682,2.3473,-0.0280,128.5716,0.4720,0.1578,-0.0169,0.6604,6.5000,-4.0000,0.5000,7.4910
20.383,ENGAGE,pursuit,1,0.3121,0.1651,7.6896,7.6977,0.04057,126.344,128.572,0.322,7.7027,0.0464,1.5000,0.0337,0.0000,-1.8705,2.3455,-0.0290,128.6682,0.4710,0.1582,-0.0151,0.6573,6.5000,-4.0000,0.5000,7.4915
20.434,ENGAGE,pursuit,1,0.3121,0.1651,7.6896,7.6977,0.04057,126.344,128.588,0.322,7.7050,0.0464,1.5000,0.0337,0.0000,-1.8712,2.3449,-0.0290,128.6682,0.4710,0.1582,-0.0151,0.6573,6.5000,-4.0000,0.5000,7.4915
20.486,ENGAGE,pursuit,1,0.3121,0.1651,7.6896,7.6977,0.04057,126.344,128.604,0.322,7.7073,0.0464,1.5000,0.0337,0.0000,-1.8718,2.3444,-0.0290,128.6682,0.4710,0.1582,-0.0151,0.6573,6.5000,-4.0000,0.5000,7.4915
20.537,ENGAGE,pursuit,1,0.3899,0.1322,7.6825,7.6935,0.05071,125.809,128.667,0.506,7.7016,0.0305,1.5000,0.0530,0.0000,-1.8744,2.3424,-0.0270,128.7144,0.4730,0.1585,-0.0135,0.6532,6.5000,-4.0000,0.5000,7.4920
20.590,ENGAGE,pursuit,1,0.4605,-0.1692,7.7000,7.7156,0.05974,125.127,128.621,-0.290,7.7093,0.0652,1.5000,-0.0304,0.0000,-1.8725,2.3439,-0.0210,128.5496,0.4790,0.1593,-0.0127,0.6514,6.5000,-4.0000,0.5000,7.4917
20.640,ENGAGE,pursuit,1,0.5184,-0.6052,7.6714,7.7127,0.06748,124.654,128.564,-0.805,7.7126,0.0656,1.5000,-0.0843,0.0000,-1.8701,2.3458,-0.0170,128.5204,0.4830,0.1614,-0.0129,0.6516,6.5000,-4.0000,0.5000,7.4899
20.693,ENGAGE,pursuit,1,0.5702,-1.0770,7.5827,7.6800,0.07506,124.302,128.563,-0.338,7.6980,-0.0397,1.5000,-0.0354,0.0000,-1.8701,2.3458,-0.0070,128.6030,0.4930,0.1649,-0.0146,0.6537,6.5000,-3.9040,0.5000,7.4354
20.742,ENGAGE,pursuit,1,0.6122,-1.4662,7.5494,7.7148,0.08091,123.973,128.578,0.034,7.7054,0.0160,1.5000,0.0035,0.0000,-1.8707,2.3453,-0.0020,128.6090,0.4980,0.1706,-0.0178,0.6571,6.5000,-3.8640,0.5000,7.4080
20.793,ENGAGE,pursuit,1,0.6122,-1.4662,7.5494,7.7148,0.08091,123.902,128.579,0.034,7.7062,0.0160,1.5000,0.0035,0.0000,-1.8708,2.3452,0.0040,128.5382,0.5040,0.1734,-0.0194,0.6587,6.5000,-3.8160,0.5000,7.3801
20.845,ENGAGE,pursuit,1,0.5508,-1.7723,7.3958,7.6251,0.07434,123.670,128.255,-1.876,7.6660,-0.1039,1.5000,-0.1965,0.0000,-1.8575,2.3558,0.0090,127.9292,0.5090,0.1788,-0.0227,0.6614,6.5000,-3.8160,0.5000,7.3738
20.896,ENGAGE,pursuit,1,0.5318,-2.0216,7.2955,7.5891,0.07276,123.550,127.940,-4.471,7.6250,-0.3143,1.5000,-0.4682,0.0000,-1.8445,2.3660,0.0200,127.7185,0.5200,0.1913,-0.0305,0.6668,6.5000,-3.7200,0.5000,7.3103
20.946,ENGAGE,pursuit,1,0.4557,-2.2212,7.1771,7.5267,0.06342,123.498,127.424,-7.948,7.5680,-0.5594,1.5000,-0.8323,0.0000,-1.8231,2.3825,0.0270,127.1312,0.5270,0.2055,-0.0395,0.6716,6.5000,-3.6240,0.5000,7.2457
20.996,ENGAGE,pursuit,1,0.4159,-2.3538,7.1205,7.5110,0.05835,123.523,126.946,-8.909,7.5255,-0.6463,1.5000,-0.9329,0.0000,-1.8032,2.3976,0.0310,126.8660,0.5310,0.2115,-0.0433,0.6734,6.5000,-3.6240,0.5000,7.2385
21.047,ENGAGE,pursuit,1,0.4159,-2.3538,7.1205,7.5110,0.05835,123.575,126.501,-8.909,7.4932,-0.6463,1.5000,-0.9329,0.0000,-1.7845,2.4115,0.0360,126.9178,0.5360,0.2226,-0.0503,0.6762,6.5000,-3.5760,0.5000,7.2019
21.098,ENGAGE,pursuit,1,0.3217,-2.4152,7.0008,7.4127,0.04591,123.726,126.206,-8.023,7.4368,-0.7171,1.5000,-0.8402,0.0000,-1.7721,2.4207,0.0440,126.3568,0.5440,0.2428,-0.0632,0.6804,6.5000,-3.5280,0.5000,7.1547
21.149,ENGAGE,pursuit,1,0.2698,-2.4649,6.9658,7.3939,0.03871,123.954,125.988,-5.875,7.3974,-0.7376,1.5000,-0.6153,0.0000,-1.7629,2.4274,0.0470,126.1716,0.5470,0.2691,-0.0799,0.6844,6.5000,-3.4800,0.5000,7.1006
21.200,ENGAGE,pursuit,1,0.2698,-2.4649,6.9658,7.3939,0.03871,124.044,125.695,-5.875,7.3606,-0.7376,1.5000,-0.6153,0.0000,-1.7504,2.4364,0.0500,126.2623,0.5500,0.2787,-0.0860,0.6856,6.5000,-3.4320,0.5000,7.0664
21.252,ENGAGE,pursuit,1,0.2093,-2.4723,6.9019,7.3343,0.03032,124.416,125.777,-3.661,7.3290,-0.7219,1.5000,-0.3834,0.0000,-1.7539,2.4339,0.0520,126.1536,0.5520,0.2957,-0.0968,0.6874,6.5000,-3.3840,0.5000,7.0238
21.302,ENGAGE,pursuit,1,0.1500,-2.4471,6.8371,7.2634,0.02193,124.787,125.819,-1.010,7.2781,-0.8090,1.5000,-0.1058,0.0000,-1.7557,2.4326,0.0560,126.0438,0.5560,0.3253,-0.1155,0.6897,6.5000,-3.3360,0.5000,6.9666
21.353,ENGAGE,pursuit,1,0.0447,-2.3964,6.7703,7.1820,0.00660,125.123,125.635,-2.601,7.2099,-0.9745,1.5000,-0.2724,0.0000,-1.7478,2.4382,0.0560,125.5008,0.5560,0.3372,-0.1230,0.6904,6.5000,-3.2880,0.5000,6.9306
21.404,ENGAGE,pursuit,1,0.0447,-2.3964,6.7703,7.1820,0.00660,125.442,125.505,-2.601,7.1611,-0.9745,1.5000,-0.2724,0.0000,-1.7423,2.4422,0.0570,125.8204,0.5570,0.3579,-0.1359,0.6913,6.5000,-3.2400,0.5000,6.8845
21.456,ENGAGE,pursuit,1,-0.0597,-2.3333,6.7169,7.1109,-0.00888,125.963,125.414,-2.367,7.1117,-0.9767,1.5000,-0.2479,0.0000,-1.7385,2.4449,0.0580,125.4545,0.5580,0.3980,-0.1610,0.6925,6.5000,-3.1920,0.5000,6.8160
21.506,ENGAGE,pursuit,1,-0.1249,-2.2471,6.6481,7.0187,-0.01879,126.342,125.281,-2.546,7.0407,-1.1067,1.5000,-0.2666,0.0000,-1.7328,2.4490,0.0580,125.2659,0.5580,0.4367,-0.1849,0.6928,6.5000,-3.1440,0.5000,6.7496
21.558,ENGAGE,pursuit,1,-0.1249,-2.2471,6.6481,7.0187,-0.01879,126.486,125.154,-2.546,6.9854,-1.1067,1.5000,-0.2666,0.0000,-1.7273,2.4528,0.0570,125.4095,0.5570,0.4520,-0.1942,0.6928,6.5000,-3.1440,0.5000,6.7318
21.608,ENGAGE,pursuit,1,-0.1857,-2.1668,6.6116,6.9601,-0.02809,127.017,125.217,-1.419,6.9451,-1.0624,1.5000,-0.1486,0.0000,-1.7300,2.4509,0.0570,125.4077,0.5570,0.4782,-0.2102,0.6927,6.5000,-3.1440,0.5000,6.7012
21.659,ENGAGE,pursuit,1,-0.2479,-2.0810,6.5798,6.9055,-0.03766,127.403,125.195,-0.835,6.8987,-1.0222,1.5000,-0.0874,0.0000,-1.7291,2.4516,0.0540,125.2449,0.5540,0.5224,-0.2370,0.6921,6.5000,-3.0000,0.5000,6.5881
21.709,ENGAGE,pursuit,1,-0.2630,-1.9919,6.5466,6.8479,-0.04015,127.623,125.238,0.168,6.8478,-1.0213,1.5000,0.0175,0.0000,-1.7309,2.4503,0.0520,125.3222,0.5520,0.5455,-0.2509,0.6917,6.5000,-2.9520,0.5000,6.5413
21.761,ENGAGE,pursuit,1,-0.2630,-1.9919,6.5466,6.8479,-0.04015,127.787,125.246,0.168,6.7967,-1.0213,1.5000,0.0175,0.0000,-1.7313,2.4500,0.0510,125.4868,0.5510,0.5752,-0.2686,0.6910,6.5000,-2.9040,0.5000,6.4872
21.812,ENGAGE,pursuit,1,-0.4501,-1.8573,6.4125,6.6912,-0.07008,127.954,124.597,-3.643,6.7184,-1.1002,1.5000,-0.3815,0.0000,-1.7034,2.4695,0.0490,123.9390,0.5490,0.6249,-0.2980,0.6896,6.5000,-2.8640,0.5000,6.4138
21.863,ENGAGE,pursuit,1,-0.5052,-1.7587,6.3658,6.6236,-0.07919,127.989,123.933,-9.336,6.6435,-1.2179,1.5000,-0.9776,0.0000,-1.6747,2.4891,0.0470,123.4517,0.5470,0.6770,-0.3284,0.6880,6.5000,-2.8160,0.5000,6.3349
21.914,ENGAGE,pursuit,1,-0.5052,-1.7587,6.3658,6.6236,-0.07919,127.973,123.466,-9.336,6.5826,-1.2179,1.5000,-0.9776,0.0000,-1.6543,2.5026,0.0440,123.4360,0.5440,0.6971,-0.3401,0.6874,6.5000,-2.7680,0.5000,6.2931
21.965,ENGAGE,pursuit,1,-0.5501,-1.6545,6.2951,6.5321,-0.08716,127.856,122.931,-9.742,6.5269,-1.2026,1.5000,-1.0202,0.0000,-1.6309,2.5180,0.0390,122.8621,0.5390,0.7314,-0.3598,0.6862,6.5000,-2.7680,0.5000,6.2539
22.016,ENGAGE,pursuit,1,-0.6443,-1.5566,6.2380,6.4615,-0.10292,127.604,122.075,-14.098,6.4641,-1.2183,1.5000,-1.4763,0.0000,-1.5931,2.5420,0.0370,121.7072,0.5370,0.7953,-0.3961,0.6840,6.5000,-2.6240,0.5000,6.1271
22.066,ENGAGE,pursuit,1,-0.6878,-1.4359,6.1305,6.3339,-0.11173,127.285,121.127,-16.982,6.3685,-1.4232,1.5000,-1.7784,0.0000,-1.5508,2.5681,0.0320,120.8830,0.5320,0.8544,-0.4291,0.6820,6.5000,-2.5760,0.5000,6.0428
22.116,ENGAGE,pursuit,1,-0.7766,-1.3403,6.0549,6.2499,-0.12756,127.018,119.993,-20.391,6.2736,-1.5656,1.5656,-2.2287,0.0000,-1.4997,2.5983,0.0280,119.7088,0.5280,0.8771,-0.4417,0.6812,6.5000,-2.5760,0.5000,6.0171
22.167,ENGAGE,pursuit,1,-0.7766,-1.3403,6.0549,6.2499,-0.12756,126.706,118.974,-20.391,6.1953,-1.5656,1.5656,-2.2287,0.0000,-1.4532,2.6245,0.0280,119.3972,0.5280,0.9155,-0.4629,0.6799,6.5000,-2.5280,0.5000,5.9569
22.218,ENGAGE,pursuit,1,-0.8136,-1.2436,5.9764,6.1584,-0.13530,126.141,118.172,-19.111,6.1377,-1.5048,1.5048,-2.0077,0.0000,-1.4163,2.6446,0.0230,118.3890,0.5230,0.9784,-0.4972,0.6778,6.5000,-2.4320,0.5000,5.8534
22.270,ENGAGE,pursuit,1,-0.8936,-1.1502,5.8856,6.0631,-0.15068,125.583,117.083,-20.685,6.0628,-1.5029,1.5029,-2.1703,0.0000,-1.3658,2.6710,0.0170,116.9495,0.5170,1.0514,-0.5365,0.6754,6.5000,-2.3840,0.5000,5.7560
22.320,ENGAGE,pursuit,1,-0.9220,-1.0530,5.8003,5.9668,-0.15765,125.156,116.086,-20.244,5.9772,-1.5645,1.5645,-2.2111,0.0000,-1.3192,2.6944,0.0150,116.1233,0.5150,1.0762,-0.5496,0.6746,6.5000,-2.3360,0.5000,5.7130
22.371,ENGAGE,pursuit,1,-0.9220,-1.0530,5.8003,5.9668,-0.15765,124.697,115.074,-20.244,5.8990,-1.5645,1.5645,-2.2111,0.0000,-1.2714,2.7173,0.0120,115.6645,0.5120,1.1435,-0.5851,0.6726,6.5000,-2.2880,0.5000,5.6233
22.422,ENGAGE,pursuit,1,-0.9452,-0.9667,5.7050,5.8630,-0.16419,123.930,114.292,-18.881,5.8419,-1.5022,1.5022,-1.9802,0.0000,-1.2342,2.7344,0.0100,114.5228,0.5100,1.1864,-0.6073,0.6714,6.5000,-2.2880,0.5000,5.5757
22.472,ENGAGE,pursuit,1,-1.0091,-0.8838,5.5902,5.7489,-0.17859,123.222,113.169,-20.998,5.7578,-1.5550,1.5550,-2.2796,0.0000,-1.1803,2.7581,0.0050,112.9894,0.5050,1.2562,-0.6432,0.6695,6.5000,-2.1920,0.5000,5.4704
22.524,ENGAGE,pursuit,1,-1.0207,-0.8066,5.4862,5.6384,-0.18395,122.383,111.981,-22.641,5.6592,-1.6793,1.6793,-2.6543,0.0000,-1.1229,2.7819,0.0020,111.8433,0.5020,1.3363,-0.6836,0.6675,6.5000,-2.1440,0.5000,5.3688
22.574,ENGAGE,pursuit,1,-1.0347,-0.7335,5.4169,5.5634,-0.18875,121.630,110.833,-22.836,5.5693,-1.7144,1.7144,-2.7332,0.0000,-1.0669,2.8039,-0.0020,110.8160,0.4980,1.4090,-0.7196,0.6659,6.5000,-2.0560,0.5000,5.2661
22.623,ENGAGE,pursuit,1,-1.0392,-0.6660,5.3061,5.4478,-0.19340,120.756,109.683,-22.934,5.4657,-1.8213,1.8213,-2.9160,0.0000,-1.0104,2.8247,-0.0040,109.6744,0.4960,1.4366,-0.7331,0.6653,6.5000,-2.0080,0.5000,5.2241
22.674,ENGAGE,pursuit,1,-1.0820,-0.6065,5.2053,5.3510,-0.20495,120.200,108.496,-23.402,5.3628,-1.8915,1.8915,-3.0903,0.0000,-0.9517,2.8450,-0.0070,108.4571,0.4930,1.5109,-0.7691,0.6638,6.5000,-1.9600,0.5000,5.1319
22.726,ENGAGE,pursuit,1,-1.0820,-0.6065,5.2053,5.3510,-0.20495,119.415,107.326,-23.402,5.2683,-1.8915,1.8915,-3.0903,0.0000,-0.8934,2.8639,-0.0100,107.6716,0.4900,1.5959,-0.8094,0.6623,6.5000,-1.9120,0.5000,5.0292
22.777,ENGAGE,pursuit,1,-1.1279,-0.5518,5.0944,5.2469,-0.21789,118.505,106.088,-23.800,5.2103,-1.7841,1.7841,-2.9644,0.0000,-0.8314,2.8825,-0.0120,106.0207,0.4880,1.6436,-0.8317,0.6616,6.5000,-1.8640,0.5000,4.9675
22.829,ENGAGE,pursuit,1,-1.1141,-0.4929,4.9661,5.1133,-0.22068,117.700,104.977,-22.904,5.1172,-1.8061,1.8061,-2.8880,0.0000,-0.7753,2.8981,-0.0150,105.0562,0.4850,1.7209,-0.8671,0.6604,6.5000,-1.8160,0.5000,4.8750
22.879,ENGAGE,pursuit,1,-1.1551,-0.4493,4.8615,5.0170,-0.23328,116.770,103.618,-25.447,5.0219,-1.8356,1.8356,-3.2609,0.0000,-0.7064,2.9157,-0.0170,103.4044,0.4830,1.7991,-0.9022,0.6594,6.5000,-1.7200,0.5000,4.7742
22.931,ENGAGE,pursuit,1,-1.1056,-0.4099,4.7993,4.9420,-0.22641,115.588,102.481,-23.897,4.9361,-1.8013,1.8013,-3.0052,0.0000,-0.6483,2.9291,-0.0200,102.6154,0.4800,1.8782,-0.9368,0.6586,6.5000,-1.6720,0.5000,4.6826
22.983,ENGAGE,pursuit,1,-1.1436,-0.3750,4.6961,4.8478,-0.23888,114.745,101.172,-25.237,4.8469,-1.7961,1.7961,-3.1645,0.0000,-0.5813,2.9431,-0.0210,101.0582,0.4790,1.9682,-0.9753,0.6577,6.5000,-1.5760,0.5000,4.5742
23.033,ENGAGE,pursuit,1,-1.1207,-0.3374,4.5813,4.7284,-0.23991,114.136,100.150,-22.402,4.7428,-1.8809,1.8809,-2.9417,0.0000,-0.5287,2.9531,-0.0240,100.3896,0.4760,2.0490,-1.0088,0.6571,6.5000,-1.5280,0.5000,4.4839
23.085,ENGAGE,pursuit,1,-1.1536,-0.3110,4.4744,4.6312,-0.25232,113.150,98.861,-24.383,4.6400,-1.9325,1.9325,-3.2896,0.0000,-0.4621,2.9642,-0.0250,98.6930,0.4750,2.0795,-1.0213,0.6569,6.5000,-1.4800,0.5000,4.4470
23.136,ENGAGE,pursuit,1,-1.1377,-0.2863,4.3803,4.5347,-0.25412,112.272,97.677,-23.970,4.5390,-1.9580,1.9580,-3.2766,0.0000,-0.4008,2.9731,-0.0260,97.7123,0.4740,2.1614,-1.0539,0.6564,6.5000,-1.4320,0.5000,4.3579
23.188,ENGAGE,pursuit,1,-1.1377,-0.2863,4.3803,4.5347,-0.25412,111.635,96.479,-23.970,4.4411,-1.9580,1.9580,-3.2766,0.0000,-0.3385,2.9808,-0.0280,97.0752,0.4720,2.2129,-1.0740,0.6561,6.5000,-1.4320,0.5000,4.3049
23.239,ENGAGE,pursuit,1,-1.1673,-0.2670,4.2730,4.4376,-0.26668,110.599,95.300,-23.856,4.3904,-1.8207,1.8207,-3.0323,0.0000,-0.2771,2.9872,-0.0290,95.3193,0.4710,2.3062,-1.1094,0.6558,6.5000,-1.3360,0.5000,4.2028
23.293,ENGAGE,pursuit,1,-1.1446,-0.2461,4.1796,4.3405,-0.26731,109.673,94.232,-22.397,4.3199,-1.7011,1.7011,-2.6597,0.0000,-0.2214,2.9918,-0.0300,94.3579,0.4700,2.3898,-1.1399,0.6556,6.5000,-1.2880,0.5000,4.1158
23.341,ENGAGE,pursuit,1,-1.1251,-0.2301,4.0891,4.2473,-0.26850,108.316,93.022,-23.466,4.2411,-1.6643,1.6643,-2.7266,0.0000,-0.1582,2.9958,-0.0310,92.9322,0.4690,2.4741,-1.1695,0.6555,6.5000,-1.2400,0.5000,4.0295
23.391,ENGAGE,pursuit,1,-1.1542,-0.2201,3.9884,4.1579,-0.28170,107.196,91.453,-28.138,4.1579,-1.6643,1.6643,-3.2693,0.0000,-0.0761,2.9990,-0.0320,91.0562,0.4680,2.5589,-1.1982,0.6555,6.5000,-1.1440,0.5000,3.9445
23.442,ENGAGE,pursuit,1,-1.1352,-0.2082,3.9015,4.0687,-0.28314,106.193,90.008,-28.584,4.0717,-1.6820,1.6820,-3.3564,0.0000,-0.0004,3.0000,-0.0320,89.9702,0.4680,2.6550,-1.2291,0.6555,6.5000,-1.0960,0.5000,3.8505
23.493,ENGAGE,pursuit,1,-1.1543,-0.2014,3.7928,3.9697,-0.29542,105.464,88.558,-28.826,3.9786,-1.7349,1.7349,-3.4913,0.0000,0.0755,2.9991,-0.0330,88.5379,0.4670,2.6871,-1.2392,0.6556,6.5000,-1.0480,0.5000,3.8208
23.544,ENGAGE,pursuit,1,-1.0899,-0.1892,3.7268,3.8875,-0.28451,104.273,87.544,-23.798,3.8897,-1.7477,1.7477,-2.9037,0.0000,0.1285,2.9972,-0.0330,87.9716,0.4670,2.7732,-1.2651,0.6557,6.5000,-0.9520,0.5000,3.7431
23.595,ENGAGE,pursuit,1,-1.0899,-0.1892,3.7268,3.8875,-0.28451,103.206,86.354,-23.798,3.8023,-1.7477,1.7477,-2.9037,0.0000,0.1908,2.9939,-0.0330,86.9047,0.4670,2.8598,-1.2898,0.6560,6.5000,-0.9040,0.5000,3.6639
23.646,ENGAGE,pursuit,1,-1.1177,-0.1865,3.6302,3.8029,-0.29867,102.428,85.240,-23.352,3.7589,-1.6180,1.6180,-2.6378,0.0000,0.2489,2.9897,-0.0330,85.3161,0.4670,2.9142,-1.3047,0.6561,6.5000,-0.8640,0.5000,3.6162
