t,phase,law,detected,meas_x,meas_y,meas_z,meas_range,bearing_rad,psi_deg,lambda_deg,lambda_dot_deg_s,r_hat_m,rdot_hat_m_s,vc_m_s,a_cmd_m_s2,v_perp_m_s,cmd_vn,cmd_ve,cmd_vd,cmd_yaw_deg,alt_m,gt_cam_x,gt_cam_y,gt_cam_z,gt_tag_x,gt_tag_y,gt_tag_z,gt_range
18.493,ENGAGE,pursuit,1,-1.6521,-1.4100,7.3876,7.7003,-0.22001,139.608,127.052,-2.858,7.7106,-0.1849,1.5000,-0.2993,0.0000,-1.8076,2.3943,-0.0070,127.0026,0.4930,0.0616,-0.1167,0.7140,6.5000,-3.8160,0.5000,7.4285
18.544,ENGAGE,pursuit,1,-1.6937,-1.7336,7.2577,7.6517,-0.22927,139.978,126.876,-3.058,7.6766,-0.2581,1.5000,-0.3202,0.0000,-1.8002,2.3998,0.0040,126.8416,0.5040,0.0709,-0.1215,0.7187,6.5000,-3.7200,0.5000,7.3709
18.595,ENGAGE,pursuit,1,-1.7238,-1.9943,7.1629,7.6325,-0.23616,140.131,126.661,-3.780,7.6481,-0.3498,1.5000,-0.3958,0.0000,-1.7913,2.4065,0.0100,126.6001,0.5100,0.0831,-0.1277,0.7240,6.5000,-3.6720,0.5000,7.3340
18.646,ENGAGE,pursuit,0,,,,,,140.224,126.472,-3.780,7.6306,-0.3498,1.5000,-0.3958,0.0000,0.0000,0.0000,0.0000,140.2242,0.5140,0.0904,-0.1314,0.7268,6.5000,-3.6240,0.5000,7.3029
18.697,ENGAGE,pursuit,0,,,,,,140.369,126.283,-3.780,7.6131,-0.3498,1.5000,-0.3958,0.0000,0.0000,0.0000,0.0000,140.3688,0.5200,0.1006,-0.1367,0.7302,6.5000,-3.5760,0.5000,7.2687
18.747,ENGAGE,pursuit,1,-1.8105,-2.3281,6.9460,7.5461,-0.25498,140.589,126.037,-4.004,7.5709,-0.3984,1.5000,-0.4193,0.0000,-1.7649,2.4259,0.0290,125.9800,0.5290,0.1199,-0.1467,0.7369,6.5000,-3.5280,0.5000,7.2246
18.798,ENGAGE,pursuit,0,,,,,,140.543,125.837,-4.004,7.5510,-0.3984,1.5000,-0.4193,0.0000,0.0000,0.0000,0.0000,140.5430,0.5320,0.1282,-0.1511,0.7404,6.5000,-3.4800,0.5000,7.1929
18.849,ENGAGE,pursuit,0,,,,,,140.618,125.637,-4.004,7.5310,-0.3984,1.5000,-0.4193,0.0000,0.0000,0.0000,0.0000,140.6176,0.5320,0.1433,-0.1592,0.7470,6.5000,-3.4800,0.5000,7.1761
18.900,ENGAGE,pursuit,0,,,,,,140.789,125.437,-4.004,7.5111,-0.3984,1.5000,-0.4193,0.0000,0.0000,0.0000,0.0000,140.7888,0.5380,0.1689,-0.1730,0.7563,6.5000,-3.3840,0.5000,7.1034
18.951,ENGAGE,pursuit,1,-1.7628,-1.9194,6.8887,7.3652,-0.25053,141.047,125.964,-1.857,7.4282,-0.4913,1.5000,-0.1945,0.0000,-1.7618,2.4281,0.0430,126.6924,0.5430,0.2003,-0.1902,0.7672,6.5000,-3.3360,0.5000,7.0465
19.002,ENGAGE,pursuit,1,-1.7713,-1.5739,6.8817,7.2782,-0.25192,141.218,126.328,3.525,7.3409,-0.8612,1.5000,0.3691,0.0000,-1.7772,2.4169,0.0430,126.7840,0.5430,0.2113,-0.1963,0.7711,6.5000,-3.2880,0.5000,7.0129
19.053,ENGAGE,pursuit,1,-1.7713,-1.5739,6.8817,7.2782,-0.25192,141.483,126.504,3.525,7.2978,-0.8612,1.5000,0.3691,0.0000,-1.7846,2.4114,0.0450,127.0492,0.5450,0.2299,-0.2066,0.7775,6.5000,-3.2400,0.5000,6.9708
19.104,ENGAGE,pursuit,1,-1.7901,-1.1723,6.8900,7.2146,-0.25419,141.826,126.971,5.241,7.2347,-0.9204,1.5000,0.5488,0.0000,-1.8042,2.3968,0.0490,127.2623,0.5490,0.2600,-0.2234,0.7841,6.5000,-3.1920,0.5000,6.9160
19.155,ENGAGE,pursuit,1,-1.7609,-0.7619,6.8782,7.1408,-0.25063,142.169,127.521,8.591,7.1648,-1.0596,1.5000,0.8997,0.0000,-1.8272,2.3794,0.0500,127.8089,0.5500,0.2907,-0.2407,0.7868,6.5000,-3.1040,0.5000,6.8438
19.206,ENGAGE,pursuit,1,-1.7609,-0.7619,6.8782,7.1408,-0.25063,142.470,127.951,8.591,7.1118,-1.0596,1.5000,0.8997,0.0000,-1.8449,2.3656,0.0520,128.1102,0.5520,0.3063,-0.2495,0.7876,6.5000,-3.1040,0.5000,6.8259
19.256,ENGAGE,pursuit,1,-1.7547,-0.6387,6.7959,7.0478,-0.25268,142.840,128.371,8.537,7.0533,-1.0760,1.5000,0.8940,0.0000,-1.8623,2.3520,0.0530,128.3620,0.5530,0.3262,-0.2608,0.7884,6.5000,-3.0560,0.5000,6.7832
19.306,ENGAGE,pursuit,1,-1.6979,-0.7196,6.7151,6.9637,-0.24766,143.116,128.862,9.305,6.9816,-1.1828,1.5000,0.9744,0.0000,-1.8823,2.3360,0.0560,128.9264,0.5560,0.3590,-0.2793,0.7891,6.5000,-3.0080,0.5000,6.7262
19.358,ENGAGE,pursuit,1,-1.6553,-0.8388,6.6811,6.9340,-0.24287,143.229,129.320,9.223,6.9282,-1.1488,1.5000,0.9658,0.0000,-1.9010,2.3208,0.0580,129.3135,0.5580,0.3716,-0.2865,0.7892,6.5000,-2.9600,0.5000,6.6924
19.409,ENGAGE,pursuit,1,-1.6553,-0.8388,6.6811,6.9340,-0.24287,143.255,129.782,9.223,6.8708,-1.1488,1.5000,0.9658,0.0000,-1.9196,2.3055,0.0590,129.3392,0.5590,0.3931,-0.2986,0.7893,6.5000,-2.9600,0.5000,6.6679
19.459,ENGAGE,pursuit,1,-1.5945,-0.9677,6.5954,6.8541,-0.23721,143.132,129.892,7.156,6.8337,-1.0888,1.5000,0.7494,0.0000,-1.9240,2.3018,0.0600,129.5409,0.5600,0.4289,-0.3186,0.7893,6.5000,-2.8640,0.5000,6.5895
19.510,ENGAGE,pursuit,1,-1.5723,-1.0866,6.5146,6.7892,-0.23682,142.831,129.756,1.287,6.7843,-1.0593,1.5000,0.1347,0.0000,-1.9186,2.3063,0.0620,129.2625,0.5620,0.4713,-0.3419,0.7890,6.5000,-2.8160,0.5000,6.5231
19.560,ENGAGE,pursuit,1,-1.4919,-1.2013,6.4517,6.7300,-0.22724,142.650,129.725,0.152,6.7306,-1.0631,1.5000,0.0159,0.0000,-1.9173,2.3074,0.0620,129.6297,0.5620,0.4859,-0.3499,0.7889,6.5000,-2.7680,0.5000,6.4884
19.612,ENGAGE,pursuit,1,-1.4919,-1.2013,6.4517,6.7300,-0.22724,142.279,129.733,0.152,6.6775,-1.0631,1.5000,0.0159,0.0000,-1.9176,2.3071,0.0620,129.2591,0.5620,0.5111,-0.3634,0.7887,6.5000,-2.7200,0.5000,6.4424
19.662,ENGAGE,pursuit,1,-1.4600,-1.2748,6.3772,6.6652,-0.22506,141.618,129.232,-2.849,6.6448,-1.0028,1.5000,-0.2984,0.0000,-1.8974,2.3238,0.0620,128.7229,0.5620,0.5531,-0.3856,0.7881,6.5000,-2.6720,0.5000,6.3778
19.712,ENGAGE,pursuit,1,-1.3798,-1.3187,6.2965,6.5794,-0.21573,140.683,128.706,-7.416,6.5870,-1.0480,1.5000,-0.7766,0.0000,-1.8760,2.3411,0.0610,128.3220,0.5610,0.5973,-0.4083,0.7874,6.5000,-2.5760,0.5000,6.2947
19.764,ENGAGE,pursuit,1,-1.3798,-1.3187,6.2965,6.5794,-0.21573,140.431,128.335,-7.416,6.5346,-1.0480,1.5000,-0.7766,0.0000,-1.8608,2.3532,0.0610,128.0706,0.5610,0.6202,-0.4199,0.7870,6.5000,-2.5760,0.5000,6.2692
19.815,ENGAGE,pursuit,1,-1.3459,-1.3421,6.2211,6.5050,-0.21306,139.325,127.541,-9.908,6.4936,-1.0146,1.5000,-1.0375,0.0000,-1.8280,2.3788,0.0590,127.1176,0.5590,0.6497,-0.4347,0.7864,6.5000,-2.5280,0.5000,6.2201
19.865,ENGAGE,pursuit,1,-1.2498,-1.3419,6.1450,6.4128,-0.20064,138.274,126.912,-11.497,6.4278,-1.1041,1.5000,-1.2040,0.0000,-1.8018,2.3987,0.0570,126.7782,0.5570,0.6988,-0.4587,0.7852,6.5000,-2.4800,0.5000,6.1499
19.916,ENGAGE,pursuit,1,-1.1754,-1.3262,6.0907,6.3433,-0.19064,137.509,126.461,-10.032,6.3579,-1.1906,1.5000,-1.0506,0.0000,-1.7828,2.4128,0.0560,126.5856,0.5560,0.7178,-0.4678,0.7848,6.5000,-2.4320,0.5000,6.1134
19.967,ENGAGE,pursuit,1,-1.1754,-1.3262,6.0907,6.3433,-0.19064,136.701,125.960,-10.032,6.2984,-1.1906,1.5000,-1.0506,0.0000,-1.7616,2.4283,0.0540,125.7775,0.5540,0.7700,-0.4925,0.7833,6.5000,-2.3440,0.5000,6.0284
20.022,ENGAGE,pursuit,1,-1.1026,-1.2978,6.0400,6.2755,-0.18056,135.379,125.246,-11.238,6.2572,-1.1385,1.5000,-1.1768,0.0000,-1.7313,2.4500,0.0500,125.0338,0.5500,0.8037,-0.5082,0.7824,6.5000,-2.3440,0.5000,5.9915
20.072,ENGAGE,pursuit,1,-1.0733,-1.2540,5.9602,6.1845,-0.17816,134.227,124.352,-15.141,6.1924,-1.1848,1.5000,-1.5856,0.0000,-1.6928,2.4768,0.0480,124.0193,0.5480,0.8665,-0.5370,0.7804,6.5000,-2.2480,0.5000,5.8943
20.123,ENGAGE,pursuit,1,-0.9856,-1.2007,5.9104,6.1112,-0.16524,132.855,123.491,-16.370,6.1222,-1.2499,1.5000,-1.7143,0.0000,-1.6554,2.5019,0.0430,123.3872,0.5430,0.9246,-0.5631,0.7785,6.5000,-2.2000,0.5000,5.8174
20.174,ENGAGE,pursuit,1,-0.9620,-1.1385,5.8194,6.0072,-0.16383,132.050,122.668,-16.423,6.0335,-1.4049,1.5000,-1.7198,0.0000,-1.6193,2.5254,0.0400,122.6635,0.5400,0.9469,-0.5729,0.7778,6.5000,-2.1520,0.5000,5.7799
20.225,ENGAGE,pursuit,1,-0.9620,-1.1385,5.8194,6.0072,-0.16383,131.222,121.847,-16.423,5.9632,-1.4049,1.5000,-1.7198,0.0000,-1.5829,2.5484,0.0390,121.8354,0.5390,1.0077,-0.5996,0.7758,6.5000,-2.1040,0.5000,5.7013
20.276,ENGAGE,pursuit,1,-0.8997,-1.0797,5.7655,5.9343,-0.15481,130.051,121.103,-15.963,5.9136,-1.3439,1.5000,-1.6717,0.0000,-1.5498,2.5687,0.0360,121.1812,0.5360,1.0784,-0.6301,0.7734,6.5000,-2.0080,0.5000,5.6006
20.326,ENGAGE,pursuit,1,-0.8857,-1.0155,5.6872,5.8446,-0.15450,128.458,119.955,-20.086,5.8455,-1.3493,1.5000,-2.1034,0.0000,-1.4980,2.5992,0.0310,119.6055,0.5310,1.1187,-0.6473,0.7720,6.5000,-2.0080,0.5000,5.5573
20.379,ENGAGE,pursuit,1,-0.8185,-0.9427,5.6136,5.7507,-0.14478,127.182,118.919,-20.456,5.7644,-1.4282,1.5000,-2.1422,0.0000,-1.4507,2.6259,0.0290,118.8870,0.5290,1.1845,-0.6750,0.7698,6.5000,-1.9120,0.5000,5.4642
20.431,ENGAGE,pursuit,1,-0.7632,-0.8704,5.5071,5.6274,-0.13772,126.135,118.070,-18.391,5.6602,-1.6227,1.6227,-2.0834,0.0000,-1.4117,2.6471,0.0250,118.2443,0.5250,1.2520,-0.7031,0.7675,6.5000,-1.9120,0.5000,5.3920
20.480,ENGAGE,pursuit,1,-0.7648,-0.8106,5.4439,5.5568,-0.13958,124.615,116.884,-21.517,5.5679,-1.6880,1.6880,-2.5357,0.0000,-1.3566,2.6758,0.0200,116.6180,0.5200,1.3211,-0.7315,0.7653,6.5000,-1.8160,0.5000,5.2979
20.530,ENGAGE,pursuit,1,-0.7225,-0.7471,5.3604,5.4603,-0.13399,123.459,115.795,-21.676,5.4719,-1.7573,1.7573,-2.6592,0.0000,-1.3055,2.7011,0.0180,115.7819,0.5180,1.4006,-0.7637,0.7628,6.5000,-1.7200,0.5000,5.1949
20.582,ENGAGE,pursuit,1,-0.7213,-0.6769,5.2607,5.3529,-0.13627,122.441,114.672,-22.131,5.3685,-1.8482,1.8482,-2.8555,0.0000,-1.2523,2.7261,0.0140,114.6335,0.5140,1.4728,-0.7925,0.7606,6.5000,-1.6720,0.5000,5.1102
20.632,ENGAGE,pursuit,1,-0.6926,-0.6238,5.2004,5.2833,-0.13241,121.306,113.643,-21.222,5.2797,-1.8269,1.8269,-2.7067,0.0000,-1.2031,2.7482,0.0130,113.7198,0.5130,1.5463,-0.8214,0.7584,6.5000,-1.6240,0.5000,5.0249
20.683,ENGAGE,pursuit,1,-0.6648,-0.5691,5.1164,5.1907,-0.12920,120.327,112.753,-19.208,5.1895,-1.8199,1.8199,-2.4405,0.0000,-1.1603,2.7665,0.0090,112.9244,0.5090,1.6211,-0.8505,0.7563,6.5000,-1.5760,0.5000,4.9392
20.735,ENGAGE,pursuit,1,-0.6860,-0.5140,4.9980,5.0710,-0.13640,119.628,111.803,-19.093,5.0847,-1.9004,1.9004,-2.5330,0.0000,-1.1142,2.7854,0.0070,111.8124,0.5070,1.6589,-0.8650,0.7553,6.5000,-1.4800,0.5000,4.8867
20.785,ENGAGE,pursuit,1,-0.6636,-0.4628,4.9239,4.9899,-0.13396,118.540,110.856,-18.993,4.9898,-1.8998,1.8998,-2.5191,0.0000,-1.0681,2.8034,0.0050,110.8647,0.5050,1.7354,-0.8940,0.7533,6.5000,-1.4320,0.5000,4.8015
20.836,ENGAGE,pursuit,1,-0.6636,-0.4628,4.9239,4.9899,-0.13396,117.588,109.907,-18.993,4.8948,-1.8998,1.8998,-2.5191,0.0000,-1.0215,2.8207,0.0020,109.9121,0.5020,1.8130,-0.9230,0.7513,6.5000,-1.3840,0.5000,4.7163
20.887,ENGAGE,pursuit,1,-0.7012,-0.4198,4.8439,4.9124,-0.14376,116.934,108.827,-19.756,4.8561,-1.7345,1.7345,-2.3923,0.0000,-0.9681,2.8395,0.0010,108.6972,0.5010,1.8620,-0.9410,0.7501,6.5000,-1.3360,0.5000,4.6615
20.942,ENGAGE,pursuit,1,-0.6405,-0.3758,4.7503,4.8080,-0.13403,115.633,107.897,-19.106,4.7887,-1.6251,1.6251,-2.1677,0.0000,-0.9219,2.8548,-0.0020,107.9542,0.4980,1.9413,-0.9697,0.7483,6.5000,-1.2880,0.5000,4.5766
20.991,ENGAGE,pursuit,1,-0.6805,-0.3372,4.6397,4.7015,-0.14564,114.608,106.603,-23.138,4.7045,-1.6428,1.6428,-2.6537,0.0000,-0.8572,2.8749,-0.0050,106.2637,0.4950,2.0315,-1.0017,0.7464,6.5000,-1.1920,0.5000,4.4793
21.042,ENGAGE,pursuit,1,-0.6790,-0.3008,4.5706,4.6306,-0.14747,113.730,105.363,-24.107,4.6264,-1.6186,1.6186,-2.7241,0.0000,-0.7948,2.8928,-0.0060,105.2808,0.4940,2.1126,-1.0299,0.7448,6.5000,-1.1520,0.5000,4.3959
21.093,ENGAGE,pursuit,1,-0.7259,-0.2687,4.4596,4.5262,-0.16135,112.729,103.821,-28.074,4.5359,-1.6754,1.6754,-3.2838,0.0000,-0.7167,2.9131,-0.0080,103.4847,0.4920,2.1945,-1.0576,0.7432,6.5000,-1.1040,0.5000,4.3126
21.144,ENGAGE,pursuit,1,-0.7242,-0.2397,4.3802,4.4462,-0.16386,111.879,102.454,-27.649,4.4491,-1.6928,1.6928,-3.2675,0.0000,-0.6470,2.9294,-0.0090,102.4900,0.4910,2.2772,-1.0850,0.7418,6.5000,-1.0080,0.5000,4.2304
21.195,ENGAGE,pursuit,1,-0.7797,-0.2153,4.2834,4.3591,-0.18007,110.906,100.830,-30.494,4.3618,-1.7086,1.7086,-3.6373,0.0000,-0.5637,2.9466,-0.0100,100.5887,0.4900,2.3188,-1.0985,0.7411,6.5000,-0.9600,0.5000,4.1904
21.245,ENGAGE,pursuit,1,-0.7859,-0.1890,4.1901,4.2673,-0.18540,110.067,99.375,-29.661,4.2718,-1.7357,1.7357,-3.5942,0.0000,-0.4887,2.9599,-0.0120,99.4446,0.4880,2.4025,-1.1251,0.7397,6.5000,-0.9120,0.5000,4.1100
21.296,ENGAGE,pursuit,1,-0.7859,-0.1890,4.1901,4.2673,-0.18540,109.468,97.892,-29.661,4.1851,-1.7357,1.7357,-3.5942,0.0000,-0.4119,2.9716,-0.0130,98.8456,0.4870,2.4869,-1.1511,0.7385,6.5000,-0.8640,0.5000,4.0304
21.347,ENGAGE,pursuit,1,-0.8467,-0.1709,4.0981,4.1882,-0.20375,108.521,96.628,-28.369,4.1432,-1.6032,1.6032,-3.1751,0.0000,-0.3463,2.9799,-0.0140,96.8469,0.4860,2.5399,-1.1670,0.7378,6.5000,-0.8160,0.5000,3.9827
21.400,ENGAGE,pursuit,1,-0.8604,-0.1525,4.0107,4.1048,-0.21133,107.697,95.399,-26.242,4.0839,-1.4861,1.5000,-2.7480,0.0000,-0.2823,2.9867,-0.0150,95.5888,0.4850,2.6252,-1.1920,0.7367,6.5000,-0.7680,0.5000,3.9051
21.451,ENGAGE,pursuit,1,-0.8745,-0.1366,3.9205,4.0192,-0.21947,106.507,94.010,-27.157,4.0144,-1.4578,1.5000,-2.8439,0.0000,-0.2098,2.9927,-0.0160,93.9324,0.4840,2.7218,-1.2191,0.7355,6.5000,-0.6720,0.5000,3.8249
21.502,ENGAGE,pursuit,1,-0.8868,-0.1215,3.8303,3.9335,-0.22751,105.556,92.586,-27.926,3.9375,-1.4813,1.5000,-2.9244,0.0000,-0.1354,2.9969,-0.0160,92.5206,0.4840,2.8082,-1.2423,0.7347,6.5000,-0.6240,0.5000,3.7506
21.553,ENGAGE,pursuit,1,-0.9512,-0.1140,3.7414,3.8621,-0.24897,104.710,90.818,-32.291,3.8628,-1.4851,1.5000,-3.3815,0.0000,-0.0428,2.9997,-0.0170,90.4456,0.4830,2.8950,-1.2646,0.7338,6.5000,-0.5760,0.5000,3.6777
21.604,ENGAGE,pursuit,1,-0.9664,-0.1050,3.6551,3.7821,-0.25848,104.102,89.248,-31.764,3.7853,-1.5041,1.5041,-3.3353,0.0000,0.0394,2.9997,-0.0170,89.2924,0.4830,2.9276,-1.2727,0.7336,6.5000,-0.5280,0.5000,3.6566
21.654,ENGAGE,pursuit,1,-1.0299,-0.1020,3.5676,3.7147,-0.28104,103.109,87.333,-35.636,3.7124,-1.4904,1.5000,-3.7317,0.0000,0.1396,2.9968,-0.0170,87.0070,0.4830,3.0259,-1.2961,0.7327,6.5000,-0.4320,0.5000,3.5875
21.705,ENGAGE,pursuit,1,-1.0299,-0.1020,3.5676,3.7147,-0.28104,102.219,85.552,-35.636,3.6379,-1.4904,1.5000,-3.7317,0.0000,0.2327,2.9910,-0.0170,86.1166,0.4830,3.1137,-1.3156,0.7321,6.5000,-0.3840,0.5000,3.5198
21.757,ENGAGE,pursuit,1,-1.0416,-0.0962,3.4804,3.6342,-0.29079,101.570,84.339,-32.268,3.5988,-1.3857,1.5000,-3.3791,0.0000,0.2959,2.9854,-0.0170,84.9092,0.4830,3.1687,-1.3272,0.7318,6.5000,-0.3440,0.5000,3.4811
21.807,ENGAGE,pursuit,1,-1.1039,-0.0974,3.3980,3.5742,-0.31410,100.513,82.621,-33.509,3.5518,-1.2534,1.5000,-3.5091,0.0000,0.3853,2.9752,-0.0170,82.5167,0.4830,3.2569,-1.3448,0.7313,6.5000,-0.2960,0.5000,3.4163
21.860,ENGAGE,pursuit,1,-1.1092,-0.0948,3.3220,3.5036,-0.32226,99.137,80.809,-35.130,3.4964,-1.2107,1.5000,-3.6788,0.0000,0.4792,2.9615,-0.0170,80.6727,0.4830,3.3454,-1.3610,0.7308,6.5000,-0.2000,0.5000,3.3694
21.909,ENGAGE,pursuit,1,-1.1203,-0.0940,3.2440,3.4333,-0.33254,98.134,79.067,-34.963,3.4345,-1.2183,1.5000,-3.6613,0.0000,0.5690,2.9456,-0.0160,79.0815,0.4840,3.4452,-1.3775,0.7305,6.5000,-0.1520,0.5000,3.2996
21.959,ENGAGE,pursuit,1,-1.1750,-0.0999,3.1647,3.3773,-0.35549,96.943,76.947,-39.384,3.3755,-1.2074,1.5000,-4.1243,0.0000,0.6776,2.9225,-0.0150,76.5746,0.4850,3.5340,-1.3906,0.7302,6.5000,-0.1040,0.5000,3.2412
22.011,ENGAGE,pursuit,1,-1.1835,-0.1015,3.0936,3.3138,-0.36539,95.861,74.951,-39.693,3.3145,-1.2112,1.5000,-4.1566,0.0000,0.7789,2.8971,-0.0150,74.9253,0.4850,3.6229,-1.4020,0.7300,6.5000,-0.0080,0.5000,3.2053
22.061,ENGAGE,pursuit,1,-1.1917,-0.1041,3.0285,3.2562,-0.37488,94.573,73.030,-38.938,3.2550,-1.2044,1.5000,-4.0776,0.0000,0.8756,2.8694,-0.0140,73.0938,0.4860,3.7119,-1.4118,0.7299,6.5000,0.0400,0.5000,3.1518
22.111,ENGAGE,pursuit,1,-1.2443,-0.1145,2.9643,3.2170,-0.39743,93.396,70.854,-41.657,3.2059,-1.1387,1.5000,-4.3623,0.0000,0.9839,2.8341,-0.0130,70.6249,0.4870,3.7564,-1.4161,0.7298,6.5000,0.0880,0.5000,3.1372
22.163,ENGAGE,pursuit,1,-1.2421,-0.1180,2.8946,3.1521,-0.40533,92.527,69.037,-38.588,3.1505,-1.1298,1.5000,-4.0409,0.0000,1.0733,2.8014,-0.0120,69.3030,0.4880,3.8454,-1.4232,0.7298,6.5000,0.1360,0.5000,3.0872
22.213,ENGAGE,pursuit,1,-1.2421,-0.1180,2.8946,3.1521,-0.40533,91.087,67.108,-38.588,3.0940,-1.1298,1.5000,-4.0409,0.0000,1.1670,2.7637,-0.0110,67.8632,0.4890,3.9343,-1.4285,0.7297,6.5000,0.2320,0.5000,3.0647
22.266,ENGAGE,pursuit,1,-1.2925,-0.1306,2.8432,3.1260,-0.42668,89.777,65.254,-38.139,3.0818,-0.9993,1.5000,-3.9940,0.0000,1.2558,2.7245,-0.0100,65.3303,0.4900,4.0231,-1.4319,0.7297,6.5000,0.2800,0.5000,3.0197
22.315,ENGAGE,pursuit,1,-1.2924,-0.1355,2.7892,3.0771,-0.43390,88.218,63.352,-38.082,3.0544,-0.8643,1.5000,-3.9879,0.0000,1.3455,2.6813,-0.0090,63.3571,0.4910,4.0785,-1.4330,0.7298,6.5000,0.2800,0.5000,2.9750
22.369,ENGAGE,pursuit,1,-1.2890,-0.1403,2.7354,3.0271,-0.44038,86.793,61.505,-37.422,3.0192,-0.8179,1.5000,-3.9188,0.0000,1.4313,2.6366,-0.0080,61.5613,0.4920,4.1779,-1.4330,0.7298,6.5000,0.3760,0.5000,2.9525
22.418,ENGAGE,pursuit,1,-1.3268,-0.1546,2.6910,3.0043,-0.45808,84.672,59.030,-44.495,2.9913,-0.7416,1.5000,-4.6595,0.0000,1.5438,2.5723,-0.0070,58.4262,0.4930,4.2660,-1.4308,0.7300,6.5000,0.4240,0.5000,2.9127
22.469,ENGAGE,pursuit,1,-1.3674,-0.1701,2.6571,2.9931,-0.47528,82.888,56.231,-51.148,2.9737,-0.6289,1.5000,-5.3562,0.0000,1.6675,2.4938,-0.0060,55.6563,0.4940,4.3536,-1.4265,0.7301,6.5000,0.5200,0.5000,2.9066
22.520,ENGAGE,pursuit,1,-1.3115,-0.1664,2.6053,2.9215,-0.46636,81.274,54.113,-45.911,2.9319,-0.6907,1.5000,-4.8078,0.0000,1.7586,2.4305,-0.0040,54.5531,0.4960,4.4408,-1.4199,0.7302,6.5000,0.5680,0.5000,2.8714
22.571,ENGAGE,pursuit,1,-1.3474,-0.1823,2.5807,2.9170,-0.48119,80.086,52.167,-41.779,2.9071,-0.6327,1.5000,-4.3750,0.0000,1.8401,2.3694,-0.0030,52.5164,0.4970,4.4842,-1.4158,0.7303,6.5000,0.6160,0.5000,2.8714
22.621,ENGAGE,pursuit,1,-1.3279,-0.1881,2.5427,2.8747,-0.48127,78.119,50.311,-38.993,2.8751,-0.6350,1.5000,-4.0833,0.0000,1.9158,2.3086,-0.0020,50.5446,0.4980,4.5706,-1.4059,0.7304,6.5000,0.6640,0.5000,2.8391
22.672,ENGAGE,pursuit,1,-1.3279,-0.1881,2.5427,2.8747,-0.48127,76.854,48.362,-38.993,2.8434,-0.6350,1.5000,-4.0833,0.0000,1.9933,2.2421,0.0000,49.2796,0.5000,4.6562,-1.3938,0.7306,6.5000,0.7600,0.5000,2.8445
22.723,ENGAGE,pursuit,1,-1.3581,-0.2049,2.5291,2.8780,-0.49280,75.037,46.607,-37.843,2.8448,-0.5371,1.5000,-3.9629,0.0000,2.0610,2.1800,0.0000,46.8018,0.5000,4.7094,-1.3850,0.7307,6.5000,0.7600,0.5000,2.8036
22.775,ENGAGE,pursuit,1,-1.3405,-0.2111,2.5036,2.8478,-0.49159,72.348,44.448,-40.899,2.8329,-0.4516,1.5000,-4.2829,0.0000,2.1416,2.1008,0.0020,44.1818,0.5020,4.7938,-1.3690,0.7308,6.5000,0.8080,0.5000,2.7755
22.829,ENGAGE,pursuit,1,-1.3208,-0.2172,2.4817,2.8197,-0.48909,70.115,42.248,-42.737,2.8150,-0.4238,1.5000,-4.4754,0.0000,2.2207,2.0170,0.0040,42.0924,0.5040,4.8877,-1.3481,0.7309,6.5000,0.8960,0.5000,2.7729
22.876,ENGAGE,pursuit,1,-1.3277,-0.2318,2.4771,2.8201,-0.49203,68.114,40.017,-43.859,2.8069,-0.3453,1.5000,-4.5929,0.0000,2.2976,1.9290,0.0060,39.9231,0.5060,4.9700,-1.3271,0.7310,6.5000,0.9440,0.5000,2.7481
22.929,ENGAGE,pursuit,1,-1.3455,-0.2492,2.4842,2.8361,-0.49638,65.775,37.579,-46.717,2.8129,-0.2098,1.5000,-4.8922,0.0000,2.3775,1.8296,0.0070,37.3343,0.5070,5.0513,-1.3037,0.7310,6.5000,1.0400,0.5000,2.7649
22.978,ENGAGE,pursuit,1,-1.2765,-0.2427,2.4501,2.7734,-0.48031,63.674,35.699,-41.339,2.7879,-0.2954,1.5000,-4.3291,0.0000,2.4363,1.7506,0.0080,36.1543,0.5080,5.1315,-1.2778,0.7309,6.5000,1.0880,0.5000,2.7429
23.029,ENGAGE,pursuit,1,-1.2892,-0.2592,2.4662,2.7949,-0.48167,61.241,33.638,-41.270,2.7840,-0.2306,1.5000,-4.3218,0.0000,2.4977,1.6618,0.0090,33.6435,0.5090,5.1711,-1.2640,0.7308,6.5000,1.1360,0.5000,2.7531
23.079,ENGAGE,pursuit,1,-1.2892,-0.2592,2.4662,2.7949,-0.48167,60.618,31.574,-41.270,2.7725,-0.2306,1.5000,-4.3218,0.0000,2.5559,1.5708,0.0100,33.0206,0.5100,5.2493,-1.2346,0.7306,6.5000,1.1840,0.5000,2.7326
23.129,ENGAGE,pursuit,1,-1.2488,-0.2622,2.4563,2.7680,-0.47036,58.114,30.337,-36.364,2.7645,-0.2202,1.5000,-3.8080,0.0000,2.5892,1.5153,0.0110,31.1642,0.5110,5.2976,-1.2151,0.7304,6.5000,1.2320,0.5000,2.7363
23.181,ENGAGE,pursuit,1,-1.2538,-0.2779,2.4805,2.7932,-0.46799,55.907,28.806,-32.997,2.7733,-0.1036,1.5000,-3.4554,0.0000,2.6288,1.4456,0.0120,29.0934,0.5120,5.3736,-1.1819,0.7300,6.5000,1.2800,0.5000,2.7171
