t,phase,law,detected,meas_x,meas_y,meas_z,meas_range,bearing_rad,psi_deg,lambda_deg,lambda_dot_deg_s,r_hat_m,rdot_hat_m_s,vc_m_s,a_cmd_m_s2,v_perp_m_s,cmd_vn,cmd_ve,cmd_vd,cmd_yaw_deg,alt_m,gt_cam_x,gt_cam_y,gt_cam_z,gt_tag_x,gt_tag_y,gt_tag_z,gt_range
18.795,ACQUIRE,pronav,1,-1.6266,0.2260,7.4785,7.6567,-0.21417,140.200,127.943,-0.871,7.6602,-0.0463,1.5000,-0.0912,0.0000,0.0000,0.0000,-0.0210,127.9285,0.4790,0.1588,-0.0805,0.7104,6.5000,-4.0000,0.5000,7.4578
18.846,ACQUIRE,pronav,1,-1.6266,0.2260,7.4785,7.6567,-0.21417,140.240,127.899,-0.871,7.6578,-0.0463,1.5000,-0.0912,0.0000,0.0000,0.0000,-0.0200,127.9689,0.4800,0.1596,-0.0798,0.7109,6.5000,-4.0000,0.5000,7.4574
18.896,ACQUIRE,pronav,1,-1.6273,0.2260,7.4785,7.6568,-0.21425,140.201,127.890,-0.665,7.6562,-0.0444,1.5000,-0.0696,0.0000,0.0000,0.0000,-0.0190,127.9250,0.4810,0.1610,-0.0785,0.7117,6.5000,-4.0000,0.5000,7.4570
18.947,ACQUIRE,pronav,1,-1.6115,0.2265,7.4894,7.6642,-0.21194,140.150,127.932,0.217,7.6591,-0.0143,1.5000,0.0227,0.0000,0.0000,0.0000,-0.0190,128.0066,0.4810,0.1615,-0.0779,0.7120,6.5000,-4.0000,0.5000,7.4568
19.000,ACQUIRE,pronav,1,-1.6115,0.2265,7.4894,7.6642,-0.21194,140.026,127.943,0.217,7.6583,-0.0143,1.5000,0.0227,0.0000,0.0000,0.0000,-0.0190,127.8828,0.4810,0.1625,-0.0768,0.7125,6.5000,-4.0000,0.5000,7.4565
19.050,ACQUIRE,pronav,1,-1.5758,0.2268,7.4898,7.6571,-0.20737,139.793,127.933,0.096,7.6574,-0.0151,1.5000,0.0101,0.0000,0.0000,0.0000,-0.0180,127.9118,0.4820,0.1643,-0.0749,0.7132,6.5000,-4.0000,0.5000,7.4561
19.101,ACQUIRE,pronav,1,-1.5294,0.2279,7.5078,7.6654,-0.20096,139.423,127.923,-0.077,7.6610,0.0108,1.5000,-0.0080,0.0000,0.0000,0.0000,-0.0180,127.9083,0.4820,0.1664,-0.0724,0.7138,6.5000,-4.0000,0.5000,7.4557
19.152,ACQUIRE,pronav,1,-1.5294,0.2279,7.5078,7.6654,-0.20096,139.315,127.919,-0.077,7.6615,0.0108,1.5000,-0.0080,0.0000,0.0000,0.0000,-0.0180,127.8008,0.4820,0.1671,-0.0715,0.7140,6.5000,-4.0000,0.5000,7.4555
19.203,ACQUIRE,pronav,1,-1.4592,0.2288,7.5225,7.6662,-0.19159,138.831,127.884,-0.259,7.6641,0.0168,1.5000,-0.0271,0.0000,0.0000,0.0000,-0.0170,127.8533,0.4830,0.1683,-0.0699,0.7143,6.5000,-4.0000,0.5000,7.4553
19.254,ACQUIRE,pronav,1,-1.3826,0.2297,7.5390,7.6682,-0.18137,138.334,127.907,0.159,7.6666,0.0265,1.5000,0.0166,0.0000,0.0000,0.0000,-0.0170,127.9418,0.4830,0.1703,-0.0673,0.7147,6.5000,-4.0000,0.5000,7.4550
19.305,ACQUIRE,pronav,1,-1.2955,0.2309,7.5573,7.6710,-0.16977,137.942,128.064,1.921,7.6694,0.0355,1.5000,0.2012,0.0000,0.0000,0.0000,-0.0170,128.2144,0.4830,0.1711,-0.0663,0.7148,6.5000,-4.0000,0.5000,7.4549
19.356,ACQUIRE,pronav,1,-1.2955,0.2309,7.5573,7.6710,-0.16977,137.523,128.160,1.921,7.6712,0.0355,1.5000,0.2012,0.0000,0.0000,0.0000,-0.0170,127.7960,0.4830,0.1724,-0.0645,0.7149,6.5000,-4.0000,0.5000,7.4547
19.409,ACQUIRE,pronav,1,-1.1955,0.2308,7.5591,7.6565,-0.15686,136.803,128.036,0.624,7.6648,0.0113,1.5000,0.0654,0.0000,0.0000,0.0000,-0.0170,127.8156,0.4830,0.1747,-0.0612,0.7151,6.5000,-4.0000,0.5000,7.4545
19.457,ACQUIRE,pronav,1,-1.0779,0.2315,7.5734,7.6533,-0.14138,136.323,128.145,1.553,7.6593,-0.0247,1.5000,0.1626,0.0000,0.0000,0.0000,-0.0170,128.2228,0.4830,0.1768,-0.0582,0.7151,6.5000,-4.0000,0.5000,7.4543
19.509,ACQUIRE,pronav,1,-1.0779,0.2315,7.5734,7.6533,-0.14138,136.126,128.223,1.553,7.6581,-0.0247,1.5000,0.1626,0.0000,0.0000,0.0000,-0.0170,128.0253,0.4830,0.1768,-0.0582,0.7151,6.5000,-4.0000,0.5000,7.4543
19.559,ACQUIRE,pronav,1,-0.9670,0.2319,7.5918,7.6567,-0.12669,135.314,128.178,0.831,7.6568,-0.0249,1.5000,0.0870,0.0000,0.0000,0.0000,-0.0170,128.0548,0.4830,0.1788,-0.0552,0.7150,6.5000,-4.0000,0.5000,7.4542
19.610,ACQUIRE,pronav,1,-0.8497,0.2320,7.6046,7.6555,-0.11127,134.253,128.049,-1.172,7.6555,-0.0250,1.5000,-0.1227,0.0000,0.0000,0.0000,-0.0180,127.8781,0.4820,0.1808,-0.0521,0.7148,6.5000,-4.0000,0.5000,7.4541
19.661,ACQUIRE,pronav,1,-0.7322,0.2315,7.6196,7.6582,-0.09580,133.711,128.106,0.205,7.6562,-0.0133,1.5000,0.0215,0.0000,0.0000,0.0000,-0.0180,128.2223,0.4820,0.1830,-0.0487,0.7145,6.5000,-4.0000,0.5000,7.4541
19.712,ACQUIRE,pronav,1,-0.7322,0.2315,7.6196,7.6582,-0.09580,133.493,128.116,0.205,7.6556,-0.0133,1.5000,0.0215,0.0000,0.0000,0.0000,-0.0180,128.0042,0.4820,0.1837,-0.0476,0.7144,6.5000,-4.0000,0.5000,7.4541
19.764,ACQUIRE,pronav,1,-0.5954,0.2306,7.6321,7.6587,-0.07786,132.615,128.141,0.286,7.6568,-0.0077,1.5000,0.0299,0.0000,0.0000,0.0000,-0.0180,128.1545,0.4820,0.1848,-0.0457,0.7142,6.5000,-4.0000,0.5000,7.4541
19.815,ACQUIRE,pronav,1,-0.4741,0.2312,7.6617,7.6799,-0.06180,131.846,128.230,1.168,7.6681,0.0613,1.5000,0.1223,0.0000,0.0000,0.0000,-0.0190,128.3045,0.4810,0.1865,-0.0429,0.7138,6.5000,-4.0000,0.5000,7.4542
19.865,ACQUIRE,pronav,1,-0.3533,0.2290,7.6530,7.6646,-0.04614,130.981,128.313,1.461,7.6679,0.0415,1.5000,0.1530,0.0000,0.0000,0.0000,-0.0190,128.3373,0.4810,0.1881,-0.0401,0.7133,6.5000,-4.0000,0.5000,7.4543
19.916,ACQUIRE,pronav,1,-0.2361,0.2276,7.6875,7.6945,-0.03070,130.234,128.431,1.989,7.6822,0.1137,1.5000,0.2083,0.0000,0.0000,0.0000,-0.0200,128.4754,0.4800,0.1889,-0.0388,0.7131,6.5000,-4.0000,0.5000,7.4543
19.968,ACQUIRE,pronav,1,-0.1071,0.2252,7.6543,7.6583,-0.01399,129.715,128.722,4.242,7.6731,0.0269,1.5000,0.4442,0.0000,0.0000,0.0000,-0.0200,128.9140,0.4800,0.1903,-0.0363,0.7126,6.5000,-4.0000,0.5000,7.4544
20.018,ACQUIRE,pronav,1,-0.1071,0.2252,7.6543,7.6583,-0.01399,128.914,128.934,4.242,7.6745,0.0269,1.5000,0.4442,0.0000,0.0000,0.0000,-0.0210,128.1128,0.4790,0.1916,-0.0339,0.7121,6.5000,-4.0000,0.5000,7.4546
20.071,ENGAGE,pronav,1,0.0024,0.2237,7.6612,7.6645,0.00031,128.243,128.704,1.654,7.6702,0.0104,1.5000,0.1732,0.0000,0.0000,0.0000,-0.0210,128.2613,0.4790,0.1928,-0.0318,0.7116,6.5000,-4.0000,0.5000,7.4547
20.121,ENGAGE,pronav,1,0.1077,0.2214,7.6525,7.6564,0.01408,127.527,128.560,-1.040,7.6635,-0.0320,1.5000,-0.1089,-0.0054,-1.8657,2.3493,-0.0220,128.3332,0.4780,0.1935,-0.0306,0.7114,6.5000,-4.0000,0.5000,7.4548
20.173,ENGAGE,pronav,1,0.2041,0.2208,7.6667,7.6725,0.02662,126.934,128.483,-1.321,7.6672,-0.0016,1.5000,-0.1383,-0.0124,-1.8572,2.3561,-0.0220,128.4589,0.4780,0.1945,-0.0286,0.7108,6.5000,-4.0000,0.5000,7.4549
20.223,ENGAGE,pronav,1,0.3052,0.2179,7.6530,7.6622,0.03986,126.143,128.422,-1.264,7.6647,-0.0164,1.5000,-0.1324,-0.0190,-1.8495,2.3622,-0.0220,128.4268,0.4780,0.1954,-0.0270,0.7082,6.5000,-4.0000,0.5000,7.4549
20.274,ENGAGE,pronav,1,0.3052,0.2179,7.6530,7.6622,0.03986,126.143,128.359,-1.264,7.6639,-0.0164,1.5000,-0.1324,-0.0256,-1.8417,2.3683,-0.0220,128.4268,0.4780,0.1954,-0.0270,0.7082,6.5000,-4.0000,0.5000,7.4549
20.325,ENGAGE,pronav,1,0.3052,0.2179,7.6530,7.6622,0.03986,126.143,128.296,-1.264,7.6630,-0.0164,1.5000,-0.1324,-0.0322,-1.8339,2.3744,-0.0220,128.4268,0.4780,0.1954,-0.0270,0.7082,6.5000,-4.0000,0.5000,7.4549
20.377,ENGAGE,pronav,1,0.3868,0.2003,7.6816,7.6939,0.05031,125.537,128.326,-0.899,7.6781,0.0145,1.5000,-0.0941,-0.0369,-1.8314,2.3764,-0.0200,128.4198,0.4800,0.1961,-0.0257,0.7041,6.5000,-4.0000,0.5000,7.4549
20.428,ENGAGE,pronav,1,0.4582,-0.0625,7.6574,7.6714,0.05976,125.062,128.384,0.303,7.6751,-0.0072,1.5000,0.0317,-0.0353,-1.8351,2.3736,-0.0170,128.4861,0.4830,0.1972,-0.0250,0.7019,6.5000,-4.0000,0.5000,7.4543
20.479,ENGAGE,pronav,1,0.5177,-0.4911,7.6046,7.6380,0.06797,124.468,128.381,0.089,7.6564,-0.1146,1.5000,0.0093,-0.0349,-1.8353,2.3734,-0.0100,128.3623,0.4900,0.1995,-0.0254,0.7019,6.5000,-4.0000,0.5000,7.4522
20.530,ENGAGE,pronav,1,0.5775,-0.9653,7.5590,7.6423,0.07625,124.077,128.416,0.451,7.6465,-0.1393,1.5000,0.0472,-0.0325,-1.8386,2.3708,0.0000,128.4464,0.5000,0.2032,-0.0270,0.7037,6.5000,-4.0000,0.5000,7.4482
20.581,ENGAGE,pronav,1,0.6208,-1.3557,7.5180,7.6644,0.08239,123.871,128.515,1.362,7.6520,-0.0653,1.5000,0.1427,-0.0254,-1.8483,2.3631,0.0050,128.5919,0.5050,0.2090,-0.0302,0.7070,6.5000,-4.0000,0.5000,7.4417
20.632,ENGAGE,pronav,1,0.6519,-1.6831,7.4218,7.6381,0.08761,123.694,128.648,2.125,7.6434,-0.0964,1.5000,0.2225,-0.0143,-1.8625,2.3519,0.0110,128.7134,0.5110,0.2118,-0.0318,0.7084,6.5000,-3.9520,0.5000,7.4130
20.683,ENGAGE,pronav,1,0.6519,-1.6831,7.4218,7.6381,0.08761,123.498,128.755,2.125,7.6386,-0.0964,1.5000,0.2225,-0.0031,-1.8755,2.3415,0.0160,128.5181,0.5160,0.2173,-0.0350,0.7111,6.5000,-3.9520,0.5000,7.4067
20.735,ENGAGE,pronav,1,0.6756,-1.9566,7.3728,7.6578,0.09137,123.368,128.732,1.366,7.6458,-0.0608,1.5000,0.1430,0.0040,-1.8802,2.3377,0.0270,128.6038,0.5270,0.2298,-0.0427,0.7163,6.5000,-3.8560,0.5000,7.3419
20.784,ENGAGE,pronav,1,0.6034,-2.1617,7.2397,7.5796,0.08315,123.331,128.448,-2.783,7.6112,-0.2467,1.5000,-0.2914,-0.0105,-1.8572,2.3561,0.0340,128.0954,0.5340,0.2441,-0.0514,0.7211,6.5000,-3.8080,0.5000,7.3005
20.835,ENGAGE,pronav,1,0.5630,-2.2895,7.1390,7.5182,0.07869,123.322,128.070,-5.600,7.5585,-0.4842,1.5000,-0.5864,-0.0399,-1.8185,2.3864,0.0380,127.8311,0.5380,0.2502,-0.0552,0.7228,6.5000,-3.7600,0.5000,7.2688
20.887,ENGAGE,pronav,1,0.5630,-2.2895,7.1390,7.5182,0.07869,123.382,127.790,-5.600,7.5343,-0.4842,1.5000,-0.5864,-0.0692,-1.7836,2.4132,0.0430,127.8909,0.5430,0.2613,-0.0621,0.7257,6.5000,-3.7600,0.5000,7.2558
20.937,ENGAGE,pronav,1,0.4725,-2.3759,7.0785,7.4815,0.06665,123.593,127.461,-5.890,7.4958,-0.5263,1.5000,-0.6168,-0.1000,-1.7453,2.4421,0.0500,127.4114,0.5500,0.2816,-0.0747,0.7299,6.5000,-3.6640,0.5000,7.1837
20.988,ENGAGE,pronav,1,0.4166,-2.4180,7.0042,7.4215,0.05941,123.645,127.108,-6.582,7.4455,-0.6682,1.5000,-0.6893,-0.1345,-1.7027,2.4736,0.0500,127.0491,0.5500,0.2928,-0.0817,0.7317,6.5000,-3.6160,0.5000,7.1466
21.039,ENGAGE,pronav,1,0.4166,-2.4180,7.0042,7.4215,0.05941,123.832,126.779,-6.582,7.4121,-0.6682,1.5000,-0.6893,-0.1690,-1.6608,2.5040,0.0530,127.2364,0.5530,0.3080,-0.0911,0.7339,6.5000,-3.5680,0.5000,7.1053
21.091,ENGAGE,pronav,1,0.3110,-2.4235,6.9268,7.3451,0.04487,124.210,126.615,-5.613,7.3619,-0.7173,1.5000,-0.5878,-0.1983,-1.6301,2.5263,0.0580,126.7812,0.5580,0.3347,-0.1077,0.7368,6.5000,-3.5280,0.5000,7.0545
21.141,ENGAGE,pronav,1,0.2465,-2.3980,6.8516,7.2633,0.03596,124.559,126.477,-3.913,7.2946,-0.9042,1.5000,-0.4098,-0.2188,-1.6075,2.5424,0.0600,126.6201,0.5600,0.3643,-0.1262,0.7391,6.5000,-3.4800,0.5000,6.9965
21.192,ENGAGE,pronav,1,0.2465,-2.3980,6.8516,7.2633,0.03596,124.772,126.282,-3.913,7.2494,-0.9042,1.5000,-0.4098,-0.2393,-1.5823,2.5600,0.0610,126.8322,0.5610,0.3762,-0.1336,0.7398,6.5000,-3.4320,0.5000,6.9597
21.244,ENGAGE,pronav,1,0.1472,-2.3523,6.7909,7.1882,0.02167,125.260,126.294,-2.697,7.1962,-0.9276,1.5000,-0.2825,-0.2534,-1.5715,2.5680,0.0620,126.5010,0.5620,0.3970,-0.1464,0.7407,6.5000,-3.4320,0.5000,6.9354
21.295,ENGAGE,pronav,1,0.1286,-2.3049,6.7679,7.1507,0.01900,125.786,126.517,1.442,7.1503,-0.9250,1.5000,0.1510,-0.2459,-1.5875,2.5574,0.0620,126.8747,0.5620,0.4372,-0.1712,0.7418,6.5000,-3.3360,0.5000,6.8434
21.346,ENGAGE,pronav,1,0.0217,-2.2129,6.6878,7.0444,0.00324,126.209,126.491,0.282,7.0742,-1.1026,1.5000,0.0295,-0.2444,-1.5876,2.5572,0.0620,126.3940,0.5620,0.4514,-0.1798,0.7420,6.5000,-3.2880,0.5000,6.8048
21.399,ENGAGE,pronav,1,0.0217,-2.2129,6.6878,7.0444,0.00324,126.366,126.506,0.282,7.0191,-1.1026,1.5000,0.0295,-0.2429,-1.5894,2.5559,0.0620,126.5513,0.5620,0.4760,-0.1948,0.7421,6.5000,-3.2400,0.5000,6.7543
21.449,ENGAGE,pronav,1,-0.0374,-2.1401,6.6752,7.0100,-0.00560,127.090,126.644,1.005,6.9870,-1.0360,1.5000,0.1052,-0.2377,-1.5998,2.5489,0.0610,126.7689,0.5610,0.5176,-0.2198,0.7420,6.5000,-3.2400,0.5000,6.7059
21.500,ENGAGE,pronav,1,-0.1395,-2.0352,6.5824,6.8913,-0.02119,127.402,126.441,-1.981,6.9132,-1.1654,1.5000,-0.2074,-0.2481,-1.5825,2.5607,0.0590,126.1885,0.5590,0.5620,-0.2462,0.7414,6.5000,-3.1440,0.5000,6.6117
21.552,ENGAGE,pronav,1,-0.1395,-2.0352,6.5824,6.8913,-0.02119,127.569,126.342,-1.981,6.8550,-1.1654,1.5000,-0.2074,-0.2584,-1.5697,2.5696,0.0580,126.3547,0.5580,0.5620,-0.2462,0.7414,6.5000,-3.1440,0.5000,6.6117
21.603,ENGAGE,pronav,1,-0.1975,-1.9410,6.5363,6.8213,-0.03020,127.896,126.205,-2.208,6.8090,-1.1294,1.5000,-0.2313,-0.2700,-1.5541,2.5802,0.0560,126.1656,0.5560,0.6152,-0.2772,0.7403,6.5000,-3.0480,0.5000,6.5089
21.654,ENGAGE,pronav,1,-0.2994,-1.8217,6.4464,6.7056,-0.04642,128.163,125.799,-5.700,6.7290,-1.2682,1.5000,-0.5970,-0.2998,-1.5116,2.6086,0.0520,125.5034,0.5520,0.6653,-0.3058,0.7390,6.5000,-3.0000,0.5000,6.4311
21.706,ENGAGE,pronav,1,-0.2994,-1.8217,6.4464,6.7056,-0.04642,128.212,125.514,-5.700,6.6656,-1.2682,1.5000,-0.5970,-0.3297,-1.4743,2.6334,0.0520,125.5529,0.5520,0.6847,-0.3168,0.7384,6.5000,-2.9520,0.5000,6.3889
21.761,ENGAGE,pronav,1,-0.3580,-1.7321,6.4280,6.6669,-0.05563,128.332,125.187,-5.937,6.6346,-1.1774,1.5000,-0.6217,-0.3608,-1.4339,2.6597,0.0480,125.1444,0.5480,0.7179,-0.3353,0.7374,6.5000,-2.9520,0.5000,6.3511
21.813,ENGAGE,pronav,1,-0.4137,-1.6228,6.3347,6.5524,-0.06522,128.331,124.742,-7.693,6.5640,-1.2467,1.5000,-0.8056,-0.4011,-1.3801,2.6937,0.0460,124.5938,0.5460,0.7729,-0.3656,0.7357,6.5000,-2.8560,0.5000,6.2495
21.862,ENGAGE,pronav,1,-0.5109,-1.5196,6.2568,6.4589,-0.08148,128.212,123.950,-12.458,6.4803,-1.3719,1.5000,-1.3046,-0.4663,-1.2886,2.7490,0.0410,123.5434,0.5410,0.8377,-0.4005,0.7335,6.5000,-2.8080,0.5000,6.1573
21.914,ENGAGE,pronav,1,-0.5609,-1.4103,6.1885,6.3719,-0.09039,128.085,123.117,-14.951,6.3918,-1.4897,1.5000,-1.5657,-0.5446,-1.1829,2.8102,0.0380,122.9063,0.5380,0.8599,-0.4122,0.7328,6.5000,-2.7600,0.5000,6.1137
21.964,ENGAGE,pronav,1,-0.5609,-1.4103,6.1885,6.3719,-0.09039,127.904,122.369,-14.951,6.3173,-1.4897,1.5000,-1.5657,-0.6229,-1.0801,2.8673,0.0360,122.7250,0.5360,0.8976,-0.4320,0.7315,6.5000,-2.7600,0.5000,6.0712
22.015,ENGAGE,pronav,1,-0.6076,-1.3131,6.1175,6.2862,-0.09899,127.592,121.771,-14.071,6.2646,-1.4258,1.5000,-1.4735,-0.6965,-0.9874,2.9172,0.0330,121.9207,0.5330,0.9597,-0.4640,0.7295,6.5000,-2.7120,0.5000,5.9834
22.065,ENGAGE,pronav,1,-0.6511,-1.2204,6.0509,6.2069,-0.10720,127.019,120.972,-15.194,6.2001,-1.3854,1.5000,-1.5911,-0.7761,-0.8785,2.9716,0.0280,120.8773,0.5280,1.0239,-0.4962,0.7274,6.5000,-2.6160,0.5000,5.8765
22.117,ENGAGE,pronav,1,-0.7294,-1.1224,5.9301,6.0793,-0.12238,126.821,120.011,-17.562,6.1051,-1.5363,1.5363,-1.8836,-0.8703,-0.7469,3.0331,0.0260,119.8086,0.5260,1.0567,-0.5124,0.7265,6.5000,-2.5680,0.5000,5.8229
22.170,ENGAGE,pronav,1,-0.7294,-1.1224,5.9301,6.0793,-0.12238,126.458,119.133,-17.562,6.0283,-1.5363,1.5363,-1.8836,-0.9644,-0.6181,3.0900,0.0230,119.4462,0.5230,1.1238,-0.5448,0.7245,6.5000,-2.4800,0.5000,5.7183
22.219,ENGAGE,pronav,1,-0.7580,-1.0232,5.8321,5.9695,-0.12925,125.904,118.376,-16.848,5.9605,-1.5098,1.5098,-1.7759,-1.0532,-0.4991,3.1401,0.0220,118.4983,0.5220,1.1667,-0.5651,0.7234,6.5000,-2.4800,0.5000,5.6711
22.270,ENGAGE,pronav,1,-0.8181,-0.9383,5.7179,5.8518,-0.14211,125.220,117.306,-19.524,5.8684,-1.6071,1.6071,-2.1906,-1.1628,-0.3430,3.1991,0.0170,117.0780,0.5170,1.2368,-0.5974,0.7217,6.5000,-2.4320,0.5000,5.5782
22.321,ENGAGE,pronav,1,-0.8413,-0.8621,5.6466,5.7736,-0.14791,124.767,116.311,-19.746,5.7809,-1.6500,1.6500,-2.2745,-1.2765,-0.1855,3.2550,0.0150,116.2925,0.5150,1.2636,-0.6094,0.7211,6.5000,-2.3840,0.5000,5.5334
22.372,ENGAGE,pronav,1,-0.8413,-0.8621,5.6466,5.7736,-0.14791,124.283,115.324,-19.746,5.6984,-1.6500,1.6500,-2.2745,-1.3902,-0.0266,3.3064,0.0130,115.8085,0.5130,1.3453,-0.6451,0.7196,6.5000,-2.2880,0.5000,5.4146
22.425,ENGAGE,pronav,1,-0.8552,-0.7870,5.5461,5.6666,-0.15299,123.582,114.576,-18.336,5.6412,-1.5754,1.5754,-2.0166,-1.4910,0.1083,3.3484,0.0110,114.8159,0.5110,1.3916,-0.6647,0.7189,6.5000,-2.2400,0.5000,5.3503
22.474,ENGAGE,pronav,1,-0.9058,-0.7116,5.4289,5.5498,-0.16533,122.736,113.462,-20.658,5.5561,-1.6126,1.6126,-2.3257,-1.6073,0.2800,3.3919,0.0080,113.2637,0.5080,1.4671,-0.6953,0.7181,6.5000,-2.1920,0.5000,5.2553
22.527,ENGAGE,pronav,1,-0.9536,-0.6491,5.3062,5.4301,-0.17782,121.962,112.101,-24.494,5.4528,-1.7453,1.7453,-2.9845,-1.7565,0.4988,3.4405,0.0070,111.7734,0.5070,1.5442,-0.7251,0.7176,6.5000,-2.1440,0.5000,5.1595
22.576,ENGAGE,pronav,1,-0.9553,-0.5910,5.2147,5.3343,-0.18119,121.042,110.769,-25.773,5.3499,-1.8380,1.8380,-3.3071,-1.9219,0.7332,3.4866,0.0050,110.6611,0.5050,1.6229,-0.7537,0.7175,6.5000,-2.0480,0.5000,5.0506
22.626,ENGAGE,pronav,1,-0.9554,-0.5376,5.1320,5.2478,-0.18407,120.208,109.571,-24.702,5.2529,-1.8681,1.8681,-3.2216,-2.0830,0.9577,3.5244,0.0050,109.6623,0.5050,1.6629,-0.7675,0.7175,6.5000,-2.0480,0.5000,5.0085
22.677,ENGAGE,pronav,1,-0.9844,-0.4854,4.9954,5.1146,-0.19456,119.599,108.394,-24.016,5.1370,-2.0019,2.0019,-3.3565,-2.2508,1.1892,3.5570,0.0040,108.4513,0.5040,1.7439,-0.7939,0.7180,6.5000,-1.9520,0.5000,4.8999
22.729,ENGAGE,pronav,1,-0.9844,-0.4854,4.9954,5.1146,-0.19456,118.970,107.193,-24.016,5.0369,-2.0019,2.0019,-3.3565,-2.4186,1.4238,3.5809,0.0040,107.8229,0.5040,1.7953,-0.8096,0.7185,6.5000,-1.9520,0.5000,4.8464
22.780,ENGAGE,pronav,1,-0.9745,-0.4389,4.8983,5.0136,-0.19637,117.688,106.214,-22.718,4.9752,-1.8899,1.8899,-2.9974,-2.5685,1.6286,3.5979,0.0050,106.4366,0.5050,1.8788,-0.8331,0.7198,6.5000,-1.9040,0.5000,4.7488
22.831,ENGAGE,pronav,1,-0.9604,-0.3949,4.7999,4.9109,-0.19748,116.617,105.190,-21.418,4.8958,-1.8020,1.8020,-2.6944,-2.7032,1.8055,3.5694,0.0070,105.3018,0.5070,1.9637,-0.8544,0.7217,6.5000,-1.8560,0.5000,4.6508
22.885,ENGAGE,pronav,1,-0.9871,-0.3614,4.6842,4.8007,-0.20769,115.654,103.937,-23.553,4.8032,-1.8168,1.8168,-2.9874,-2.8526,1.9770,3.4773,0.0080,103.7541,0.5080,2.0611,-0.8756,0.7244,6.5000,-1.7120,0.5000,4.5226
22.933,ENGAGE,pronav,1,-0.9568,-0.3142,4.5729,4.6824,-0.20625,114.527,102.734,-23.850,4.6974,-1.9060,1.9060,-3.1736,-3.0000,2.1354,3.3823,0.0110,102.7093,0.5110,2.1490,-0.8915,0.7274,6.5000,-1.6640,0.5000,4.4248
22.984,ENGAGE,pronav,1,-0.9776,-0.2890,4.4669,4.5818,-0.21546,113.808,101.502,-24.313,4.5919,-1.9660,1.9660,-3.3370,-3.0000,2.2076,3.3356,0.0140,101.4631,0.5140,2.1824,-0.8967,0.7286,6.5000,-1.6640,0.5000,4.3912
23.035,ENGAGE,pronav,1,-0.9501,-0.2538,4.3680,4.4773,-0.21419,112.759,100.387,-23.133,4.4855,-2.0141,2.0141,-3.2528,-3.0000,2.2721,3.2920,0.0150,100.4870,0.5150,2.2722,-0.9085,0.7322,6.5000,-1.5680,0.5000,4.2852
23.086,ENGAGE,pronav,1,-0.9501,-0.2538,4.3680,4.4773,-0.21419,111.508,99.230,-23.133,4.3848,-2.0141,2.0141,-3.2528,-3.0000,2.3381,3.2455,0.0200,99.2361,0.5200,2.3748,-0.9179,0.7365,6.5000,-1.5280,0.5000,4.1768
23.136,ENGAGE,pronav,1,-0.9223,-0.2153,4.2786,4.3821,-0.21232,110.383,98.146,-22.706,4.3331,-1.8688,1.8688,-2.9623,-3.0000,2.3991,3.2007,0.0230,98.2178,0.5230,2.4324,-0.9213,0.7390,6.5000,-1.4800,0.5000,4.1128
23.189,ENGAGE,pronav,1,-0.9154,-0.1739,4.1514,4.2547,-0.21703,109.077,96.826,-24.789,4.2472,-1.8262,1.8262,-3.1605,-3.0000,2.4722,3.1446,0.0280,96.6421,0.5280,2.5253,-0.9238,0.7428,6.5000,-1.4320,0.5000,4.0144
23.240,ENGAGE,pronav,1,-0.9243,-0.1435,4.0390,4.1459,-0.22496,107.931,95.314,-28.024,4.1509,-1.8558,1.8558,-3.6309,-3.0000,2.5543,3.0782,0.0300,95.0420,0.5300,2.6192,-0.9227,0.7463,6.5000,-1.3360,0.5000,3.9105
23.291,ENGAGE,pronav,1,-0.8452,-0.0826,3.9597,4.0497,-0.21030,106.613,94.239,-24.217,4.0539,-1.8803,1.8803,-3.1791,-3.0000,2.6116,3.0297,0.0340,94.5641,0.5340,2.7139,-0.9180,0.7494,6.5000,-1.2880,0.5000,3.8123
23.342,ENGAGE,pronav,1,-0.8502,-0.0561,3.8514,3.9445,-0.21728,105.455,93.017,-24.344,3.9522,-1.9255,1.9255,-3.2724,-3.0000,2.6756,2.9734,0.0370,93.0062,0.5370,2.8212,-0.9083,0.7524,6.5000,-1.1920,0.5000,3.6983
23.392,ENGAGE,pronav,1,-0.7993,-0.0083,3.7472,3.8315,-0.21015,104.125,91.942,-22.650,3.8437,-1.9983,1.9983,-3.1598,-3.0000,2.7310,2.9226,0.0400,92.0837,0.5400,2.8571,-0.9041,0.7532,6.5000,-1.1920,0.5000,3.6630
23.443,ENGAGE,pronav,1,-0.7985,0.0117,3.6346,3.7213,-0.21626,102.963,90.691,-24.040,3.7325,-2.0644,2.0644,-3.4648,-3.0000,2.7941,2.8623,0.0410,90.5724,0.5410,2.9533,-0.8902,0.7550,6.5000,-1.0960,0.5000,3.5618
23.494,ENGAGE,pronav,1,-0.7985,0.0117,3.6346,3.7213,-0.21626,102.127,89.489,-24.040,3.6293,-2.0644,2.0644,-3.4648,-3.0000,2.8536,2.8031,0.0420,89.7365,0.5420,3.0498,-0.8725,0.7564,6.5000,-1.0480,0.5000,3.4642
