t,phase,law,detected,meas_x,meas_y,meas_z,meas_range,bearing_rad,psi_deg,lambda_deg,lambda_dot_deg_s,r_hat_m,rdot_hat_m_s,vc_m_s,a_cmd_m_s2,v_perp_m_s,cmd_vn,cmd_ve,cmd_vd,cmd_yaw_deg,alt_m,gt_cam_x,gt_cam_y,gt_cam_z,gt_tag_x,gt_tag_y,gt_tag_z,gt_range
19.108,ENGAGE,pronav,1,-1.5620,-1.3409,7.4164,7.6969,-0.20758,140.535,128.525,0.156,7.7036,-0.0731,1.5000,0.0163,-0.1700,-1.7355,2.4529,-0.0060,128.6410,0.4940,0.1208,-0.0590,0.6801,6.5000,-3.8640,0.5000,7.4300
19.159,ENGAGE,pronav,1,-1.6222,-1.6930,7.3246,7.6908,-0.21795,140.999,128.522,0.092,7.6953,-0.0865,1.5000,0.0096,-0.1696,-1.7358,2.4527,0.0050,128.5110,0.5050,0.1296,-0.0627,0.6843,6.5000,-3.8160,0.5000,7.3961
19.210,ENGAGE,pronav,1,-1.6516,-1.9618,7.1885,7.6322,-0.22584,141.267,128.427,-1.099,7.6616,-0.2616,1.5000,-0.1151,-0.1753,-1.7272,2.4592,0.0110,128.3267,0.5110,0.1432,-0.0685,0.6899,6.5000,-3.7200,0.5000,7.3334
19.261,ENGAGE,pronav,1,-1.6516,-1.9618,7.1885,7.6322,-0.22584,141.343,128.372,-1.099,7.6485,-0.2616,1.5000,-0.1151,-0.1811,-1.7203,2.4644,0.0110,128.4027,0.5110,0.1486,-0.0708,0.6919,6.5000,-3.6720,0.5000,7.3038
19.311,ENGAGE,pronav,1,-1.7007,-2.1825,7.0383,7.5626,-0.23708,141.673,128.203,-1.774,7.5990,-0.3694,1.5000,-0.1858,-0.1904,-1.7057,2.4752,0.0220,128.0887,0.5220,0.1586,-0.0752,0.6953,6.5000,-3.6240,0.5000,7.2695
19.362,ENGAGE,pronav,1,-1.7432,-2.3217,6.9361,7.5192,-0.24623,141.896,127.951,-3.700,7.5499,-0.5504,1.5000,-0.3874,-0.2097,-1.6796,2.4946,0.0250,127.7879,0.5250,0.1773,-0.0834,0.7005,6.5000,-3.6240,0.5000,7.2493
19.413,ENGAGE,pronav,0,,,,,,141.927,127.766,-3.700,7.5224,-0.5504,1.5000,-0.3874,-0.2097,0.0000,0.0000,0.0000,141.9271,0.5310,0.1851,-0.0869,0.7024,6.5000,-3.5360,0.5000,7.1983
19.468,ENGAGE,pronav,0,,,,,,142.152,127.581,-3.700,7.4949,-0.5504,1.5000,-0.3874,-0.2097,0.0000,0.0000,0.0000,142.1523,0.5340,0.1992,-0.0932,0.7055,6.5000,-3.5360,0.5000,7.1830
19.517,ENGAGE,pronav,1,-1.7092,-2.4580,6.7993,7.4293,-0.24628,142.467,127.876,-1.836,7.4483,-0.5874,1.5000,-0.1922,-0.2193,-1.6687,2.5027,0.0410,128.3566,0.5410,0.2280,-0.1064,0.7115,6.5000,-3.5360,0.5000,7.1516
19.566,ENGAGE,pronav,1,-1.6551,-2.4620,6.7272,7.3523,-0.24123,142.518,128.240,3.618,7.3856,-0.7866,1.5000,0.3789,-0.2004,-1.6995,2.4803,0.0440,128.6961,0.5440,0.2388,-0.1114,0.7144,6.5000,-3.3920,0.5000,7.0718
19.618,ENGAGE,pronav,1,-1.6551,-2.4620,6.7272,7.3523,-0.24123,142.695,128.421,3.618,7.3463,-0.7866,1.5000,0.3789,-0.1815,-1.7221,2.4632,0.0440,128.8732,0.5440,0.2581,-0.1204,0.7202,6.5000,-3.3920,0.5000,7.0508
19.669,ENGAGE,pronav,1,-1.5883,-2.3336,6.7624,7.3279,-0.23069,142.927,129.156,6.887,7.3174,-0.7557,1.5000,0.7212,-0.1454,-1.7815,2.4181,0.0490,129.7093,0.5490,0.2904,-0.1355,0.7274,6.5000,-3.3440,0.5000,6.9932
19.720,ENGAGE,pronav,1,-1.6419,-1.9430,6.7624,7.2251,-0.23819,143.103,129.478,6.628,7.2524,-0.9156,1.5000,0.6941,-0.1107,-1.8219,2.3860,0.0500,129.4559,0.5500,0.3242,-0.1515,0.7314,6.5000,-3.2480,0.5000,6.9125
19.770,ENGAGE,pronav,1,-1.6419,-1.9430,6.7624,7.2251,-0.23819,143.453,129.809,6.628,7.2066,-0.9156,1.5000,0.6941,-0.0760,-1.8623,2.3532,0.0520,129.8058,0.5520,0.3419,-0.1598,0.7329,6.5000,-3.2000,0.5000,6.8716
19.822,ENGAGE,pronav,1,-1.6064,-1.7401,6.7730,7.1751,-0.23288,143.879,130.339,7.784,7.1679,-0.8948,1.5000,0.8151,-0.0352,-1.9151,2.3095,0.0530,130.5363,0.5530,0.3648,-0.1707,0.7345,6.5000,-3.2000,0.5000,6.8464
19.873,ENGAGE,pronav,1,-1.5767,-1.6682,6.7041,7.0861,-0.23098,144.163,130.828,8.973,7.1047,-1.0045,1.5000,0.9397,0.0118,-1.9703,2.2623,0.0560,130.9286,0.5560,0.4030,-0.1889,0.7364,6.5000,-3.1040,0.5000,6.7622
19.924,ENGAGE,pronav,1,-1.5476,-1.6257,6.6227,6.9927,-0.22956,144.418,131.271,8.904,7.0236,-1.1862,1.5000,0.9324,0.0584,-2.0227,2.2163,0.0560,131.2651,0.5560,0.4179,-0.1960,0.7368,6.5000,-3.1040,0.5000,6.7457
19.976,ENGAGE,pronav,1,-1.5476,-1.6257,6.6227,6.9927,-0.22956,144.521,131.716,8.904,6.9643,-1.1862,1.5000,0.9324,0.1050,-2.0747,2.1695,0.0570,131.3688,0.5570,0.4434,-0.2081,0.7374,6.5000,-3.0560,0.5000,6.6970
20.029,ENGAGE,pronav,1,-1.4811,-1.6085,6.5850,6.9385,-0.22123,144.665,132.075,8.410,6.9218,-1.1380,1.5000,0.8807,0.1490,-2.1209,2.1269,0.0570,131.9891,0.5570,0.4860,-0.2284,0.7378,6.5000,-3.0080,0.5000,6.6296
20.080,ENGAGE,pronav,1,-1.3985,-1.5830,6.5059,6.8402,-0.21173,144.636,132.500,8.463,6.8525,-1.2103,1.5000,0.8863,0.1933,-2.1693,2.0812,0.0560,132.5048,0.5560,0.5365,-0.2524,0.7378,6.5000,-2.9120,0.5000,6.5341
20.130,ENGAGE,pronav,1,-1.3985,-1.5830,6.5059,6.8402,-0.21173,144.636,132.923,8.463,6.7920,-1.2103,1.5000,0.8863,0.2377,-2.2171,2.0349,0.0560,132.5048,0.5560,0.5539,-0.2606,0.7376,6.5000,-2.8640,0.5000,6.4954
20.181,ENGAGE,pronav,1,-1.3456,-1.5514,6.4212,6.7416,-0.20656,144.357,132.934,6.035,6.7366,-1.1954,1.5000,0.6320,0.2693,-2.2406,2.0130,0.0540,132.5223,0.5540,0.5837,-0.2747,0.7373,6.5000,-2.8640,0.5000,6.4625
20.232,ENGAGE,pronav,1,-1.2668,-1.5203,6.3713,6.6715,-0.19627,143.990,132.990,3.144,6.6742,-1.2110,1.5000,0.3293,0.2857,-2.2546,1.9996,0.0530,132.7447,0.5530,0.6331,-0.2980,0.7365,6.5000,-2.8160,0.5000,6.3888
20.283,ENGAGE,pronav,1,-1.2360,-1.4808,6.3162,6.6042,-0.19324,143.606,132.841,-0.471,6.6089,-1.2388,1.5000,-0.0493,0.2833,-2.2476,2.0071,0.0510,132.5342,0.5510,0.6522,-0.3070,0.7362,6.5000,-2.7680,0.5000,6.3489
20.334,ENGAGE,pronav,1,-1.2360,-1.4808,6.3162,6.6042,-0.19324,143.118,132.817,-0.471,6.5469,-1.2388,1.5000,-0.0493,0.2808,-2.2450,2.0097,0.0490,132.0463,0.5490,0.6847,-0.3222,0.7355,6.5000,-2.7680,0.5000,6.3131
20.384,ENGAGE,pronav,1,-1.1127,-1.4296,6.2620,6.5187,-0.17586,142.273,132.495,-2.244,6.5019,-1.1887,1.5000,-0.2350,0.2690,-2.2250,2.0302,0.0450,132.1970,0.5450,0.7452,-0.3506,0.7341,6.5000,-2.6720,0.5000,6.2098
20.435,ENGAGE,pronav,1,-1.0709,-1.3650,6.1966,6.4349,-0.17113,141.645,132.112,-5.472,6.4387,-1.2110,1.5000,-0.5731,0.2404,-2.1901,2.0643,0.0420,131.8406,0.5420,0.7659,-0.3604,0.7336,6.5000,-2.6240,0.5000,6.1692
20.486,ENGAGE,pronav,1,-1.0709,-1.3650,6.1966,6.4349,-0.17113,141.367,131.838,-5.472,6.3781,-1.2110,1.5000,-0.5731,0.2117,-2.1588,2.0939,0.0420,131.5616,0.5420,0.8011,-0.3769,0.7327,6.5000,-2.5760,0.5000,6.1129
20.536,ENGAGE,pronav,1,-1.0377,-1.2908,6.0987,6.3196,-0.16854,139.954,130.931,-9.220,6.3186,-1.2081,1.5000,-0.9655,0.1635,-2.0889,2.1594,0.0370,130.2972,0.5370,0.8588,-0.4041,0.7311,6.5000,-2.5360,0.5000,6.0350
20.586,ENGAGE,pronav,1,-0.9636,-1.2157,6.0069,6.2039,-0.15906,138.696,130.027,-14.520,6.2311,-1.3701,1.5000,-1.5205,0.0874,-1.9964,2.2410,0.0350,129.5831,0.5350,0.9184,-0.4322,0.7295,6.5000,-2.4400,0.5000,5.9362
20.637,ENGAGE,pronav,1,-0.8899,-1.1458,5.9474,6.1218,-0.14852,137.886,129.339,-14.074,6.1422,-1.4898,1.5000,-1.4738,0.0137,-1.9123,2.3115,0.0320,129.3765,0.5320,0.9488,-0.4467,0.7286,6.5000,-2.4400,0.5000,5.9026
20.690,ENGAGE,pronav,1,-0.8899,-1.1458,5.9474,6.1218,-0.14852,137.552,128.635,-14.074,6.0677,-1.4898,1.5000,-1.4738,-0.0599,-1.8262,2.3808,0.0300,129.0420,0.5300,1.0109,-0.4762,0.7268,6.5000,-2.3440,0.5000,5.8026
20.742,ENGAGE,pronav,1,-0.8551,-1.0608,5.8622,6.0185,-0.14484,135.836,127.734,-15.217,6.0059,-1.4531,1.5000,-1.5936,-0.1396,-1.7256,2.4580,0.0240,127.5371,0.5240,1.0505,-0.4952,0.7256,6.5000,-2.3440,0.5000,5.7590
20.792,ENGAGE,pronav,1,-0.7939,-0.9895,5.7991,5.9362,-0.13605,134.440,126.809,-17.172,5.9347,-1.4440,1.5000,-1.7982,-0.2295,-1.6137,2.5394,0.0210,126.6446,0.5210,1.1150,-0.5262,0.7236,6.5000,-2.2960,0.5000,5.6728
20.842,ENGAGE,pronav,1,-0.7794,-0.9149,5.7148,5.8398,-0.13554,133.195,125.690,-20.244,5.8512,-1.5109,1.5109,-2.1353,-0.3363,-1.4770,2.6328,0.0150,125.4288,0.5150,1.1809,-0.5581,0.7215,6.5000,-2.2000,0.5000,5.5711
20.893,ENGAGE,pronav,1,-0.7236,-0.8478,5.6455,5.7545,-0.12748,131.405,124.389,-23.631,5.7650,-1.5731,1.5731,-2.5952,-0.4661,-1.3098,2.7389,0.0090,124.1013,0.5090,1.2568,-0.5948,0.7192,6.5000,-2.1520,0.5000,5.4740
20.945,ENGAGE,pronav,1,-0.7011,-0.7716,5.5195,5.6171,-0.12635,130.515,123.242,-23.230,5.6517,-1.7770,1.7770,-2.8818,-0.6101,-1.1342,2.8436,0.0070,123.2761,0.5070,1.3256,-0.6280,0.7171,6.5000,-2.0560,0.5000,5.3723
20.995,ENGAGE,pronav,1,-0.6130,-0.7203,5.4979,5.5787,-0.11104,129.101,122.410,-19.352,5.5708,-1.7305,1.7305,-2.3379,-0.7270,-0.9941,2.9224,0.0020,122.7386,0.5020,1.3956,-0.6617,0.7152,6.5000,-2.0080,0.5000,5.2833
21.045,ENGAGE,pronav,1,-0.6134,-0.6588,5.3753,5.4502,-0.11362,127.895,121.414,-19.688,5.4672,-1.8321,1.8321,-2.5182,-0.8530,-0.8357,3.0048,-0.0010,121.3855,0.4990,1.4222,-0.6744,0.7145,6.5000,-1.9600,0.5000,5.2424
21.097,ENGAGE,pronav,1,-0.5780,-0.6094,5.3037,5.3698,-0.10856,126.533,120.371,-20.369,5.3727,-1.8490,1.8490,-2.6293,-0.9844,-0.6675,3.0860,-0.0020,120.3135,0.4980,1.5031,-0.7127,0.7126,6.5000,-1.9120,0.5000,5.1432
21.147,ENGAGE,pronav,1,-0.5780,-0.6094,5.3037,5.3698,-0.10856,125.697,119.353,-20.369,5.2803,-1.8490,1.8490,-2.6293,-1.1159,-0.4979,3.1618,-0.0060,119.4772,0.4940,1.5763,-0.7468,0.7111,6.5000,-1.8160,0.5000,5.0429
21.198,ENGAGE,pronav,1,-0.5810,-0.5532,5.1830,5.2447,-0.11164,124.567,118.252,-20.854,5.2163,-1.7650,1.7650,-2.5697,-1.2444,-0.3239,3.2316,-0.0080,118.1701,0.4920,1.6226,-0.7679,0.7103,6.5000,-1.8160,0.5000,4.9931
21.251,ENGAGE,pronav,1,-0.6026,-0.5117,5.0919,5.1529,-0.11780,123.304,116.882,-24.643,5.1404,-1.6932,1.6932,-2.9130,-1.3900,-0.1166,3.3043,-0.0110,116.5541,0.4890,1.6978,-0.8015,0.7094,6.5000,-1.7200,0.5000,4.8938
21.301,ENGAGE,pronav,1,-0.5348,-0.4704,5.0137,5.0640,-0.10626,121.794,115.677,-24.317,5.0599,-1.6690,1.6690,-2.8334,-1.5317,0.0805,3.3674,-0.0120,115.7052,0.4880,1.7741,-0.8344,0.7089,6.5000,-1.6720,0.5000,4.8041
21.357,ENGAGE,pronav,1,-0.5670,-0.4366,4.9197,4.9715,-0.11474,120.760,114.324,-25.926,4.9740,-1.6835,1.6835,-3.0470,-1.6840,0.2989,3.4273,-0.0140,114.1863,0.4860,1.8614,-0.8704,0.7089,6.5000,-1.6240,0.5000,4.7040
21.404,ENGAGE,pronav,1,-0.5487,-0.3982,4.8198,4.8672,-0.11335,119.629,113.081,-25.301,4.8785,-1.7496,1.7496,-3.0905,-1.8386,0.5153,3.4806,-0.0140,113.1341,0.4860,1.9403,-0.9012,0.7094,6.5000,-1.5360,0.5000,4.6084
21.454,ENGAGE,pronav,1,-0.5405,-0.3662,4.7184,4.7633,-0.11406,118.944,112.112,-21.797,4.7772,-1.8315,1.8315,-2.7870,-1.9779,0.7032,3.5239,-0.0140,112.4083,0.4860,1.9702,-0.9124,0.7097,6.5000,-1.4880,0.5000,4.5711
21.505,ENGAGE,pronav,1,-0.5775,-0.3441,4.6233,4.6719,-0.12426,117.996,110.949,-22.654,4.6788,-1.8718,1.8718,-2.9603,-2.1259,0.9128,3.5618,-0.0140,110.8766,0.4860,2.0506,-0.9411,0.7108,6.5000,-1.4400,0.5000,4.4822
21.557,ENGAGE,pronav,1,-0.5775,-0.3441,4.6233,4.6719,-0.12426,117.337,109.817,-22.654,4.5852,-1.8718,1.8718,-2.9603,-2.2739,1.1222,3.5932,-0.0130,110.2177,0.4870,2.1425,-0.9712,0.7127,6.5000,-1.3440,0.5000,4.3786
21.607,ENGAGE,pronav,1,-0.5770,-0.3190,4.5309,4.5786,-0.12668,116.294,108.860,-21.615,4.5351,-1.7433,1.7433,-2.6307,-2.4055,1.3066,3.6165,-0.0120,109.0359,0.4880,2.1941,-0.9868,0.7140,6.5000,-1.3440,0.5000,4.3260
21.659,ENGAGE,pronav,1,-0.6201,-0.2992,4.4160,4.4693,-0.13951,115.401,107.594,-23.748,4.4586,-1.6818,1.6818,-2.7883,-2.5449,1.5191,3.6289,-0.0110,107.4083,0.4890,2.2776,-1.0097,0.7166,6.5000,-1.2480,0.5000,4.2346
21.710,ENGAGE,pronav,1,-0.6238,-0.2768,4.3242,4.3777,-0.14327,114.141,106.169,-26.548,4.3761,-1.6725,1.6725,-3.0998,-2.6999,1.7420,3.6008,-0.0080,105.9324,0.4920,2.3622,-1.0301,0.7197,6.5000,-1.2480,0.5000,4.1494
21.761,ENGAGE,pronav,1,-0.6756,-0.2679,4.2271,4.2891,-0.15849,113.143,104.452,-31.182,4.2908,-1.6825,1.6825,-3.6626,-2.8830,1.9641,3.4846,-0.0040,104.0622,0.4960,2.4477,-1.0476,0.7232,6.5000,-1.1520,0.5000,4.0598
21.812,ENGAGE,pronav,1,-0.6785,-0.2477,4.1239,4.1867,-0.16306,112.267,102.908,-31.001,4.1967,-1.7410,1.7410,-3.7679,-3.0000,2.1251,3.3888,-0.0010,102.9238,0.4990,2.5450,-1.0636,0.7276,6.5000,-1.1040,0.5000,3.9617
21.862,ENGAGE,pronav,1,-0.7238,-0.2401,4.0158,4.0875,-0.17832,111.636,101.389,-30.643,4.0986,-1.8066,1.8066,-3.8648,-3.0000,2.2142,3.3312,0.0010,101.4186,0.5010,2.6325,-1.0741,0.7319,6.5000,-1.0080,0.5000,3.8750
21.913,ENGAGE,pronav,1,-0.6823,-0.2061,3.9357,3.9997,-0.17167,110.597,100.309,-25.298,4.0040,-1.8318,1.8318,-3.2352,-3.0000,2.2766,3.2889,0.0050,100.7616,0.5050,2.6655,-1.0772,0.7336,6.5000,-0.9600,0.5000,3.8434
21.963,ENGAGE,pronav,1,-0.7316,-0.1980,3.8407,3.9148,-0.18823,109.659,98.959,-26.316,3.9136,-1.8246,1.8246,-3.3521,-3.0000,2.3535,3.2344,0.0100,98.8740,0.5100,2.7540,-1.0827,0.7382,6.5000,-0.9120,0.5000,3.7575
22.014,ENGAGE,pronav,1,-0.7316,-0.1980,3.8407,3.9148,-0.18823,108.971,97.643,-26.316,3.8224,-1.8246,1.8246,-3.3521,-3.0000,2.4271,3.1795,0.0130,98.1861,0.5130,2.8096,-1.0843,0.7411,6.5000,-0.8640,0.5000,3.7048
22.065,ENGAGE,pronav,1,-0.7327,-0.1681,3.7496,3.8242,-0.19298,107.563,96.417,-25.791,3.7777,-1.6875,1.6875,-3.0384,-3.0000,2.4946,3.1268,0.0190,96.5057,0.5190,2.9102,-1.0832,0.7463,6.5000,-0.8160,0.5000,3.6081
22.116,ENGAGE,pronav,1,-0.7713,-0.1446,3.6379,3.7216,-0.20891,106.416,94.787,-29.811,3.7075,-1.6039,1.6039,-3.3381,-3.0000,2.5825,3.0546,0.0220,94.4461,0.5220,3.0000,-1.0781,0.7505,6.5000,-0.7200,0.5000,3.5272
22.166,ENGAGE,pronav,1,-0.7687,-0.1099,3.5489,3.6329,-0.21330,105.404,93.239,-30.490,3.6301,-1.5872,1.5872,-3.3784,-3.0000,2.6641,2.9837,0.0270,93.1823,0.5270,3.0901,-1.0690,0.7543,6.5000,-0.7200,0.5000,3.4372
22.217,ENGAGE,pronav,1,-0.8085,-0.0947,3.4557,3.5503,-0.22982,104.236,91.392,-34.286,3.5505,-1.5884,1.5884,-3.8022,-3.0000,2.7589,2.8963,0.0310,91.0685,0.5310,3.1802,-1.0559,0.7575,6.5000,-0.6240,0.5000,3.3577
22.267,ENGAGE,pronav,1,-0.8004,-0.0626,3.3668,3.4612,-0.23340,103.202,89.753,-33.381,3.4662,-1.6178,1.6178,-3.7700,-3.0000,2.8406,2.8162,0.0320,89.8290,0.5320,3.2815,-1.0363,0.7605,6.5000,-0.5360,0.5000,3.2675
22.318,ENGAGE,pronav,1,-0.8270,-0.0449,3.2678,3.3711,-0.24788,102.455,88.168,-32.383,3.3782,-1.6598,1.6598,-3.7524,-3.0000,2.9174,2.7366,0.0340,88.2521,0.5340,3.3153,-1.0287,0.7614,6.5000,-0.4880,0.5000,3.2408
22.368,ENGAGE,pronav,1,-0.8270,-0.0449,3.2678,3.3711,-0.24788,101.236,86.549,-32.383,3.2952,-1.6598,1.6598,-3.7524,-3.0000,2.9936,2.6530,0.0350,87.0332,0.5350,3.4051,-1.0056,0.7633,6.5000,-0.4400,0.5000,3.1571
22.420,ENGAGE,pronav,1,-0.8034,-0.0118,3.1749,3.2750,-0.24783,100.466,85.598,-28.443,3.2436,-1.5673,1.5673,-3.1122,-3.0000,3.0372,2.6030,0.0370,86.2667,0.5370,3.4947,-0.9785,0.7647,6.5000,-0.3920,0.5000,3.0735
22.470,ENGAGE,pronav,1,-0.7855,0.0168,3.0958,3.1940,-0.24848,98.880,84.409,-25.681,3.1796,-1.4822,1.5000,-2.6893,-3.0000,3.0905,2.5394,0.0380,84.6427,0.5380,3.5504,-0.9595,0.7654,6.5000,-0.3440,0.5000,3.0248
22.522,ENGAGE,pronav,1,-0.7635,0.0455,3.0131,3.1086,-0.24817,97.737,83.322,-23.414,3.1071,-1.4732,1.5000,-2.4519,-3.0000,3.1382,2.4803,0.0390,83.5178,0.5390,3.6502,-0.9216,0.7662,6.5000,-0.2960,0.5000,2.9298
22.573,ENGAGE,pronav,1,-0.7734,0.0611,2.9174,3.0188,-0.25915,96.412,81.857,-26.851,3.0261,-1.5160,1.5160,-2.8417,-3.0000,3.2005,2.3993,0.0390,81.5640,0.5390,3.7383,-0.8838,0.7665,6.5000,-0.2480,0.5000,2.8465
22.625,ENGAGE,pronav,1,-0.7427,0.0885,2.8318,2.9289,-0.25648,95.240,80.530,-26.676,2.9396,-1.5790,1.5790,-2.9405,-3.0000,3.2553,2.3245,0.0390,80.5446,0.5390,3.8256,-0.8423,0.7662,6.5000,-0.1520,0.5000,2.7749
22.675,ENGAGE,pronav,1,-0.7551,0.0955,2.7542,2.8574,-0.26760,93.540,78.702,-32.519,2.8590,-1.5885,1.5885,-3.6062,-3.0000,3.3277,2.2195,0.0380,78.2079,0.5380,3.9551,-0.7733,0.7651,6.5000,-0.0560,0.5000,2.6573
22.726,ENGAGE,pronav,1,-0.7184,0.1177,2.6743,2.7716,-0.26245,92.159,77.099,-32.250,2.7756,-1.6120,1.6120,-3.6293,-3.0000,3.3885,2.1255,0.0370,77.1217,0.5370,4.0084,-0.7422,0.7644,6.5000,-0.0080,0.5000,2.6109
22.776,ENGAGE,pronav,1,-0.7137,0.1253,2.5891,2.6886,-0.26898,90.937,75.506,-32.017,2.6918,-1.6311,1.6311,-3.6458,-3.0000,3.4463,2.0305,0.0360,75.5255,0.5360,4.0930,-0.6897,0.7630,6.5000,0.0400,0.5000,2.5289
22.828,ENGAGE,pronav,1,-0.6719,0.1432,2.5129,2.6051,-0.26129,89.169,74.052,-30.298,2.6077,-1.6462,1.6462,-3.4820,-3.0000,3.4967,1.9424,0.0340,74.1984,0.5340,4.1765,-0.6339,0.7614,6.5000,0.0880,0.5000,2.4470
22.878,ENGAGE,pronav,1,-0.6274,0.1600,2.4370,2.5216,-0.25197,87.732,72.916,-25.817,2.5235,-1.6575,1.6575,-2.9874,-3.0000,3.5345,1.8727,0.0330,73.2950,0.5330,4.2590,-0.5748,0.7596,6.5000,0.1360,0.5000,2.3653
22.929,ENGAGE,pronav,1,-0.6263,0.1600,2.3665,2.4532,-0.25873,86.447,71.624,-25.827,2.4469,-1.6200,1.6200,-2.9211,-3.0000,3.5759,1.7925,0.0310,71.6233,0.5310,4.3505,-0.5047,0.7575,6.5000,0.2320,0.5000,2.2868
22.980,ENGAGE,pronav,1,-0.5671,0.1791,2.2846,2.3607,-0.24332,85.502,70.947,-18.632,2.3633,-1.6352,1.6352,-2.1270,-3.0000,3.5968,1.7502,0.0290,71.5610,0.5290,4.3806,-0.4804,0.7567,6.5000,0.2800,0.5000,2.2663
23.032,ENGAGE,pronav,1,-0.5630,0.1790,2.2168,2.2941,-0.24871,83.983,69.874,-20.271,2.2878,-1.5986,1.5986,-2.2624,-3.0000,3.6289,1.6825,0.0280,69.7327,0.5280,4.4602,-0.4138,0.7547,6.5000,0.3280,0.5000,2.1854
23.082,ENGAGE,pronav,1,-0.5630,0.1790,2.2168,2.2941,-0.24871,82.627,68.860,-20.271,2.2079,-1.5986,1.5986,-2.2624,-3.0000,3.6581,1.6180,0.0260,68.3772,0.5260,4.5385,-0.3444,0.7526,6.5000,0.4240,0.5000,2.1217
23.132,ENGAGE,pronav,1,-0.5123,0.1927,2.1427,2.2115,-0.23468,81.650,68.025,-19.209,2.1697,-1.4742,1.5000,-2.0116,-3.0000,3.6813,1.5645,0.0240,68.2032,0.5240,4.5868,-0.2996,0.7512,6.5000,0.4640,0.5000,2.0752
23.186,ENGAGE,pronav,1,-0.4609,0.2051,2.0694,2.1300,-0.21915,79.686,67.097,-18.834,2.1130,-1.3758,1.5000,-1.9722,-3.0000,3.7062,1.5047,0.0220,67.1295,0.5220,4.6725,-0.2164,0.7487,6.5000,0.5120,0.5000,1.9830
23.235,ENGAGE,pronav,1,-0.4348,0.2079,1.9947,2.0521,-0.21463,78.101,65.979,-20.916,2.0482,-1.3524,1.5000,-2.1903,-3.0000,3.7348,1.4321,0.0210,65.8036,0.5210,4.7473,-0.1398,0.7464,6.5000,0.6080,0.5000,1.9215
23.286,ENGAGE,pronav,1,-0.3827,0.2177,1.9217,1.9715,-0.19659,76.740,65.205,-17.737,1.9760,-1.3789,1.5000,-1.8574,-3.0000,3.7348,1.4321,0.0180,65.4763,0.5180,4.8208,-0.0608,0.7441,6.5000,0.6560,0.5000,1.8421
23.337,ENGAGE,pronav,1,-0.3758,0.2134,1.8595,1.9090,-0.19940,75.172,64.033,-21.135,1.9080,-1.3732,1.5000,-2.2133,-3.0000,3.7348,1.4321,0.0160,63.7471,0.5160,4.8929,0.0205,0.7417,6.5000,0.7040,0.5000,1.7631
23.388,ENGAGE,pronav,1,-0.3238,0.2204,1.7864,1.8288,-0.17933,73.832,63.267,-17.683,1.8341,-1.4045,1.5000,-1.8518,-3.0000,3.7348,1.4321,0.0140,63.5575,0.5140,4.9285,0.0620,0.7405,6.5000,0.7520,0.5000,1.7331
23.439,ENGAGE,pronav,1,-0.2605,0.2288,1.7029,1.7378,-0.15179,72.891,63.288,-7.093,1.7509,-1.4807,1.5000,-0.7428,-3.0000,3.7348,1.4321,0.0120,64.1941,0.5120,4.9986,0.1465,0.7380,6.5000,0.8000,0.5000,1.6546
23.489,ENGAGE,pronav,1,-0.2546,0.2212,1.6417,1.6760,-0.15384,71.414,62.766,-9.073,1.6764,-1.4830,1.5000,-0.9501,-3.0000,3.7348,1.4321,0.0110,62.5992,0.5110,5.0675,0.2331,0.7355,6.5000,0.8960,0.5000,1.5959
23.541,ENGAGE,pronav,1,-0.2546,0.2212,1.6417,1.6760,-0.15384,70.522,62.313,-9.073,1.6023,-1.4830,1.5000,-0.9501,-3.0000,3.7348,1.4321,0.0080,61.7075,0.5080,5.1100,0.2882,0.7338,6.5000,0.8960,0.5000,1.5350
23.593,ENGAGE,pronav,1,-0.2049,0.2234,1.5686,1.5976,-0.12987,68.791,61.605,-10.550,1.5629,-1.3823,1.5000,-1.1048,-3.0000,3.7348,1.4321,0.0070,61.3499,0.5070,5.1768,0.3778,0.7311,6.5000,0.9440,0.5000,1.4576
23.646,ENGAGE,pronav,1,-0.2005,0.2133,1.5107,1.5388,-0.13193,67.633,60.576,-16.495,1.5163,-1.2488,1.5000,-1.7273,-3.0000,3.7348,1.4321,0.0040,60.0742,0.5040,5.2507,0.4808,0.7280,6.5000,1.0400,0.5000,1.3876
23.694,ENGAGE,pronav,1,-0.1415,0.2138,1.4253,1.4482,-0.09894,66.355,60.218,-10.955,1.4510,-1.2654,1.5000,-1.1473,-3.0000,3.7348,1.4321,0.0010,60.6861,0.5010,5.3152,0.5741,0.7252,6.5000,1.0880,0.5000,1.3109
23.745,ENGAGE,pronav,1,-0.0954,0.2122,1.3506,1.3705,-0.07049,65.290,60.461,-1.648,1.3791,-1.3162,1.5000,-0.1726,-3.0000,3.7348,1.4321,0.0000,61.2508,0.5000,5.3787,0.6690,0.7225,6.5000,1.1840,0.5000,1.2538
23.796,ENGAGE,pronav,1,-0.0510,0.2102,1.2752,1.2934,-0.03995,64.560,61.325,9.521,1.3034,-1.3749,1.5000,0.9970,-3.0000,3.7348,1.4321,-0.0020,62.2713,0.4980,5.4023,0.7049,0.7215,6.5000,1.1840,0.5000,1.2180
