t,phase,detected,meas_x,meas_y,meas_z,meas_range,bearing_rad,cmd_vf,cmd_vr,cmd_vd,cmd_yawrate_deg_s,alt_m,gt_cam_x,gt_cam_y,gt_cam_z,gt_tag_x,gt_tag_y,gt_tag_z,gt_range,settled
4.225,TAKEOFF,1,0.0301,-0.2759,4.9660,4.9737,0.00607,,,,,0.0000,0.1200,0.0300,0.2290,5.0000,0.0000,0.5000,4.8876,0
4.428,TAKEOFF,1,0.0301,-0.2759,4.9660,4.9737,0.00607,,,,,0.0020,0.1200,0.0300,0.2290,5.0000,0.0000,0.5000,4.8876,0
4.629,TAKEOFF,1,0.0301,-0.2759,4.9660,4.9737,0.00607,,,,,0.0030,0.1200,0.0300,0.2290,5.0000,0.0000,0.5000,4.8876,0
4.830,TAKEOFF,1,0.0301,-0.2759,4.9660,4.9737,0.00607,,,,,0.0050,0.1200,0.0300,0.2290,5.0000,0.0000,0.5000,4.8876,0
5.031,TAKEOFF,1,0.0301,-0.2759,4.9660,4.9737,0.00607,,,,,0.0070,0.1200,0.0300,0.2290,5.0000,0.0000,0.5000,4.8876,0
5.233,TAKEOFF,1,0.0301,-0.2759,4.9660,4.9737,0.00607,,,,,0.0090,0.1200,0.0300,0.2290,5.0000,0.0000,0.5000,4.8876,0
5.434,TAKEOFF,1,0.0301,-0.2759,4.9660,4.9737,0.00607,,,,,0.0090,0.1200,0.0300,0.2290,5.0000,0.0000,0.5000,4.8876,0
5.635,TAKEOFF,1,0.0301,-0.2759,4.9660,4.9737,0.00607,,,,,0.0090,0.1200,0.0300,0.2290,5.0000,0.0000,0.5000,4.8876,0
5.835,TAKEOFF,1,0.0301,-0.2759,4.9660,4.9737,0.00607,,,,,0.0080,0.1200,0.0300,0.2290,5.0000,0.0000,0.5000,4.8876,0
6.037,TAKEOFF,1,0.0301,-0.2759,4.9660,4.9737,0.00607,,,,,0.0070,0.1200,0.0300,0.2290,5.0000,0.0000,0.5000,4.8876,0
6.237,TAKEOFF,1,0.0301,-0.2759,4.9660,4.9737,0.00607,,,,,0.0050,0.1200,0.0300,0.2290,5.0000,0.0000,0.5000,4.8876,0
6.438,TAKEOFF,1,0.0301,-0.2759,4.9660,4.9737,0.00607,,,,,0.0030,0.1200,0.0300,0.2290,5.0000,0.0000,0.5000,4.8876,0
6.640,TAKEOFF,1,0.0301,-0.2759,4.9660,4.9737,0.00607,,,,,0.0000,0.1200,0.0300,0.2290,5.0000,0.0000,0.5000,4.8876,0
6.842,TAKEOFF,1,0.0301,-0.2759,4.9660,4.9737,0.00607,,,,,-0.0020,0.1200,0.0300,0.2290,5.0000,0.0000,0.5000,4.8876,0
7.043,TAKEOFF,1,0.0301,-0.2759,4.9660,4.9737,0.00607,,,,,-0.0050,0.1200,0.0300,0.2290,5.0000,0.0000,0.5000,4.8876,0
7.243,TAKEOFF,1,0.0301,-0.2759,4.9660,4.9737,0.00607,,,,,-0.0080,0.1200,0.0300,0.2290,5.0000,0.0000,0.5000,4.8876,0
7.445,TAKEOFF,1,0.0301,-0.2759,4.9660,4.9737,0.00607,,,,,-0.0120,0.1200,0.0300,0.2290,5.0000,0.0000,0.5000,4.8876,0
7.646,TAKEOFF,1,0.0301,-0.2759,4.9660,4.9737,0.00607,,,,,-0.0150,0.1200,0.0300,0.2290,5.0000,0.0000,0.5000,4.8876,0
7.847,TAKEOFF,1,0.0301,-0.2759,4.9660,4.9737,0.00607,,,,,-0.0180,0.1200,0.0300,0.2290,5.0000,0.0000,0.5000,4.8876,0
8.049,TAKEOFF,1,0.0301,-0.2759,4.9660,4.9737,0.00607,,,,,-0.0210,0.1200,0.0300,0.2290,5.0000,0.0000,0.5000,4.8876,0
8.250,TAKEOFF,1,0.0301,-0.2759,4.9660,4.9737,0.00607,,,,,-0.0230,0.1200,0.0300,0.2290,5.0000,0.0000,0.5000,4.8876,0
8.451,TAKEOFF,1,0.0301,-0.2759,4.9660,4.9737,0.00607,,,,,-0.0250,0.1200,0.0300,0.2290,5.0000,0.0000,0.5000,4.8876,0
8.652,TAKEOFF,1,0.0301,-0.2759,4.9660,4.9737,0.00607,,,,,-0.0270,0.1200,0.0300,0.2290,5.0000,0.0000,0.5000,4.8876,0
8.853,TAKEOFF,1,0.0301,-0.2759,4.9660,4.9737,0.00607,,,,,-0.0280,0.1200,0.0300,0.2290,5.0000,0.0000,0.5000,4.8876,0
9.054,TAKEOFF,1,0.0301,-0.2759,4.9660,4.9737,0.00607,,,,,-0.0300,0.1200,0.0300,0.2290,5.0000,0.0000,0.5000,4.8876,0
9.255,TAKEOFF,1,0.0301,-0.2759,4.9660,4.9737,0.00607,,,,,-0.0300,0.1200,0.0300,0.2290,5.0000,0.0000,0.5000,4.8876,0
9.457,TAKEOFF,1,0.0301,-0.2759,4.9660,4.9737,0.00607,,,,,-0.0280,0.1200,0.0300,0.2290,5.0000,0.0000,0.5000,4.8876,0
9.660,TAKEOFF,1,0.0301,-0.2759,4.9660,4.9737,0.00607,,,,,-0.0260,0.1200,0.0300,0.2290,5.0000,0.0000,0.5000,4.8876,0
9.861,TAKEOFF,1,0.0301,-0.2759,4.9660,4.9737,0.00607,,,,,-0.0230,0.1200,0.0300,0.2290,5.0000,0.0000,0.5000,4.8876,0
10.063,TAKEOFF,1,0.0301,-0.2759,4.9660,4.9737,0.00607,,,,,-0.0210,0.1200,0.0300,0.2290,5.0000,0.0000,0.5000,4.8876,0
10.264,TAKEOFF,1,0.0290,-0.2857,4.9565,4.9648,0.00585,,,,,-0.0190,0.1210,0.0300,0.2290,5.0000,0.0000,0.5000,4.8866,0
10.464,TAKEOFF,1,0.0291,-0.3260,4.9648,4.9756,0.00587,,,,,-0.0170,0.1228,0.0300,0.2290,5.0000,0.0000,0.5000,4.8848,0
10.666,TAKEOFF,1,0.0297,-0.3576,4.9461,4.9591,0.00600,,,,,-0.0160,0.1268,0.0300,0.2304,5.0000,0.0000,0.5000,4.8808,0
10.867,TAKEOFF,1,0.0341,-0.3509,4.9603,4.9728,0.00688,,,,,-0.0100,0.1333,0.0302,0.2368,5.0000,0.0000,0.5000,4.8739,0
11.068,TAKEOFF,1,0.0341,-0.3010,4.9363,4.9456,0.00691,,,,,0.0040,0.1433,0.0309,0.2513,5.0000,0.0000,0.5000,4.8632,0
11.269,TAKEOFF,1,0.0356,-0.2500,4.9337,4.9401,0.00721,,,,,0.0230,0.1549,0.0321,0.2736,5.0000,0.0000,0.5000,4.8505,0
11.470,TAKEOFF,1,0.0371,-0.1875,4.9105,4.9142,0.00756,,,,,0.0500,0.1656,0.0336,0.3009,5.0000,0.0000,0.5000,4.8386,0
11.671,TAKEOFF,1,0.0371,-0.1403,4.9106,4.9127,0.00756,,,,,0.0810,0.1742,0.0352,0.3301,5.0000,0.0000,0.5000,4.8289,0
11.873,TAKEOFF,1,0.0392,-0.1001,4.8956,4.8968,0.00801,,,,,0.1230,0.1820,0.0369,0.3679,5.0000,0.0000,0.5000,4.8199,0
12.074,TAKEOFF,1,0.0419,-0.0497,4.8961,4.8965,0.00855,,,,,0.1640,0.1870,0.0384,0.4069,5.0000,0.0000,0.5000,4.8140,0
12.275,TAKEOFF,1,0.0435,-0.0160,4.8898,4.8900,0.00889,,,,,0.2040,0.1897,0.0398,0.4506,5.0000,0.0000,0.5000,4.8107,0
12.476,TAKEOFF,1,0.0441,0.0158,4.9007,4.9009,0.00900,,,,,0.2460,0.1901,0.0408,0.4902,5.0000,0.0000,0.5000,4.8101,0
12.677,TAKEOFF,1,0.0453,0.0552,4.8976,4.8982,0.00925,,,,,0.2830,0.1890,0.0416,0.5302,5.0000,0.0000,0.5000,4.8112,0
12.877,TAKEOFF,1,0.0445,0.0767,4.8932,4.8940,0.00909,,,,,0.3090,0.1866,0.0421,0.5561,5.0000,0.0000,0.5000,4.8139,0
13.080,TAKEOFF,1,0.0451,0.0842,4.8972,4.8982,0.00922,,,,,0.3120,0.1832,0.0422,0.5651,5.0000,0.0000,0.5000,4.8175,0
13.282,TAKEOFF,1,0.0454,0.0832,4.9036,4.9045,0.00926,,,,,0.3120,0.1795,0.0420,0.5717,5.0000,0.0000,0.5000,4.8213,0
13.484,TAKEOFF,1,0.0447,0.0904,4.8990,4.9001,0.00913,,,,,0.3200,0.1747,0.0417,0.5879,5.0000,0.0000,0.5000,4.8263,0
13.686,TAKEOFF,1,0.0449,0.1124,4.9174,4.9188,0.00912,,,,,0.3460,0.1700,0.0418,0.6137,5.0000,0.0000,0.5000,4.8316,0
13.887,TAKEOFF,1,0.0455,0.1408,4.9256,4.9279,0.00923,,,,,0.3760,0.1648,0.0422,0.6472,5.0000,0.0000,0.5000,4.8376,0
14.088,TAKEOFF,1,0.0450,0.1723,4.9121,4.9154,0.00917,,,,,0.4100,0.1598,0.0429,0.6814,5.0000,0.0000,0.5000,4.8438,0
14.289,TAKEOFF,1,0.0470,0.2119,4.9307,4.9354,0.00954,,,,,0.4430,0.1551,0.0436,0.7128,5.0000,0.0000,0.5000,4.8498,0
14.490,TAKEOFF,1,0.0460,0.2421,4.9348,4.9410,0.00932,,,,,0.4810,0.1495,0.0443,0.7481,5.0000,0.0000,0.5000,4.8570,0
14.691,TAKEOFF,1,0.0489,0.2705,4.9508,4.9584,0.00988,,,,,0.5080,0.1443,0.0448,0.7804,5.0000,0.0000,0.5000,4.8640,0
14.892,TAKEOFF,1,0.0467,0.3008,4.9361,4.9455,0.00945,,,,,0.5420,0.1396,0.0453,0.8086,5.0000,0.0000,0.5000,4.8704,0
15.096,TAKEOFF,1,0.0498,0.3258,4.9450,4.9560,0.01008,,,,,0.5690,0.1345,0.0459,0.8397,5.0000,0.0000,0.5000,4.8775,0
15.297,TAKEOFF,1,0.0473,0.3545,4.9571,4.9699,0.00954,,,,,0.5940,0.1301,0.0471,0.8686,5.0000,0.0000,0.5000,4.8841,0
15.499,TAKEOFF,1,0.0516,0.3805,4.9607,4.9755,0.01040,,,,,0.6230,0.1262,0.0488,0.8972,5.0000,0.0000,0.5000,4.8902,0
15.700,TAKEOFF,1,0.0516,0.4057,4.9578,4.9746,0.01041,,,,,0.6480,0.1233,0.0507,0.9201,5.0000,0.0000,0.5000,4.8950,0
15.901,TAKEOFF,1,0.0563,0.4365,4.9528,4.9723,0.01136,,,,,0.6690,0.1205,0.0532,0.9454,5.0000,0.0000,0.5000,4.9001,0
16.103,TAKEOFF,1,0.0580,0.4630,4.9802,5.0020,0.01165,,,,,0.6910,0.1180,0.0560,0.9698,5.0000,0.0000,0.5000,4.9049,0
16.303,TAKEOFF,1,0.0602,0.4842,4.9827,5.0065,0.01209,,,,,0.7090,0.1160,0.0584,0.9900,5.0000,0.0000,0.5000,4.9089,0
16.504,TAKEOFF,1,0.0639,0.5081,4.9716,4.9979,0.01285,,,,,0.7270,0.1141,0.0610,1.0109,5.0000,0.0000,0.5000,4.9129,0
16.706,TAKEOFF,1,0.0672,0.5237,4.9775,5.0055,0.01351,,,,,0.7450,0.1124,0.0635,1.0319,5.0000,0.0000,0.5000,4.9169,0
16.906,TAKEOFF,1,0.0692,0.5398,4.9879,5.0175,0.01386,,,,,0.7600,0.1113,0.0653,1.0494,5.0000,0.0000,0.5000,4.9199,0
17.109,TAKEOFF,1,0.0715,0.5588,4.9851,5.0169,0.01435,,,,,0.7790,0.1106,0.0668,1.0676,5.0000,0.0000,0.5000,4.9226,0
17.312,TAKEOFF,1,0.0725,0.5744,4.9777,5.0112,0.01456,,,,,0.7950,0.1105,0.0675,1.0855,5.0000,0.0000,0.5000,4.9248,0
17.513,TAKEOFF,1,0.0727,0.5955,4.9750,5.0110,0.01461,,,,,0.8120,0.1110,0.0675,1.1014,5.0000,0.0000,0.5000,4.9263,0
17.528,GUIDE,1,0.0727,0.5955,4.9750,5.0110,0.01461,1.0000,0.0000,-0.1860,1.2558,0.8140,0.1111,0.0675,1.1034,5.0000,0.0000,0.5000,4.9265,0
17.579,GUIDE,1,0.0723,0.6018,4.9790,5.0158,0.01452,1.0000,0.0000,-0.1810,1.2480,0.8190,0.1113,0.0674,1.1066,5.0000,0.0000,0.5000,4.9267,0
17.630,GUIDE,1,0.0721,0.6032,4.9686,5.0056,0.01450,1.0000,0.0000,-0.1770,1.2463,0.8230,0.1114,0.0673,1.1097,5.0000,0.0000,0.5000,4.9269,0
17.683,GUIDE,1,0.0709,0.6102,4.9784,5.0161,0.01424,1.0000,0.0000,-0.1720,1.2242,0.8280,0.1116,0.0672,1.1120,5.0000,0.0000,0.5000,4.9270,0
17.734,GUIDE,1,0.0710,0.6056,4.9853,5.0225,0.01424,1.0000,0.0000,-0.1690,1.2241,0.8310,0.1120,0.0670,1.1139,5.0000,0.0000,0.5000,4.9269,0
17.785,GUIDE,1,0.0706,0.5281,4.9881,5.0164,0.01415,1.0000,0.0000,-0.1630,1.2161,0.8370,0.1129,0.0668,1.1168,5.0000,0.0000,0.5000,4.9263,0
17.836,GUIDE,1,0.0698,0.3291,5.0024,5.0137,0.01395,1.0000,0.0000,-0.1560,1.1991,0.8440,0.1143,0.0666,1.1195,5.0000,0.0000,0.5000,4.9253,0
17.887,GUIDE,1,0.0698,0.2410,5.0218,5.0281,0.01390,1.0000,0.0000,-0.1500,1.1949,0.8500,0.1168,0.0664,1.1230,5.0000,0.0000,0.5000,4.9232,0
17.938,GUIDE,1,0.0698,0.2410,5.0218,5.0281,0.01390,1.0000,0.0000,-0.1470,1.1949,0.8530,0.1187,0.0663,1.1252,5.0000,0.0000,0.5000,4.9216,0
17.989,GUIDE,1,0.0693,0.1587,5.0213,5.0243,0.01381,1.0000,0.0000,-0.1430,1.1867,0.8570,0.1226,0.0661,1.1288,5.0000,0.0000,0.5000,4.9182,0
18.042,GUIDE,1,0.0680,0.1022,5.0254,5.0269,0.01354,1.0000,0.0000,-0.1370,1.1633,0.8630,0.1277,0.0659,1.1327,5.0000,0.0000,0.5000,4.9136,0
18.092,GUIDE,1,0.0651,0.0601,4.9964,4.9972,0.01302,1.0000,0.0000,-0.1340,1.1190,0.8660,0.1340,0.0657,1.1367,5.0000,0.0000,0.5000,4.9079,0
18.143,GUIDE,1,0.0631,0.0331,4.9729,4.9735,0.01268,1.0000,0.0000,-0.1280,1.0897,0.8720,0.1426,0.0654,1.1412,5.0000,0.0000,0.5000,4.9000,0
18.193,GUIDE,1,0.0609,0.0164,4.9853,4.9857,0.01222,1.0000,0.0000,-0.1250,1.0500,0.8750,0.1458,0.0653,1.1427,5.0000,0.0000,0.5000,4.8970,0
18.244,GUIDE,1,0.0585,0.0134,4.9977,4.9981,0.01171,1.0000,0.0000,-0.1200,1.0061,0.8800,0.1552,0.0651,1.1467,5.0000,0.0000,0.5000,4.8882,0
18.295,GUIDE,1,0.0561,0.0170,4.9719,4.9723,0.01129,1.0000,0.0000,-0.1180,0.9700,0.8820,0.1659,0.0649,1.1506,5.0000,0.0000,0.5000,4.8781,0
18.346,GUIDE,1,0.0561,0.0170,4.9719,4.9723,0.01129,1.0000,0.0000,-0.1130,0.9700,0.8870,0.1794,0.0647,1.1549,5.0000,0.0000,0.5000,4.8653,0
18.397,GUIDE,1,0.0524,0.0291,4.9654,4.9657,0.01056,1.0000,0.0000,-0.1100,0.9076,0.8900,0.1876,0.0645,1.1573,5.0000,0.0000,0.5000,4.8575,0
18.447,GUIDE,1,0.0496,0.0473,4.9606,4.9611,0.01000,1.0000,0.0000,-0.1060,0.8591,0.8940,0.2016,0.0643,1.1609,5.0000,0.0000,0.5000,4.8441,0
18.498,GUIDE,1,0.0464,0.0682,4.9344,4.9351,0.00941,1.0000,0.0000,-0.1050,0.8085,0.8950,0.2167,0.0641,1.1644,5.0000,0.0000,0.5000,4.8296,0
18.549,GUIDE,1,0.0448,0.0911,4.9049,4.9060,0.00914,1.0000,0.0000,-0.1010,0.7853,0.8990,0.2330,0.0639,1.1677,5.0000,0.0000,0.5000,4.8140,0
18.600,GUIDE,1,0.0406,0.1170,4.9051,4.9067,0.00827,1.0000,0.0000,-0.0980,0.7111,0.9020,0.2524,0.0637,1.1713,5.0000,0.0000,0.5000,4.7952,0
18.650,GUIDE,1,0.0378,0.1479,4.8758,4.8782,0.00776,1.0000,0.0000,-0.0960,0.6668,0.9040,0.2708,0.0635,1.1743,5.0000,0.0000,0.5000,4.7774,0
18.701,GUIDE,1,0.0363,0.1764,4.8925,4.8959,0.00743,1.0000,0.0000,-0.0930,0.6382,0.9070,0.2901,0.0632,1.1772,5.0000,0.0000,0.5000,4.7588,0
18.752,GUIDE,1,0.0313,0.2051,4.8529,4.8573,0.00645,1.0000,0.0000,-0.0920,0.5546,0.9080,0.3103,0.0630,1.1800,5.0000,0.0000,0.5000,4.7392,0
18.803,GUIDE,1,0.0295,0.2335,4.8376,4.8433,0.00610,1.0000,0.0000,-0.0890,0.5240,0.9110,0.3340,0.0628,1.1830,5.0000,0.0000,0.5000,4.7162,0
18.854,GUIDE,1,0.0258,0.2662,4.8001,4.8076,0.00537,1.0000,0.0000,-0.0880,0.4615,0.9120,0.3421,0.0627,1.1840,5.0000,0.0000,0.5000,4.7083,0
18.904,GUIDE,1,0.0244,0.2945,4.7940,4.8031,0.00508,1.0000,0.0000,-0.0870,0.4367,0.9150,0.3642,0.0625,1.1865,5.0000,0.0000,0.5000,4.6868,0
18.955,GUIDE,1,0.0202,0.3215,4.7714,4.7823,0.00424,1.0000,0.0000,-0.0850,0.3642,0.9150,0.3871,0.0623,1.1889,5.0000,0.0000,0.5000,4.6645,0
19.006,GUIDE,1,0.0202,0.3215,4.7714,4.7823,0.00424,1.0000,0.0000,-0.0830,0.3642,0.9170,0.4135,0.0620,1.1914,5.0000,0.0000,0.5000,4.6387,0
19.057,GUIDE,1,0.0178,0.3465,4.7432,4.7559,0.00375,1.0000,0.0000,-0.0820,0.3226,0.9180,0.4377,0.0618,1.1936,5.0000,0.0000,0.5000,4.6152,0
19.107,GUIDE,1,0.0168,0.3746,4.7068,4.7217,0.00357,1.0000,0.0000,-0.0810,0.3066,0.9190,0.4531,0.0616,1.1950,5.0000,0.0000,0.5000,4.6001,0
19.158,GUIDE,1,0.0141,0.3982,4.6834,4.7003,0.00300,1.0000,0.0000,-0.0790,0.2579,0.9210,0.4781,0.0614,1.1970,5.0000,0.0000,0.5000,4.5757,0
19.209,GUIDE,1,0.0124,0.4191,4.6558,4.6747,0.00265,1.0000,0.0000,-0.0780,0.2281,0.9220,0.5166,0.0610,1.2000,5.0000,0.0000,0.5000,4.5381,0
19.260,GUIDE,1,0.0083,0.4624,4.5884,4.6116,0.00182,1.0000,0.0000,-0.0760,0.1560,0.9240,0.5429,0.0607,1.2019,5.0000,0.0000,0.5000,4.5125,0
19.311,GUIDE,1,0.0076,0.4811,4.5704,4.5957,0.00166,1.0000,0.0000,-0.0750,0.1426,0.9250,0.5695,0.0604,1.2037,5.0000,0.0000,0.5000,4.4865,0
19.362,GUIDE,1,0.0076,0.4986,4.5539,4.5811,0.00166,1.0000,0.0000,-0.0730,0.1430,0.9270,0.6135,0.0599,1.2066,5.0000,0.0000,0.5000,4.4434,0
19.413,GUIDE,1,0.0053,0.5134,4.5002,4.5294,0.00117,1.0000,0.0000,-0.0720,0.1004,0.9280,0.6445,0.0595,1.2085,5.0000,0.0000,0.5000,4.4131,0
19.465,GUIDE,1,0.0049,0.5324,4.4886,4.5200,0.00109,1.0000,0.0000,-0.0710,0.0937,0.9290,0.6724,0.0591,1.2101,5.0000,0.0000,0.5000,4.3859,0
19.517,GUIDE,1,0.0031,0.5457,4.4561,4.4894,0.00070,1.0000,0.0000,-0.0700,0.0602,0.9300,0.7005,0.0587,1.2117,5.0000,0.0000,0.5000,4.3584,0
19.567,GUIDE,1,0.0028,0.5569,4.4202,4.4552,0.00063,1.0000,0.0000,-0.0680,0.0540,0.9320,0.7289,0.0582,1.2133,5.0000,0.0000,0.5000,4.3306,0
19.619,GUIDE,1,0.0019,0.5697,4.4018,4.4385,0.00044,1.0000,0.0000,-0.0670,0.0378,0.9330,0.7611,0.0576,1.2150,5.0000,0.0000,0.5000,4.2991,0
19.668,GUIDE,1,0.0017,0.5889,4.3102,4.3503,0.00038,1.0000,0.0000,-0.0650,0.0330,0.9350,0.8009,0.0568,1.2170,5.0000,0.0000,0.5000,4.2603,0
19.719,GUIDE,1,0.0012,0.6007,4.2966,4.3383,0.00027,1.0000,0.0000,-0.0650,0.0233,0.9350,0.8300,0.0562,1.2185,5.0000,0.0000,0.5000,4.2318,0
19.770,GUIDE,1,0.0001,0.6089,4.2625,4.3058,0.00002,1.0000,0.0000,-0.0630,0.0016,0.9370,0.8629,0.0555,1.2200,5.0000,0.0000,0.5000,4.1996,0
19.822,GUIDE,1,-0.0005,0.6178,4.2296,4.2745,-0.00012,1.0000,0.0000,-0.0610,-0.0106,0.9390,0.9109,0.0542,1.2222,5.0000,0.0000,0.5000,4.1528,0
19.873,GUIDE,1,-0.0026,0.6268,4.2067,4.2532,-0.00061,1.0000,0.0000,-0.0600,-0.0525,0.9400,0.9406,0.0534,1.2236,5.0000,0.0000,0.5000,4.1238,0
19.925,GUIDE,1,-0.0028,0.6323,4.1706,4.2183,-0.00068,1.0000,0.0000,-0.0580,-0.0581,0.9420,0.9704,0.0525,1.2248,5.0000,0.0000,0.5000,4.0946,0
19.975,GUIDE,1,-0.0031,0.6362,4.1238,4.1726,-0.00075,1.0000,0.0000,-0.0550,-0.0645,0.9450,1.0040,0.0515,1.2262,5.0000,0.0000,0.5000,4.0617,0
20.028,GUIDE,1,-0.0038,0.6453,4.1017,4.1521,-0.00093,1.0000,0.0000,-0.0540,-0.0795,0.9460,1.0341,0.0505,1.2274,5.0000,0.0000,0.5000,4.0324,0
20.078,GUIDE,1,-0.0041,0.6490,4.0627,4.1142,-0.00101,1.0000,0.0000,-0.0520,-0.0869,0.9480,1.0642,0.0494,1.2285,5.0000,0.0000,0.5000,4.0030,0
20.129,GUIDE,1,-0.0056,0.6536,4.0323,4.0849,-0.00138,1.0000,0.0000,-0.0500,-0.1190,0.9500,1.1096,0.0477,1.2301,5.0000,0.0000,0.5000,3.9587,0
20.180,GUIDE,1,-0.0065,0.6592,4.0148,4.0686,-0.00161,1.0000,0.0000,-0.0470,-0.1386,0.9530,1.1399,0.0465,1.2311,5.0000,0.0000,0.5000,3.9290,0
20.231,GUIDE,1,-0.0086,0.6661,3.9412,3.9971,-0.00219,0.9985,0.0000,-0.0450,-0.1885,0.9550,1.1703,0.0452,1.2321,5.0000,0.0000,0.5000,3.8993,0
20.281,GUIDE,1,-0.0096,0.6710,3.9270,3.9839,-0.00244,0.9919,0.0000,-0.0440,-0.2099,0.9570,1.2008,0.0439,1.2330,5.0000,0.0000,0.5000,3.8695,0
20.332,GUIDE,1,-0.0098,0.6703,3.8657,3.9234,-0.00254,0.9617,0.0000,-0.0410,-0.2187,0.9590,1.2543,0.0414,1.2344,5.0000,0.0000,0.5000,3.8172,0
20.383,GUIDE,1,-0.0117,0.6746,3.8423,3.9011,-0.00304,0.9506,0.0000,-0.0410,-0.2616,0.9590,1.2850,0.0399,1.2351,5.0000,0.0000,0.5000,3.7873,0
20.435,GUIDE,1,-0.0124,0.6768,3.8003,3.8601,-0.00327,0.9301,0.0000,-0.0390,-0.2809,0.9610,1.3157,0.0384,1.2359,5.0000,0.0000,0.5000,3.7572,0
20.487,GUIDE,1,-0.0135,0.6811,3.7885,3.8492,-0.00355,0.9246,0.0000,-0.0380,-0.3053,0.9620,1.3465,0.0368,1.2366,5.0000,0.0000,0.5000,3.7272,0
20.538,GUIDE,1,-0.0158,0.6842,3.7383,3.8004,-0.00423,0.9002,0.0000,-0.0360,-0.3634,0.9640,1.3812,0.0349,1.2374,5.0000,0.0000,0.5000,3.6934,0
20.588,GUIDE,1,-0.0161,0.6908,3.7139,3.7776,-0.00435,0.8888,0.0000,-0.0360,-0.3737,0.9640,1.4236,0.0326,1.2383,5.0000,0.0000,0.5000,3.6520,0
20.639,GUIDE,1,-0.0184,0.7033,3.6401,3.7075,-0.00505,0.8537,0.0000,-0.0350,-0.4338,0.9650,1.4544,0.0308,1.2390,5.0000,0.0000,0.5000,3.6219,0
20.690,GUIDE,1,-0.0198,0.7088,3.5921,3.6614,-0.00550,0.8307,0.0000,-0.0340,-0.4727,0.9660,1.4891,0.0288,1.2397,5.0000,0.0000,0.5000,3.5881,0
20.740,GUIDE,1,-0.0198,0.7197,3.5719,3.6437,-0.00554,0.8218,0.0000,-0.0330,-0.4762,0.9670,1.5199,0.0269,1.2403,5.0000,0.0000,0.5000,3.5581,0
20.792,GUIDE,1,-0.0214,0.7271,3.5329,3.6070,-0.00605,0.8035,0.0000,-0.0320,-0.5195,0.9680,1.5506,0.0250,1.2409,5.0000,0.0000,0.5000,3.5281,0
20.842,GUIDE,1,-0.0223,0.7383,3.5123,3.5891,-0.00636,0.7945,0.0000,-0.0310,-0.5465,0.9690,1.5813,0.0231,1.2415,5.0000,0.0000,0.5000,3.4983,0
20.894,GUIDE,1,-0.0244,0.7455,3.4716,3.5508,-0.00701,0.7754,0.0000,-0.0310,-0.6028,0.9690,1.6157,0.0209,1.2422,5.0000,0.0000,0.5000,3.4648,0
20.945,GUIDE,1,-0.0245,0.7564,3.4352,3.5176,-0.00712,0.7588,0.0000,-0.0300,-0.6118,0.9700,1.6460,0.0189,1.2427,5.0000,0.0000,0.5000,3.4352,0
20.996,GUIDE,1,-0.0253,0.7620,3.3953,3.4798,-0.00744,0.7399,0.0000,-0.0290,-0.6392,0.9710,1.6951,0.0155,1.2434,5.0000,0.0000,0.5000,3.3875,0
21.047,GUIDE,1,-0.0276,0.7679,3.3548,3.4417,-0.00822,0.7208,0.0000,-0.0290,-0.7064,0.9710,1.7251,0.0134,1.2439,5.0000,0.0000,0.5000,3.3584,0
21.099,GUIDE,1,-0.0283,0.7773,3.3337,3.4232,-0.00848,0.7116,0.0000,-0.0280,-0.7286,0.9720,1.7585,0.0109,1.2443,5.0000,0.0000,0.5000,3.3259,0
21.149,GUIDE,1,-0.0295,0.7832,3.2924,3.3844,-0.00897,0.6922,0.0000,-0.0280,-0.7705,0.9720,1.7880,0.0087,1.2447,5.0000,0.0000,0.5000,3.2972,0
21.201,GUIDE,1,-0.0292,0.7900,3.2652,3.3595,-0.00896,0.6798,0.0000,-0.0270,-0.7696,0.9730,1.8173,0.0065,1.2450,5.0000,0.0000,0.5000,3.2688,0
21.255,GUIDE,1,-0.0305,0.7950,3.2291,3.3257,-0.00944,0.6628,0.0000,-0.0270,-0.8109,0.9730,1.8463,0.0042,1.2454,5.0000,0.0000,0.5000,3.2406,0
21.303,GUIDE,1,-0.0316,0.7991,3.1914,3.2901,-0.00989,0.6451,0.0000,-0.0260,-0.8500,0.9740,1.8786,0.0016,1.2457,5.0000,0.0000,0.5000,3.2093,0
21.354,GUIDE,1,-0.0322,0.8069,3.1665,3.2678,-0.01017,0.6339,0.0000,-0.0250,-0.8741,0.9750,1.9070,-0.0007,1.2460,5.0000,0.0000,0.5000,3.1817,0
21.404,GUIDE,1,-0.0344,0.8109,3.1383,3.2416,-0.01096,0.6208,0.0000,-0.0250,-0.9417,0.9750,1.9351,-0.0031,1.2463,5.0000,0.0000,0.5000,3.1545,0
21.455,GUIDE,1,-0.0348,0.8134,3.1028,3.2079,-0.01120,0.6039,0.0000,-0.0240,-0.9629,0.9760,1.9629,-0.0056,1.2465,5.0000,0.0000,0.5000,3.1275,0
21.506,GUIDE,1,-0.0361,0.8170,3.0748,3.1817,-0.01174,0.5908,0.0000,-0.0230,-1.0088,0.9770,1.9938,-0.0083,1.2467,5.0000,0.0000,0.5000,3.0976,0
21.558,GUIDE,1,-0.0366,0.8193,3.0366,3.1454,-0.01206,0.5727,0.0000,-0.0230,-1.0366,0.9770,2.0209,-0.0108,1.2469,5.0000,0.0000,0.5000,3.0714,0
