dataset,frame,gt_range,gcx,gcy,gw,gh,n_boxes,old_hit,new_hit
frametop_centered,centered_000001_r004.9_pos,4.9,643.3,450.0,38.7,38.7,11,1,1
frametop_centered,centered_000002_r004.9_pos,4.9,643.3,450.0,38.7,38.7,11,1,1
frametop_centered,centered_000003_r004.9_pos,4.9,643.3,450.0,38.7,38.7,11,1,1
frametop_centered,centered_000004_r004.9_pos,4.9,643.3,450.0,38.7,38.7,11,1,1
frametop_centered,centered_000005_r004.9_pos,4.9,643.3,450.0,38.7,38.7,11,1,1
frametop_centered,centered_000006_r004.9_pos,4.9,643.3,450.0,38.7,38.7,11,1,1
frametop_centered,centered_000007_r004.9_pos,4.9,643.3,450.0,38.7,38.7,11,1,1
frametop_centered,centered_000008_r004.9_pos,4.9,643.3,450.0,38.7,38.7,11,1,1
frametop_centered,centered_000009_r004.9_pos,4.9,643.3,450.0,38.7,38.7,11,1,1
frametop_centered,centered_000010_r004.9_pos,4.9,643.3,450.0,38.7,38.7,11,1,1
frametop_centered,centered_000011_r004.9_pos,4.9,643.3,450.0,38.7,38.7,11,1,1
frametop_centered,centered_000012_r004.9_pos,4.9,643.3,450.0,38.7,38.7,11,1,1
frametop_centered,centered_000013_r004.9_pos,4.9,643.3,450.0,38.7,38.7,11,1,1
frametop_centered,centered_000014_r004.9_pos,4.9,643.3,450.0,38.7,38.7,11,1,1
frametop_centered,centered_000015_r004.9_pos,4.9,643.3,450.0,38.7,38.7,11,1,1
frametop_centered,centered_000016_r004.9_pos,4.9,643.3,450.0,38.7,38.7,11,1,1
frametop_centered,centered_000017_r004.9_pos,4.9,643.3,450.0,38.7,38.7,11,1,1
frametop_centered,centered_000018_r004.9_pos,4.9,643.3,450.0,38.7,38.7,11,1,1
frametop_centered,centered_000019_r004.9_pos,4.9,643.3,450.0,38.7,38.7,11,1,1
frametop_centered,centered_000020_r004.9_pos,4.9,643.3,450.0,38.7,38.7,11,1,1
frametop_centered,centered_000021_r004.9_pos,4.9,643.3,450.0,38.7,38.7,11,1,1
frametop_centered,centered_000022_r004.9_pos,4.9,643.3,450.0,38.7,38.7,11,1,1
frametop_centered,centered_000023_r004.9_pos,4.9,643.3,450.0,38.7,38.7,11,1,1
frametop_centered,centered_000024_r004.9_pos,4.9,643.3,450.0,38.7,38.7,11,1,1
frametop_centered,centered_000024_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000025_r004.9_pos,4.9,643.3,450.0,38.7,38.7,11,1,1
frametop_centered,centered_000025_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000026_r004.9_pos,4.9,643.3,450.0,38.7,38.7,11,1,1
frametop_centered,centered_000026_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000027_r004.9_pos,4.9,643.3,450.0,38.7,38.7,11,1,1
frametop_centered,centered_000027_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000028_r004.9_pos,4.9,643.3,450.0,38.7,38.7,11,1,1
frametop_centered,centered_000028_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000029_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000030_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000031_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000032_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000033_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000034_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000035_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000036_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000037_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000038_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000039_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000040_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000041_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000042_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000043_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000044_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000045_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000046_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000047_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000048_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000049_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000050_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000051_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000052_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000053_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000054_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000055_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000056_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000057_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000058_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000059_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000060_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000061_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000062_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000063_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000064_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000065_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000066_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000067_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000068_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000069_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000070_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000071_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000072_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000073_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000074_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000075_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000076_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000077_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000078_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000079_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000080_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000081_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000082_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000083_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000084_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000085_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000086_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000087_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000088_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000089_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000090_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000091_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000092_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000093_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000094_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000095_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000096_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000097_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000098_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000099_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000100_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000101_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000102_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000103_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000104_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000105_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000106_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000107_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000108_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000109_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000110_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000111_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000112_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000113_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000114_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000115_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000116_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000117_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000118_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000119_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000120_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000121_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000122_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000123_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000124_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000125_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000126_r008.0_pos,8.0,640.0,480.0,23.6,23.6,4,1,1
frametop_centered,centered_000127_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000128_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000129_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000130_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000131_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000132_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000133_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000134_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000135_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000136_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000137_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000138_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000139_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000140_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000141_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000142_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000143_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000144_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000145_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000146_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000147_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000148_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000149_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000150_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000151_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000152_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000153_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000154_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000155_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000156_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000157_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000158_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000159_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000160_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000161_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000162_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000163_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000164_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000165_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000166_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000167_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000168_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000169_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000170_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000171_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000172_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000173_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000174_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000175_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000176_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000177_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000178_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000179_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000180_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000181_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000182_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000183_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000184_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000185_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000186_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000187_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000188_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000189_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000190_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000191_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000192_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000193_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000194_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000195_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000196_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000197_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000198_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000199_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000200_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000201_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000202_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000203_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000204_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000205_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000206_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000207_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000208_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000209_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000210_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000211_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000212_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000213_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000214_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000215_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000216_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000217_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000218_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000219_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000220_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000221_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000222_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000223_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000224_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000225_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000226_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000226_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000227_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000227_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000228_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000228_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000229_r012.0_pos,12.0,640.0,480.0,15.7,15.7,4,1,1
frametop_centered,centered_000229_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000230_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000231_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000232_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000233_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000234_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000235_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000236_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000237_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000238_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000239_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000240_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000241_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000242_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000243_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000244_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000245_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000246_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000247_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000248_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000249_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000250_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000251_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000252_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000253_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000254_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000255_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000256_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000257_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000258_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000259_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000260_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000261_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000262_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000263_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000264_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000265_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000266_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000267_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000268_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000269_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000270_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000271_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000272_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000273_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000274_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000275_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000276_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000277_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000278_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000279_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000280_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000281_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000282_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000283_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000284_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000285_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000286_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000287_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
