# scripts/wind_driver.py -- APPLIED wind wrench log (world-side disturbance; gt side of the honesty boundary, scoring/audit only)
# world=apriltag entity=x500_mono_cam_0::base_link topic=/world/apriltag/wrench/persistent
# label=gate0 mean_mps=5.0 dir_from_deg=270.0 height_m=6.0 sigma_mps=0.0 tau_s=8.629200809773325 seed=7 rate_hz=20.0
# conditions_provenance=Gate-0 physics probe: synthetic steady wind, NOT a field reading (docs/wind_gate0_prereg.md)
# drag: mass_kg=2.114307692307692 mcoef_per_s=0.15 bcoef=100.0 rho=1.225
# drag_provenance=PX4 defaults + SDF mass, SITL ONLY: EKF2_MCOEF=0.15 1/s and EKF2_BCOEF_X/Y=100 kg/m^2 from src/modules/ekf2/params_drag.yaml; mass 2.114308 kg = x500_base/model.sdf (2.0 + 4*0.016076923) + mono_cam/model.sdf (0.050); rho 1.225 ISA. NOT measured on the real airframe -- do not quote a field number off these.
# columns applied_f_* are what was PUT ON THE WIRE; `published` is whether gz-transport accepted it (ADR-0090 pattern: log what was applied, not what was intended)
t_sim,grid_index,wind_n,wind_e,wind_d,steady_n,steady_e,gust_u,gust_v,v_veh_n,v_veh_e,v_rel_n,v_rel_e,v_rel_mps,a_drag_m_s2,applied_f_n,applied_f_e,applied_f_d,applied_f_world_x,applied_f_world_y,applied_f_world_z,published,publish_error
50.9920,1019,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01741,0.01095,0.01741,4.98905,4.98908,0.90082,0.00665,1.90460,0.00000,1.90460,0.00665,-0.00000,1,
51.0440,1020,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01727,0.01123,0.01727,4.98877,4.98880,0.90076,0.00659,1.90447,0.00000,1.90447,0.00659,-0.00000,1,
51.0920,1021,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01685,0.01102,0.01685,4.98898,4.98900,0.90080,0.00643,1.90456,0.00000,1.90456,0.00643,-0.00000,1,
51.1440,1022,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01652,0.01048,0.01652,4.98952,4.98955,0.90092,0.00631,1.90481,0.00000,1.90481,0.00631,-0.00000,1,
51.1920,1023,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01602,0.01003,0.01602,4.98997,4.98999,0.90101,0.00612,1.90501,0.00000,1.90501,0.00612,-0.00000,1,
51.2440,1024,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01524,0.00946,0.01524,4.99054,4.99056,0.90113,0.00582,1.90526,0.00000,1.90526,0.00582,-0.00000,1,
51.2920,1025,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01390,0.00831,0.01390,4.99169,4.99171,0.90137,0.00531,1.90577,0.00000,1.90577,0.00531,-0.00000,1,
51.3440,1026,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01286,0.00779,0.01286,4.99221,4.99223,0.90148,0.00491,1.90601,0.00000,1.90601,0.00491,-0.00000,1,
51.3920,1027,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01189,0.00694,0.01189,4.99306,4.99307,0.90166,0.00454,1.90639,0.00000,1.90639,0.00454,-0.00000,1,
51.4440,1028,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01026,0.00630,0.01026,4.99370,4.99371,0.90180,0.00392,1.90667,0.00000,1.90667,0.00392,-0.00000,1,
51.4920,1029,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00897,0.00586,0.00897,4.99414,4.99415,0.90189,0.00343,1.90687,0.00000,1.90687,0.00343,-0.00000,1,
51.5440,1030,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00736,0.00575,0.00736,4.99425,4.99426,0.90191,0.00281,1.90692,0.00000,1.90692,0.00281,-0.00000,1,
51.5920,1031,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00619,0.00582,0.00619,4.99418,4.99418,0.90190,0.00236,1.90689,0.00000,1.90689,0.00236,-0.00000,1,
51.6440,1032,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00518,0.00575,0.00518,4.99425,4.99425,0.90191,0.00198,1.90691,0.00000,1.90691,0.00198,-0.00000,1,
51.6920,1033,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00408,0.00521,0.00408,4.99479,4.99480,0.90203,0.00156,1.90716,0.00000,1.90716,0.00156,-0.00000,1,
51.7440,1034,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00308,0.00461,0.00308,4.99539,4.99539,0.90215,0.00118,1.90742,0.00000,1.90742,0.00118,-0.00000,1,
51.7920,1035,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00237,0.00389,0.00237,4.99611,4.99612,0.90230,0.00090,1.90775,0.00000,1.90775,0.00090,-0.00000,1,
51.8440,1036,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00107,0.00318,0.00107,4.99682,4.99682,0.90245,0.00041,1.90806,0.00000,1.90806,0.00041,-0.00000,1,
51.8920,1037,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00004,0.00244,0.00004,4.99756,4.99756,0.90261,0.00001,1.90839,0.00000,1.90839,0.00001,-0.00000,1,
51.9440,1038,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00065,0.00198,-0.00065,4.99802,4.99802,0.90271,-0.00025,1.90860,0.00000,1.90860,-0.00025,-0.00000,1,
51.9920,1039,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00169,0.00146,-0.00169,4.99854,4.99854,0.90282,-0.00065,1.90883,0.00000,1.90883,-0.00065,-0.00000,1,
52.0440,1040,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00289,0.00059,-0.00289,4.99941,4.99941,0.90300,-0.00111,1.90922,0.00000,1.90922,-0.00111,-0.00000,1,
52.0920,1041,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00390,0.00029,-0.00390,4.99971,4.99972,0.90307,-0.00149,1.90936,0.00000,1.90936,-0.00149,-0.00000,1,
52.1440,1042,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00462,-0.00043,-0.00462,5.00043,5.00044,0.90322,-0.00176,1.90968,0.00000,1.90968,-0.00176,-0.00000,1,
52.1920,1043,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00532,-0.00088,-0.00532,5.00088,5.00088,0.90331,-0.00203,1.90988,0.00000,1.90988,-0.00203,-0.00000,1,
52.2440,1044,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00585,-0.00103,-0.00585,5.00103,5.00104,0.90334,-0.00224,1.90995,0.00000,1.90995,-0.00224,-0.00000,1,
52.2920,1045,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00678,-0.00120,-0.00678,5.00120,5.00121,0.90338,-0.00259,1.91002,0.00000,1.91002,-0.00259,-0.00000,1,
52.3440,1046,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00817,-0.00156,-0.00817,5.00156,5.00156,0.90346,-0.00312,1.91018,0.00000,1.91018,-0.00312,-0.00000,1,
52.3920,1047,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00958,-0.00130,-0.00958,5.00130,5.00131,0.90340,-0.00366,1.91007,0.00000,1.91007,-0.00366,-0.00000,1,
52.4440,1048,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.01051,-0.00138,-0.01051,5.00138,5.00139,0.90342,-0.00402,1.91010,0.00000,1.91010,-0.00402,-0.00000,1,
52.4920,1049,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.01227,-0.00100,-0.01227,5.00100,5.00101,0.90334,-0.00469,1.90993,0.00000,1.90993,-0.00469,-0.00000,1,
52.5440,1050,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.01376,-0.00081,-0.01376,5.00081,5.00083,0.90330,-0.00526,1.90985,0.00000,1.90985,-0.00526,-0.00000,1,
52.5920,1051,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.01464,-0.00038,-0.01464,5.00038,5.00040,0.90321,-0.00559,1.90966,0.00000,1.90966,-0.00559,-0.00000,1,
52.6440,1052,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.01558,-0.00027,-0.01558,5.00027,5.00029,0.90319,-0.00595,1.90961,0.00000,1.90961,-0.00595,-0.00000,1,
52.6920,1053,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.01639,0.00046,-0.01639,4.99954,4.99956,0.90303,-0.00626,1.90928,0.00000,1.90928,-0.00626,-0.00000,1,
52.7440,1054,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.01687,0.00121,-0.01687,4.99879,4.99882,0.90288,-0.00644,1.90895,0.00000,1.90895,-0.00644,-0.00000,1,
52.7920,1055,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.01738,0.00156,-0.01738,4.99844,4.99847,0.90280,-0.00664,1.90879,0.00000,1.90879,-0.00664,-0.00000,1,
52.8440,1056,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.01818,0.00150,-0.01818,4.99850,4.99854,0.90282,-0.00694,1.90882,0.00000,1.90882,-0.00694,-0.00000,1,
52.8920,1057,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.01852,0.00186,-0.01852,4.99814,4.99818,0.90274,-0.00707,1.90866,0.00000,1.90866,-0.00707,-0.00000,1,
52.9440,1058,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.01854,0.00164,-0.01854,4.99836,4.99839,0.90279,-0.00708,1.90875,0.00000,1.90875,-0.00708,-0.00000,1,
52.9920,1059,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.01859,0.00134,-0.01859,4.99866,4.99869,0.90285,-0.00710,1.90889,0.00000,1.90889,-0.00710,-0.00000,1,
53.0440,1060,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.01843,0.00075,-0.01843,4.99925,4.99928,0.90297,-0.00704,1.90915,0.00000,1.90915,-0.00704,-0.00000,1,
53.0920,1061,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.01783,0.00008,-0.01783,4.99992,4.99995,0.90311,-0.00681,1.90945,0.00000,1.90945,-0.00681,-0.00000,1,
53.1440,1062,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.01709,-0.00105,-0.01709,5.00105,5.00108,0.90335,-0.00653,1.90996,0.00000,1.90996,-0.00653,-0.00000,1,
53.1920,1063,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.01607,-0.00195,-0.01607,5.00195,5.00197,0.90354,-0.00614,1.91036,0.00000,1.91036,-0.00614,-0.00000,1,
53.2440,1064,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.01503,-0.00302,-0.01503,5.00302,5.00304,0.90377,-0.00574,1.91084,0.00000,1.91084,-0.00574,-0.00000,1,
53.2920,1065,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.01353,-0.00416,-0.01353,5.00416,5.00417,0.90401,-0.00517,1.91134,0.00000,1.91134,-0.00517,-0.00000,1,
53.3440,1066,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.01179,-0.00547,-0.01179,5.00547,5.00549,0.90428,-0.00450,1.91193,0.00000,1.91193,-0.00450,-0.00000,1,
53.3920,1067,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.01094,-0.00678,-0.01094,5.00678,5.00680,0.90456,-0.00418,1.91252,0.00000,1.91252,-0.00418,-0.00000,1,
53.4440,1068,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00945,-0.00816,-0.00945,5.00816,5.00817,0.90485,-0.00361,1.91313,0.00000,1.91313,-0.00361,-0.00000,1,
53.4920,1069,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00823,-0.00972,-0.00823,5.00972,5.00972,0.90518,-0.00314,1.91383,0.00000,1.91383,-0.00314,-0.00000,1,
53.5440,1070,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00706,-0.01152,-0.00706,5.01152,5.01153,0.90556,-0.00270,1.91463,0.00000,1.91463,-0.00270,-0.00000,1,
53.5920,1071,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00568,-0.01294,-0.00568,5.01294,5.01294,0.90586,-0.00217,1.91527,0.00000,1.91527,-0.00217,-0.00000,1,
53.6440,1072,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00399,-0.01446,-0.00399,5.01446,5.01446,0.90618,-0.00152,1.91594,0.00000,1.91594,-0.00152,-0.00000,1,
53.6920,1073,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00209,-0.01543,-0.00209,5.01543,5.01543,0.90639,-0.00080,1.91638,0.00000,1.91638,-0.00080,-0.00000,1,
53.7440,1074,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00056,-0.01677,-0.00056,5.01677,5.01677,0.90667,-0.00021,1.91698,0.00000,1.91698,-0.00021,-0.00000,1,
53.7920,1075,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00144,-0.01797,0.00144,5.01797,5.01797,0.90692,0.00055,1.91751,0.00000,1.91751,0.00055,-0.00000,1,
53.8440,1076,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00355,-0.01901,0.00355,5.01901,5.01901,0.90714,0.00136,1.91798,0.00000,1.91798,0.00136,-0.00000,1,
53.8920,1077,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00556,-0.01994,0.00556,5.01994,5.01994,0.90734,0.00213,1.91840,0.00000,1.91840,0.00213,-0.00000,1,
53.9440,1078,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00698,-0.02071,0.00698,5.02071,5.02072,0.90750,0.00267,1.91874,0.00000,1.91874,0.00267,-0.00000,1,
53.9920,1079,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00852,-0.02130,0.00852,5.02130,5.02131,0.90763,0.00326,1.91900,0.00000,1.91900,0.00326,-0.00000,1,
54.0440,1080,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00997,-0.02179,0.00997,5.02179,5.02180,0.90773,0.00381,1.91922,0.00000,1.91922,0.00381,-0.00000,1,
54.0920,1081,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01088,-0.02229,0.01088,5.02229,5.02230,0.90784,0.00416,1.91945,0.00000,1.91945,0.00416,-0.00000,1,
54.1440,1082,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01151,-0.02275,0.01151,5.02275,5.02276,0.90794,0.00440,1.91965,0.00000,1.91965,0.00440,-0.00000,1,
54.1920,1083,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01187,-0.02298,0.01187,5.02298,5.02299,0.90799,0.00454,1.91975,0.00000,1.91975,0.00454,-0.00000,1,
54.2440,1084,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01226,-0.02315,0.01226,5.02315,5.02317,0.90802,0.00469,1.91983,0.00000,1.91983,0.00469,-0.00000,1,
54.2920,1085,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01254,-0.02355,0.01254,5.02355,5.02356,0.90811,0.00479,1.92001,0.00000,1.92001,0.00479,-0.00000,1,
54.3440,1086,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01262,-0.02388,0.01262,5.02388,5.02390,0.90818,0.00482,1.92016,0.00000,1.92016,0.00482,-0.00000,1,
54.3920,1087,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01263,-0.02427,0.01263,5.02427,5.02429,0.90826,0.00483,1.92033,0.00000,1.92033,0.00483,-0.00000,1,
54.4440,1088,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01237,-0.02442,0.01237,5.02442,5.02443,0.90829,0.00473,1.92040,0.00000,1.92040,0.00473,-0.00000,1,
54.4920,1089,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01191,-0.02383,0.01191,5.02383,5.02385,0.90817,0.00455,1.92014,0.00000,1.92014,0.00455,-0.00000,1,
54.5440,1090,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01144,-0.02320,0.01144,5.02320,5.02321,0.90803,0.00437,1.91985,0.00000,1.91985,0.00437,-0.00000,1,
54.5920,1091,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01151,-0.02286,0.01151,5.02286,5.02287,0.90796,0.00440,1.91970,0.00000,1.91970,0.00440,-0.00000,1,
54.6440,1092,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01157,-0.02251,0.01157,5.02251,5.02253,0.90789,0.00442,1.91955,0.00000,1.91955,0.00442,-0.00000,1,
54.6920,1093,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01145,-0.02195,0.01145,5.02195,5.02196,0.90777,0.00438,1.91930,0.00000,1.91930,0.00438,-0.00000,1,
54.7440,1094,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01097,-0.02136,0.01097,5.02136,5.02137,0.90764,0.00419,1.91903,0.00000,1.91903,0.00419,-0.00000,1,
54.7920,1095,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01066,-0.02045,0.01066,5.02045,5.02046,0.90745,0.00407,1.91862,0.00000,1.91862,0.00407,-0.00000,1,
54.8440,1096,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01002,-0.01906,0.01002,5.01906,5.01907,0.90716,0.00383,1.91800,0.00000,1.91800,0.00383,-0.00000,1,
54.8920,1097,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00913,-0.01840,0.00913,5.01840,5.01841,0.90702,0.00349,1.91771,0.00000,1.91771,0.00349,-0.00000,1,
54.9440,1098,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00870,-0.01733,0.00870,5.01733,5.01733,0.90679,0.00332,1.91723,0.00000,1.91723,0.00332,-0.00000,1,
54.9920,1099,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00815,-0.01676,0.00815,5.01676,5.01677,0.90667,0.00312,1.91698,0.00000,1.91698,0.00312,-0.00000,1,
55.0440,1100,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00760,-0.01632,0.00760,5.01632,5.01633,0.90658,0.00291,1.91678,0.00000,1.91678,0.00291,-0.00000,1,
55.0920,1101,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00654,-0.01584,0.00654,5.01584,5.01584,0.90647,0.00250,1.91656,0.00000,1.91656,0.00250,-0.00000,1,
55.1440,1102,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00544,-0.01569,0.00544,5.01569,5.01569,0.90644,0.00208,1.91650,0.00000,1.91650,0.00208,-0.00000,1,
55.1920,1103,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00455,-0.01518,0.00455,5.01518,5.01518,0.90633,0.00174,1.91627,0.00000,1.91627,0.00174,-0.00000,1,
55.2440,1104,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00404,-0.01475,0.00404,5.01475,5.01475,0.90624,0.00154,1.91607,0.00000,1.91607,0.00154,-0.00000,1,
55.2920,1105,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00421,-0.01411,0.00421,5.01411,5.01411,0.90611,0.00161,1.91579,0.00000,1.91579,0.00161,-0.00000,1,
55.3440,1106,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00449,-0.01342,0.00449,5.01342,5.01343,0.90596,0.00172,1.91548,0.00000,1.91548,0.00172,-0.00000,1,
55.3920,1107,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00567,-0.01305,0.00567,5.01305,5.01306,0.90588,0.00217,1.91532,0.00000,1.91532,0.00217,-0.00000,1,
55.4440,1108,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00693,-0.01243,0.00693,5.01243,5.01244,0.90575,0.00265,1.91504,0.00000,1.91504,0.00265,-0.00000,1,
55.4920,1109,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00889,-0.01158,0.00889,5.01158,5.01159,0.90557,0.00340,1.91466,0.00000,1.91466,0.00340,-0.00000,1,
55.5440,1110,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01029,-0.01090,0.01029,5.01090,5.01091,0.90543,0.00393,1.91435,0.00000,1.91435,0.00393,-0.00000,1,
55.5920,1111,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01147,-0.01039,0.01147,5.01039,5.01041,0.90532,0.00438,1.91413,0.00000,1.91413,0.00438,-0.00000,1,
55.6440,1112,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01241,-0.00936,0.01241,5.00936,5.00937,0.90511,0.00474,1.91367,0.00000,1.91367,0.00474,-0.00000,1,
55.6920,1113,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01309,-0.00869,0.01309,5.00869,5.00871,0.90496,0.00500,1.91337,0.00000,1.91337,0.00500,-0.00000,1,
55.7440,1114,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01395,-0.00802,0.01395,5.00802,5.00804,0.90482,0.00533,1.91307,0.00000,1.91307,0.00533,-0.00000,1,
55.7920,1115,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01406,-0.00730,0.01406,5.00730,5.00732,0.90467,0.00537,1.91275,0.00000,1.91275,0.00537,-0.00000,1,
55.8440,1116,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01439,-0.00654,0.01439,5.00654,5.00656,0.90451,0.00550,1.91241,0.00000,1.91241,0.00550,-0.00000,1,
55.8920,1117,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01397,-0.00626,0.01397,5.00626,5.00628,0.90445,0.00534,1.91228,0.00000,1.91228,0.00534,-0.00000,1,
55.9440,1118,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01337,-0.00606,0.01337,5.00606,5.00608,0.90441,0.00511,1.91219,0.00000,1.91219,0.00511,-0.00000,1,
55.9920,1119,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01205,-0.00642,0.01205,5.00642,5.00644,0.90448,0.00460,1.91235,0.00000,1.91235,0.00460,-0.00000,1,
56.0440,1120,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.01046,-0.00598,0.01046,5.00598,5.00599,0.90439,0.00400,1.91216,0.00000,1.91216,0.00400,-0.00000,1,
56.0920,1121,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00883,-0.00610,0.00883,5.00610,5.00611,0.90442,0.00337,1.91221,0.00000,1.91221,0.00337,-0.00000,1,
56.1440,1122,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00803,-0.00570,0.00803,5.00570,5.00571,0.90433,0.00307,1.91203,0.00000,1.91203,0.00307,-0.00000,1,
56.1920,1123,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00703,-0.00565,0.00703,5.00565,5.00565,0.90432,0.00268,1.91201,0.00000,1.91201,0.00268,-0.00000,1,
56.2440,1124,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00622,-0.00559,0.00622,5.00559,5.00559,0.90431,0.00238,1.91198,0.00000,1.91198,0.00238,-0.00000,1,
56.2920,1125,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00465,-0.00559,0.00465,5.00559,5.00559,0.90431,0.00178,1.91198,0.00000,1.91198,0.00178,-0.00000,1,
56.3440,1126,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00311,-0.00519,0.00311,5.00519,5.00520,0.90422,0.00119,1.91180,0.00000,1.91180,0.00119,-0.00000,1,
56.3920,1127,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00194,-0.00566,0.00194,5.00566,5.00566,0.90432,0.00074,1.91201,0.00000,1.91201,0.00074,-0.00000,1,
56.4440,1128,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,-0.00076,-0.00569,0.00076,5.00569,5.00569,0.90433,0.00029,1.91203,0.00000,1.91203,0.00029,-0.00000,1,
56.4920,1129,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00035,-0.00629,-0.00035,5.00629,5.00629,0.90445,-0.00013,1.91229,0.00000,1.91229,-0.00013,-0.00000,1,
56.5440,1130,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00178,-0.00663,-0.00178,5.00663,5.00663,0.90453,-0.00068,1.91244,0.00000,1.91244,-0.00068,-0.00000,1,
56.5920,1131,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00265,-0.00733,-0.00265,5.00733,5.00733,0.90467,-0.00101,1.91276,0.00000,1.91276,-0.00101,-0.00000,1,
56.6440,1132,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00342,-0.00828,-0.00342,5.00828,5.00828,0.90488,-0.00131,1.91318,0.00000,1.91318,-0.00131,-0.00000,1,
56.6920,1133,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00454,-0.00942,-0.00454,5.00942,5.00942,0.90512,-0.00173,1.91369,0.00000,1.91369,-0.00173,-0.00000,1,
56.7440,1134,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00641,-0.01073,-0.00641,5.01073,5.01073,0.90539,-0.00245,1.91428,0.00000,1.91428,-0.00245,-0.00000,1,
56.7920,1135,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00807,-0.01207,-0.00807,5.01207,5.01208,0.90568,-0.00308,1.91488,0.00000,1.91488,-0.00308,-0.00000,1,
56.8440,1136,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00983,-0.01413,-0.00983,5.01413,5.01414,0.90611,-0.00376,1.91580,0.00000,1.91580,-0.00376,-0.00000,1,
56.8920,1137,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.01135,-0.01583,-0.01135,5.01583,5.01585,0.90647,-0.00434,1.91656,0.00000,1.91656,-0.00434,-0.00000,1,
56.9440,1138,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.01257,-0.01782,-0.01257,5.01782,5.01784,0.90690,-0.00480,1.91745,0.00000,1.91745,-0.00480,-0.00000,1,
56.9920,1139,0.00000,5.00000,0.00000,0.00000,5.00000,0.00000,0.00000,0.01357,-0.01967,-0.01357,5.01967,5.01969,0.90729,-0.00519,1.91828,0.00000,1.91828,-0.00519,-0.00000,1,
